step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.00014152332180111126,-0.00017593831783516123,0.41597041424542475,0.04159704142454247,0.011948212486302031,0.10930787934225981,0.03573119634795941,0.05161643994135021,0.0908995602605841,0.13865680474847492,0.16596292863192985,0.23500810496462557,40000,64000,72000,2.185240996657827,823.1287083812697,431.96927910397284,114.7851760753669,114.7851760753669,0.000225,0.7770262968457324,0,0,0.7770262968457324,0.7770262968457324,2197.7622546395546,2197.7622546395546,current_fourier,nan,nan,115.83451040416209,114.77659789180457,1064.6238564388163,12.5,0.75984375,118.80846685406895,114.69754247919225,1766.0601237299197,3.125,0.8113671875
4,1e-06,80000,10,31.41592653589793,31.415533836816234,0.00015523477948980937,-0.00015790553948949424,0.4100417182253556,0.04100417182253556,0.011617551442762681,0.10778474587232964,0.03470007087135973,0.05012587382306978,0.08891839708765868,0.13668057274178522,0.1642893013368057,0.23444602903018968,40000,64000,72000,2.1685207415600054,881.9321202338342,432.54710511492715,117.1500984469317,117.1500984469317,0.0002750034375429693,0.7793105594586113,0,1,0.7793105594586113,0.7793105594586113,2204.2231249738647,2204.2231249738647,current_fourier,nan,nan,118.1588295957155,117.14064834663918,1149.2530681474348,12.5,0.76015625,121.19049127998963,117.18614612793588,1564.5824500518997,3.125,0.8120703125
8,2e-06,80000,10,31.41592653589793,31.415533836816234,0.00016135700641261067,-0.00014174328259291841,0.40437840834037403,0.040437840834037404,0.011291067385861712,0.10625943433814107,0.033588915586719476,0.048577410083102596,0.086970265985955,0.13479280278012468,0.1626940023673161,0.23385018226985327,40000,64000,72000,2.150714879730924,950.5406966772485,432.6850446012833,119.66290804054906,119.66290804054906,0.0004000050000625008,0.7786715751236087,0,0,0.7786715751236087,0.7786715751236087,2202.415804348456,2202.415804348456,current_fourier,nan,nan,120.64530118032786,119.73360540873256,1289.9085484177647,12.5,0.76234375,123.62218800971559,119.71857599794778,1643.7386437988948,3.125,0.8149609375
12,3e-06,80000,10,31.41592653589793,31.415533836816234,0.00017463647849071776,-0.0001399165745327895,0.3985273887316233,0.03985273887316233,0.010971523966904722,0.10474504268415151,0.032425245887499746,0.047107292446959076,0.08502909494820435,0.1328424629105411,0.16094664913239612,0.2329107502138244,40000,64000,72000,2.133582216741061,1022.2782740675748,433.30253654568185,122.28885443988423,122.28885443988423,0.00043750546881836025,0.7784562725269419,0,0,0.7784562725269419,0.7784562725269419,2201.806836644015,2201.806836644015,current_fourier,nan,nan,123.20152973376717,122.24892720144169,1255.1545098888344,12.5,0.76171875,126.0206154862628,122.20394394053436,1832.7568858124707,3.125,0.815625
16,4e-06,80000,10,31.41592653589793,31.415533836816234,0.00018486356906948404,-0.00012297549371541742,0.3928108099944855,0.03928108099944855,0.010657685254530938,0.10323606566762866,0.03142840129003688,0.045760060452911124,0.08310260364068416,0.1309369366648285,0.15911262177744875,0.23203844577586247,40000,64000,72000,2.1155885104549643,1100.7257207468137,433.0216790964987,125.05622598282288,125.05622598282288,0.0005500068750859386,0.7820682389020727,0,0,0.7820682389020727,0.7820682389020727,2212.023020313106,2212.023020313106,current_fourier,nan,nan,126.00094479116731,125.09884369018874,1348.8194896686562,12.5,0.76328125,128.77700275021948,125.16657943596529,1851.7466298756433,3.125,0.81765625
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.415533836816234,0.00019930378351496204,-0.00011193120654274776,0.3867814792239842,0.03867814792239842,0.010346333161358447,0.10171692662167121,0.03041360961540832,0.04434019881818738,0.08111377277186838,0.12892715974132807,0.15745882427052996,0.23118746812343086,40000,64000,72000,2.097147281576417,1184.0731330720437,433.56158595711264,127.98163398465132,127.98163398465132,0.0006875085938574232,0.7829958418565914,0,0,0.7829958418565914,0.7829958418565914,2214.6466776706616,2214.6466776706616,current_fourier,nan,nan,128.8649639273969,127.97200072356891,1434.9393743106825,12.5,0.76515625,131.59256548517948,127.90858826164909,2096.848823420424,3.125,0.8196484375
24,6e-06,80000,10,31.41592653589793,31.415533836816234,0.000200173786684564,-9.971987606554964e-05,0.38084807093324347,0.03808480709332435,0.010042221843800315,0.10021088685267841,0.0294197719925875,0.04295203142262945,0.07915323868377619,0.1269493569777478,0.15568720379248016,0.23043423390242107,40000,64000,72000,2.0783415940591827,1274.5120032770153,433.9945829013656,131.04664468455547,131.04664468455547,0.0009000112501406268,0.7864637210686279,0,0,0.7864637210686279,0.7864637210686279,2224.455321299329,2224.455321299329,current_fourier,nan,nan,131.97649854063647,131.0622916774851,1614.9891201054222,12.5,0.7665625,134.6250663649666,130.86450813451387,1977.7490449339564,3.125,0.8201953125
28,7e-06,80000,10,31.41592653589793,31.415533836816234,0.00019795281252104298,-7.911073205522547e-05,0.37477838446941764,0.03747783844694176,0.009743198547669531,0.09870764178962807,0.028482898479476753,0.04166547127719868,0.07716605598573245,0.12492612815647254,0.15378608514137032,0.2294718956398453,40000,64000,72000,2.0589782971336037,1372.7542881202983,434.1537528035408,134.28804761468538,134.28804761468538,0.001162514531431643,0.7928532100162936,0,0,0.7928532100162936,0.7928532100162936,2242.5275251521725,2242.5275251521725,current_fourier,nan,nan,135.16020124246072,134.26762119529067,1616.457056726365,12.5,0.76578125,137.6655512293106,134.0589302132712,2143.338985560831,3.125,0.822265625
32,8e-06,80000,10,31.41592653589793,31.415533836816234,0.00019876045456738783,-6.478724589027108e-05,0.3687998846339015,0.03687998846339015,0.009448830083502236,0.0972050928887074,0.027541993405241993,0.04030601485127249,0.07522886593063173,0.12293329487796717,0.15200529170116742,0.22853278011742567,40000,64000,72000,2.039828890003845,1477.2237460179633,433.2097360295529,137.70817377173097,137.70817377173097,0.0015125189064863311,0.7960870440947189,0,0,0.7960870440947189,0.7960870440947189,2251.674189176519,2251.674189176519,current_fourier,nan,nan,138.5633131518622,137.70121859984624,1707.3748945906996,12.5,0.76640625,140.92041273616633,137.44926514999625,2187.1198692802704,3.125,0.8233203125
36,9e-06,80000,10,31.41592653589793,31.415533836816234,0.0002033990168941778,-4.230420929924507e-05,0.36265719531438884,0.03626571953143888,0.009160803740497972,0.09571208774495504,0.026617369432005433,0.03899132698199196,0.07332536385709647,0.12088573177146295,0.1502419128259779,0.2277538343382417,40000,64000,72000,2.0218918803894255,1590.0328182860535,432.69972272182673,141.29577171401527,141.29577171401527,0.0018500231252890661,0.7998998977223916,0,0,0.7998998977223916,0.7998998977223916,2262.4585677997156,2262.4585677997156,current_fourier,nan,nan,142.16480634364942,141.29296477265277,1982.4843055534245,12.5,0.768125,144.6619575964774,141.28001231447777,2427.6533861169155,3.125,0.8253515625
