t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,0,20000,0,72.0,0.0,0.0,0.0,0.0,0,0.45264636635471217,0.6898061142379389,0.9701262422815995,0.20657284840854348,0.20204581388753645,0.19926185518345851,0.0
0.04,0,20000,845,72.0,3.042,2.8231603810327313,0.0,1.259226764101539,845,0.5060300106127746,0.789242441662414,1.1282165938095905,0.27478018975580865,0.27140920662589396,0.26683027516315244,0.005221154368685868
0.08,0,20000,1623,72.0,5.8427999999999995,5.535623060162226,0.0,1.8753282153022128,1623,0.51181893040877,0.8554664661798661,1.253012565982094,0.33279509751614833,0.32775372166227734,0.3258347566014639,0.007889814318758327
0.12,0,20000,2348,72.0,8.4528,8.141728556364662,0.0,2.173016544065039,2348,0.5247578246231165,0.9023170256459256,1.3622337375167464,0.3865972306565844,0.38196539825594533,0.37860432180522047,0.010205337668110584
0.16,0,20000,3046,72.0,10.9656,10.645647194432783,0.0,2.3714961668439956,3046,0.5310115647282196,0.9406469996907879,1.455632920155785,0.4390652065787524,0.4291356973929219,0.42692657370421644,0.01095682807325849
0.2,0,20000,3692,72.0,13.2912,13.05138577838531,0.0,2.410494020052803,3692,0.5228565506663527,0.9789032084073301,1.5320519399785337,0.48512370931746845,0.47815360931631273,0.465765844267446,0.011231417955598453
0.24,0,20000,4363,72.0,15.7068,15.362794003208158,0.0,2.5951120428514947,4363,0.5199122932951287,1.0124099414596506,1.6062292235651803,0.5310137111954286,0.5199766997996831,0.5066626269175483,0.012158688740845887
0.28,0,20000,4936,72.0,17.7696,17.583570615187767,0.0,2.495616992824548,4936,0.5132818996948258,1.0333254183896443,1.6664981455747836,0.5679724010084379,0.5639809170526733,0.5490445459062112,0.012088521759867507
0.32,0,20000,5534,72.0,19.9224,19.71726933069425,0.0,2.368521493489319,5534,0.5259814370466598,1.056182176653325,1.7440000490797058,0.6108998469371644,0.6052983040419335,0.5926244973817921,0.01063763058072184
0.36,0,20000,6074,72.0,21.8664,21.767304522885766,0.0,2.1397676466934237,6074,0.5452675838341827,1.0778356758399137,1.8082608064577756,0.6539562243427844,0.648283538031924,0.6345925508320794,0.011676719551615134
0.4,0,20000,6626,72.0,23.8536,23.736956685433967,0.0,2.2793028436985137,6626,0.5705535018761729,1.110231659609536,1.8645637711652725,0.6977523596398916,0.6932047471857932,0.6827457016188853,0.011943115749018324
0.44,0,20000,7162,72.0,25.7832,25.629377682013825,0.0,2.301119820746493,7162,0.5873225798810188,1.1476765490281529,1.9241267077932354,0.7447902570774234,0.7412360748313556,0.7282601158567008,0.011707759844132335
0.48,0,20000,7678,72.0,27.6408,27.44759578995786,0.0,2.060491714492508,7678,0.598376754969127,1.163420779670548,1.978239215929004,0.7868003623599922,0.7854136579681538,0.772831535331484,0.01121837831351002
0.52,0,20000,8138,72.0,29.296799999999998,29.194520546146013,0.0,2.1131966021279025,8138,0.6069427023245431,1.1913078908029293,2.037128168392924,0.8360758988229898,0.8235152417184537,0.8150996938536788,0.011025885474365898
0.56,0,20000,8571,72.0,30.8556,30.87294740288533,0.0,1.9684207743157935,8571,0.6107752164195117,1.2237705904933285,2.0818815159325097,0.8802630042940084,0.8620680418708734,0.8541368645523064,0.009650731795753277
0.6,0,20000,9073,72.0,32.6628,32.4855622012301,0.0,1.846842218932732,9073,0.6372260554180982,1.2597251486261567,2.1406732027338227,0.929435764842989,0.9103401262166302,0.9092763507983913,0.010191263295211727
0.64,0,20000,9510,72.0,34.236,34.0349454689005,0.0,1.70247402798123,9510,0.6616920928064275,1.2890924576919276,2.201915268550228,0.9772193466688633,0.9654801245735677,0.9528432168451749,0.008792101656634405
0.68,0,20000,9935,72.0,35.766,35.52357654967755,0.0,1.7267682958216009,9935,0.6975805855608553,1.3178932262754035,2.2544811816164207,1.0274741003799157,1.0164922267900072,1.0036030936034877,0.009759413433604126
0.72,0,20000,10318,72.0,37.1448,36.95383757088204,0.0,1.6334578879908686,10321,0.7229127317942252,1.353089285267608,2.2987355205515794,1.0824362669573353,1.0647564727806134,1.0517298377300899,0.009221406112067891
0.76,0,20000,10651,72.0,38.3436,38.32801725528653,0.0,1.4649658592001777,10651,0.7489075908305276,1.3929635650776213,2.3621183856944414,1.1386601365572973,1.1217761089771157,1.1055709101383369,0.00940911860781485
0.8,0,20000,10966,72.0,39.4776,39.64831458356005,0.0,1.3772928506634912,10966,0.7796632390340847,1.4233699959676995,2.4180265376323336,1.1967428232365662,1.173672398528177,1.1546990115778972,0.007921598019087029
0.84,0,20000,11330,72.0,40.788,40.916842313106265,0.0,1.4457332923455342,11330,0.8081506730039603,1.4696975766273557,2.4623494678412086,1.2517391969662983,1.2307244609406023,1.2076815633276328,0.008351000324081452
