t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,1,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00010364186065941302,0.0,0.0,0.0,0
0.02,1,320000,6380,10.0,0.199375,0.19801326693244747,0.0,0.001361733067552523,0.00687697894513846,7.354464372910279e-05,9.126736709983427e-06,0.003978677024267224,0.0866908567247567,6380
0.04,1,320000,12581,10.0,0.39315625,0.39210560847676823,0.0,0.0010506415232317545,0.002679486088743369,9.36072740684574e-05,1.2765362869400296e-05,0.004309302266146315,0.13096966448196884,12581
0.06,1,320000,18557,10.0,0.5799062500000001,0.5823546641575128,0.0,0.002448414157512735,0.004204335104029489,9.736859670025975e-05,2.3677821169140387e-05,0.007457590499406397,0.15051502117124888,18557
0.08,1,320000,24544,10.0,0.767,0.7688365361336424,0.0,0.0018365361336424302,0.002388721200579359,0.00011282739152038872,2.858284312268327e-05,0.007924624878518248,0.16088850238483524,24544
0.1,1,320000,30507,10.0,0.95334375,0.9516258196404048,0.0,0.0017179303595952211,0.001805258247663334,0.00010844874085884827,2.8772630136573687e-05,0.010036793059168329,0.16678081116985163,30507
0.12,1,320000,36067,10.0,1.12709375,1.1307956328284252,0.0,0.003701882828425207,0.0032736974931233138,0.00010572389666441305,4.574222931030693e-05,0.010886201753694742,0.16459054726634054,36067
0.14,1,320000,41683,10.0,1.30259375,1.3064176460119414,0.0,0.003823896011941441,0.002927008850205387,0.00012968721456962603,4.494535355362282e-05,0.00933737974125367,0.15987074526224712,41683
0.16,1,320000,47078,10.0,1.4711875,1.4785621103378865,0.0,0.007374610337886445,0.004987690599078838,9.528141028874666e-05,4.919991019153428e-05,0.010792767995171529,0.15412057958472497,47078
0.18,1,320000,52570,10.0,1.6428125,1.64729788588728,0.0,0.00448538588727998,0.002722874791321685,0.00013861306716231236,4.7683154511586425e-05,0.01021571793964865,0.14835942522661139,52570
0.2,1,320000,57836,10.0,1.807375,1.8126924692201818,0.0,0.005317469220181836,0.002933464617122509,0.00015068382820350562,4.164712854767582e-05,0.008565797641201339,0.14043354185822055,57836
0.22,1,320000,62936,10.0,1.96675,1.974812020375215,0.0,0.008062020375215084,0.0040824241963461905,0.0001589428516350413,3.591428707676444e-05,0.009973783023042283,0.13406284903227134,62936
0.24,1,320000,67989,10.0,2.12465625,2.1337213893344664,0.0,0.009065139334466288,0.0042485112535211615,0.00013216827415642028,3.647028302494858e-05,0.008976137347257634,0.12803649204794904,67989
0.26,1,320000,73009,10.0,2.28153125,2.2894841419643375,0.0,0.00795289196433746,0.0034736610831093235,0.00013004172020027923,5.320231856277476e-05,0.009783466061260968,0.12303331608325063,73009
0.28,1,320000,77778,10.0,2.4305625,2.4421625854427456,0.0,0.011600085442745378,0.004749923494812025,0.0001301412311253527,5.1979565211703184e-05,0.01023005819632724,0.11733025145265545,77778
0.3,1,320000,82528,10.0,2.579,2.5918177931828215,0.0,0.01281779318282128,0.004945483905749674,0.00013579093637025588,6.114893751359646e-05,0.010237616706053596,0.11267349101085435,82528
0.32,1,320000,87317,10.0,2.7286562500000002,2.7385096292630906,0.0,0.009853379263090378,0.003598080926135665,0.00011678663705066545,5.750074406229348e-05,0.009578176390886907,0.10747866701273008,87317
0.34,1,320000,91904,10.0,2.872,2.8822967723739037,0.0,0.010296772373903806,0.003572419215327097,0.00011931715598744522,6.984040349383965e-05,0.009602396980085384,0.10293645336197961,91904
0.36,1,320000,96173,10.0,3.00540625,3.0232367392896897,0.0,0.017830489289689666,0.005897814437740309,0.0001232503015637371,7.17767582657316e-05,0.00949755571386306,0.09939442591400229,96173
