N,t,S_L2,peak,umin,mass_u,mass_v
160,7.86967418546366e-05,1007.0915346231659,86854.25751209065,-1.8189894035458565e-12,31.41592653016276,31.41563798301599
160,7.919799498746869e-05,1016.6563062823025,88523.00909280922,0.0,31.41592653016276,31.415637983160618
160,7.969924812030076e-05,1026.1610824561312,90228.07159316487,-9.094947017729282e-13,31.415926530162757,31.415637983305256
160,8.020050125313284e-05,1035.6101942496116,91962.94339091853,-1.8189894035458565e-12,31.415926530162757,31.415637983449884
160,8.070175438596492e-05,1045.0075373200873,93722.97508137027,-9.094947017729282e-13,31.415926530162757,31.41563798359452
160,8.1203007518797e-05,1054.356315530821,95504.31020578007,-9.094947017729282e-13,31.415926530162757,31.41563798373916
160,8.170426065162908e-05,1063.6588984446335,97303.92821753786,-9.094947017729282e-13,31.415926530162746,31.415637983883787
160,8.220551378446116e-05,1072.9179137256706,99119.41147796426,-1.8189894035458565e-12,31.415926530162753,31.415637984028418
160,8.270676691729324e-05,1082.135238406164,100948.84580999253,-1.8189894035458565e-12,31.415926530162746,31.415637984173053
160,8.320802005012533e-05,1091.3120393487336,102790.73588965042,-9.094947017729282e-13,31.415926530162746,31.415637984317687
160,8.370927318295741e-05,1100.4500462878514,104644.01404563614,-9.094947017729282e-13,31.415926530162753,31.41563798446232
160,8.421052631578949e-05,1109.5510285294092,106507.8274980186,-9.094947017729282e-13,31.415926530162746,31.415637984606953
160,8.471177944862157e-05,1118.6167090290128,108381.53207561444,-9.094947017729282e-13,31.415926530162746,31.41563798475159
160,8.521303258145365e-05,1127.6487552824772,110264.60951880924,-1.8189894035458565e-12,31.415926530162743,31.415637984896218
160,8.571428571428573e-05,1136.634729344584,112156.64265279628,-1.8189894035458565e-12,31.41592653016274,31.415637985040846
160,8.62155388471178e-05,1145.5796149675064,114056.5625699482,-9.094947017729282e-13,31.41592653016274,31.415637985185484
160,8.671679197994988e-05,1154.4839590999807,115964.78079450908,-1.3642420526593924e-12,31.41592653016274,31.415637985330118
160,8.721804511278196e-05,1163.3402491335253,117880.74597404618,-1.8189894035458565e-12,31.41592653016274,31.415637985474742
160,8.771929824561404e-05,1172.1559582925206,119804.53547097165,-1.8189894035458565e-12,31.41592653016273,31.41563798561938
160,8.822055137844612e-05,1180.932075954636,121736.28122043177,-1.8189894035458565e-12,31.41592653016273,31.415637985764004
160,8.872180451127821e-05,1189.671255423508,123676.03798827241,-9.094947017729282e-13,31.41592653016272,31.41563798590864
160,8.922305764411029e-05,1198.3660583639992,125622.75179034699,-1.8189894035458565e-12,31.415926530162725,31.415637986053277
160,8.972431077694237e-05,1207.0195830119649,127577.28174789016,-9.094947017729282e-13,31.41592653016272,31.415637986197904
160,9.022556390977445e-05,1215.6359405523278,129537.87338395268,-9.094947017729282e-13,31.41592653016272,31.41563798634254
160,9.072681704260653e-05,1224.1505119462836,131509.38994827104,-1.8189894035458565e-12,31.41592653016272,31.41563798648717
160,9.122807017543861e-05,1232.4401844593187,133492.61306533386,-9.094947017729282e-13,31.415926530162725,31.415637986631808
160,9.172932330827069e-05,1240.5958915629717,135497.59652297478,-9.094947017729282e-13,31.41592653016272,31.415637986776428
160,9.223057644110277e-05,1248.4840319089378,137516.02103975115,-7.275957614183426e-12,31.415926530162718,31.415637986921062
160,9.273182957393485e-05,1256.1938732414596,139542.12409931282,-3.637978807091713e-12,31.41592653016271,31.41563798706569
160,9.323308270676692e-05,1263.752610762151,141569.41320215364,-3.637978807091713e-12,31.41592653016271,31.415637987210328
160,9.373433583959902e-05,1271.1057851644518,143592.90037877427,-7.275957614183426e-12,31.41592653016271,31.415637987354962
160,9.42355889724311e-05,1278.1841772126386,145650.44956392594,-5.4569682106375694e-12,31.41592653016271,31.415637987499586
160,9.473684210526318e-05,1285.0660638713518,147691.67870429324,-1.8189894035458565e-12,31.415926530162704,31.41563798764422
160,9.523809523809525e-05,1291.7038057241375,149702.85618403208,-3.637978807091713e-12,31.415926530162707,31.41563798778885
160,9.573934837092733e-05,1298.0881791751135,151677.98507775125,-3.637978807091713e-12,31.415926530162693,31.415637987933483
160,9.624060150375941e-05,1304.2758028314101,153610.84493062974,-3.637978807091713e-12,31.415926530162704,31.415637988078114
160,9.674185463659149e-05,1310.2864029479063,155502.2017922233,-3.637978807091713e-12,31.415926530162697,31.41563798822274
160,9.724310776942357e-05,1316.1357609611794,157354.42470885668,-3.637978807091713e-12,31.415926530162697,31.41563798836737
160,9.774436090225565e-05,1321.8371230627115,159169.74981044,-5.4569682106375694e-12,31.415926530162693,31.415637988512003
160,9.824561403508773e-05,1327.4019254817888,160950.29966536403,-1.8189894035458565e-12,31.415926530162693,31.415637988656634
160,9.874686716791981e-05,1332.8402168443404,162698.0719056466,-3.637978807091713e-12,31.415926530162697,31.415637988801265
160,9.92481203007519e-05,1338.1609286241355,164414.9405342378,-3.637978807091713e-12,31.41592653016269,31.415637988945893
160,9.974937343358398e-05,1343.3720315036292,166102.6544697794,-1.8189894035458565e-12,31.415926530162693,31.415637989090524
160,0.00010025062656641606,1348.4806160836608,167762.83867673232,-3.637978807091713e-12,31.415926530162686,31.415637989235154
160,0.00010075187969924814,1353.493107549325,169396.99830499705,-3.637978807091713e-12,31.415926530162686,31.415637989379782
160,0.00010125313283208022,1358.4152965931785,171006.52430184776,-7.275957614183426e-12,31.415926530162686,31.415637989524413
160,0.0001017543859649123,1363.2524254673815,172592.7007637479,-3.637978807091713e-12,31.415926530162686,31.415637989669047
160,0.00010225563909774437,1368.0092642487523,174156.71235010968,-3.637978807091713e-12,31.415926530162686,31.415637989813675
160,0.00010275689223057645,1372.6901728838889,175699.65082367486,-3.637978807091713e-12,31.415926530162675,31.415637989958302
160,0.00010325814536340853,1377.2991323114989,177222.52262431526,-3.637978807091713e-12,31.41592653016268,31.41563799010293
160,0.00010375939849624061,1381.8397736400152,178726.25707234503,-3.637978807091713e-12,31.415926530162686,31.415637990247568
160,0.0001042606516290727,1386.3154143475083,180211.71438904846,-3.637978807091713e-12,31.41592653016268,31.415637990392195
