step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,320000,12,31.41592653589793,31.41592653589793,0.00020087527646454634,4.0848999423319154e-05,0.4152309897997919,0.03460258248331599,0.01192817355304336,0.1092161780737788,0.02484417822257952,0.0355412643815667,0.05161564230155011,0.06529691309861332,0.09098163486678562,0.13841032993326396,0.1655663280596117,0.23474884871071364,160000,256000,288000,2.629330770634053,834.1875019289298,426.86015326926906,114.75382277765597,114.75382277765597,0.000278125,0.7178557239279021,0,0,0.7178557239279021,0.7178557239279021,2270.0591190012046,2270.0591190012046,current_fourier,nan,nan,114.99101272097755,114.71973946245542,921.7340621416508,50.0,0.706875,115.75647938004457,114.71430490055454,1180.9580624402706,12.5,0.7597265625
5,1e-06,320000,12,31.41592653589793,31.41592653589793,0.00020222554417299632,3.966585540070693e-05,0.4090536538994972,0.03408780449162477,0.01158257614090313,0.10762237750999153,0.02403513333307342,0.034368498033233046,0.05007949977870429,0.06351851578035933,0.08895008063446941,0.13635121796649907,0.1638037246549855,0.23405896903098877,160000,256000,288000,2.6094400024009783,895.213027258726,427.5964873750966,117.21269285384047,117.21269285384047,0.000353125,0.7196284164664127,0,0,0.7196284164664127,0.7196284164664127,2275.6648650140837,2275.6648650140837,current_fourier,nan,nan,117.46642770651171,117.20942653008461,1003.2661872925961,50.0,0.7078125,118.20010265516886,117.18329564042659,1183.2392085222239,12.5,0.7612890625
10,2e-06,320000,12,31.41592653589793,31.41592653589793,0.00020345455496021395,3.559756102687197e-05,0.4027083463663854,0.03355902886386545,0.011242346031871683,0.10602992988713933,0.023237951407881808,0.03323982871986419,0.048539628501679234,0.0617709210812593,0.0869646225684847,0.1342361154554618,0.1619775667869279,0.23315535837523957,160000,256000,288000,2.5913927045166525,960.5382057251421,427.7087974090984,119.7997620529821,119.7997620529821,0.00044375,0.7236407037048882,0,0,0.7236407037048882,0.7236407037048882,2288.3528313144934,2288.3528313144934,current_fourier,nan,nan,120.05265691493175,119.80936756967668,1071.7438644611343,50.0,0.70953125,120.81698814089577,119.84582503784026,1351.8628231051407,12.5,0.76265625
15,3e-06,320000,12,31.41592653589793,31.41602471066836,0.00020129882582872695,3.084927037436308e-05,0.3964977164393988,0.0330414763699499,0.010909064628107661,0.10444646776271403,0.02238744246475195,0.032126900692695276,0.047067835982068845,0.0600417810790389,0.08494973523868932,0.1321659054797996,0.1601546839511504,0.23221708957635465,160000,256000,288000,2.571003011110854,1034.1444365525692,428.434178679117,122.52354686763006,122.52354686763006,0.0005749982031306153,0.7247465605511577,0,0,0.7247465605511577,0.7247465605511577,2291.8498577147957,2291.8498577147957,current_fourier,nan,nan,122.77519810675358,122.52987145303143,1197.4374547579926,50.0,0.70828125,123.50870871287412,122.55659547017963,1379.0659631547805,12.5,0.763984375
20,4e-06,320000,12,31.41592653589793,31.41602471066836,0.00020421103091229745,2.6136694065748073e-05,0.39012617996662524,0.03251051499721877,0.010582117371077572,0.10286941902760786,0.021647712576265604,0.031086028471871793,0.0456507895984818,0.05832101955203284,0.08291122745845904,0.13004205998887508,0.15829774727433363,0.23150642525709936,160000,256000,288000,2.5502895744823477,1111.1973024513823,429.0697380470044,125.38211761011004,125.38211761011004,0.000699997812506836,0.7280224425970941,0,0,0.7280224425970941,0.7280224425970941,2302.2091063260073,2302.2091063260073,current_fourier,nan,nan,125.6106124834986,125.36406692224023,1221.244568778188,50.0,0.71046875,126.32663160553315,125.35587146240178,1455.8467714711892,12.5,0.7643359375
25,4.9999999999999996e-06,320000,12,31.41592653589793,31.415828361127506,0.00020566722068730356,2.0113188730643224e-05,0.3838832551593556,0.031990271263279635,0.010261170584455928,0.10129743621857332,0.020927148122417142,0.03004260848540492,0.04422281330042626,0.056694232112740585,0.08090241952207089,0.12796108505311854,0.15645115893771483,0.2308389585465505,160000,256000,288000,2.5289694750083465,1193.7503106933214,429.3755313216102,128.38135674876747,128.38135674876747,0.0008562526757896118,0.72859484354385,0,0,0.72859484354385,0.72859484354385,2304.0191970525925,2304.0191970525925,current_fourier,nan,nan,128.6024977125633,128.36653677010761,1277.3637587498533,50.0,0.710625,129.3368627936151,128.41408520231545,1589.7623888908845,12.5,0.7642578125
30,6e-06,320000,12,31.41592653589793,31.41592653589793,0.0002042199391775482,1.9532141612087974e-05,0.3773237996590211,0.03144364997158509,0.009946956717882847,0.09973443095482545,0.020188769578828397,0.029013895816779635,0.0428161120693485,0.0550654090532464,0.07892234311718024,0.12577459988634035,0.15452542347741344,0.2299908735305144,160000,256000,288000,2.509961254132411,1282.580729084955,430.1999605646935,131.5302873387126,131.5302873387126,0.00106875,0.7285924356248145,0,0,0.7285924356248145,0.7285924356248145,2304.011582544019,2304.011582544019,current_fourier,nan,nan,131.74174258490945,131.51346974975885,1366.4912205498204,50.0,0.71296875,132.42155463231376,131.5093598276237,1729.3061134736815,12.5,0.7665625
35,7e-06,320000,12,31.41592653589793,31.415828361127506,0.0002055371442017589,1.6049580384979485e-05,0.3709687631232135,0.03091406359360112,0.009638669655633852,0.0981767266496182,0.019457136125653536,0.02803447318582693,0.04144045424248401,0.05341955434635214,0.07697637260700177,0.1236562543744045,0.1525913926156691,0.2289134292403114,160000,256000,288000,2.4900114594748732,1379.1571637663408,430.41414342028116,134.8497622962482,134.8497622962482,0.00135937924806015,0.7345035208023633,0,1,0.7345035208023633,0.7345035208023633,2322.704075148334,2322.704075148334,current_fourier,nan,nan,135.06706088684516,134.84384801205297,1520.0199506698236,50.0,0.71359375,135.72180542421518,134.82173163124293,1879.6397311614287,12.5,0.767578125
40,8e-06,320000,12,31.41592653589793,31.415828361127506,0.00020385492213931795,1.5791130861682596e-05,0.36442586066096155,0.030368821721746795,0.009337252761268917,0.09662946114549598,0.018786713612085178,0.027072394214563686,0.04009572931124218,0.05184882453367076,0.07502625344270339,0.12147528688698718,0.15064099329202313,0.22822975497058298,160000,256000,288000,2.470502613836278,1485.7529258086292,430.14844123250185,138.34032023949726,138.34032023949726,0.001703130322282257,0.7351901236669978,0,0,0.7351901236669978,0.7351901236669978,2324.8753040485753,2324.8753040485753,current_fourier,nan,nan,138.57294515927444,138.35043397297778,1616.9040378912146,50.0,0.71234375,139.2270231883118,138.36139246849797,1851.1747998185604,12.5,0.767890625
45,9e-06,320000,12,31.41592653589793,31.415828361127506,0.0002048559822916672,1.6240543397489823e-05,0.3577903778616911,0.02981586482180759,0.009042285460550848,0.09509093258850103,0.018141617355399296,0.026121013848502756,0.038782204595583264,0.050254731402804884,0.0730824350311243,0.11926345928723037,0.14862694065754795,0.22746244656180578,160000,256000,288000,2.4511257838032305,1604.7771897104208,430.0122286377595,142.0167395267152,142.0167395267152,0.0021218816308800964,0.7391917528345359,0,0,0.7391917528345359,0.7391917528345359,2337.5295665693593,2337.5295665693593,current_fourier,nan,nan,142.24305106016652,142.0408931608688,1752.4372828581597,50.0,0.71296875,142.8782355880508,142.03975797653496,2004.296745651085,12.5,0.7692578125
