t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.36,2,320000,96581,10.0,3.01815625,3.0232367392896897,0.0,0.005080489289689627,0.0016804801369552321,0.0001527271024118238,6.440062484735733e-05,0.011579006912731248,0.09894718455743663,96581
0.38,2,320000,100959,10.0,3.15496875,3.1613859078764417,0.0,0.006417157876441593,0.0020298559123875233,0.0001682318605007757,6.452358869256257e-05,0.010815727325245984,0.0949044252472437,100959
0.4,2,320000,105359,10.0,3.2924687500000003,3.2967995396436067,0.0,0.0043307896436064475,0.0013136345087195135,0.00016650876611236305,6.459159505039301e-05,0.009891150084533645,0.09144475056811324,105359
0.42,2,320000,109622,10.0,3.4256875,3.4295318018494325,0.0,0.0038443018494325187,0.0011209407206428045,0.00017784369096658339,6.960465268460716e-05,0.00919254930631394,0.08721622540033053,109622
0.44,2,320000,113801,10.0,3.55628125,3.559635789168587,0.0,0.0033545391685869674,0.0009423826951044552,0.00017815456111605884,7.84126403447458e-05,0.0094351077940426,0.08379200811274543,113801
0.46,2,320000,118073,10.0,3.6897812500000002,3.6871635449307405,0.0,0.002617705069259735,0.0007099508978544389,0.0001977713204535795,6.974797792467236e-05,0.009504675897494735,0.08139801866849332,118073
0.48,2,320000,122052,10.0,3.814125,3.8121660819385914,0.0,0.0019589180614087986,0.00051385957990913,0.00018652429124460605,6.006989358297833e-05,0.009449711949148043,0.07930664073639059,122052
0.5,2,320000,125888,10.0,3.934,3.9346934028736658,0.0,0.0006934028736655939,0.0001762279300235118,0.00018345613507454755,6.718970307217656e-05,0.00987321394351674,0.07735017255740295,125888
0.52,2,320000,129578,10.0,4.0493125,4.054794520298057,0.0,0.005482020298057222,0.0013519847357528374,0.0001919508226502759,7.767750201015662e-05,0.009997268136666704,0.07418294279228468,129578
0.54,2,320000,133381,10.0,4.16815625,4.172517476260103,0.0,0.004361226260103379,0.0010452266011866818,0.00018577710045251792,8.028730025697002e-05,0.00888589444573548,0.0713709117463417,133381
0.56,2,320000,137048,10.0,4.28275,4.2879093615118515,0.0,0.005159361511851479,0.0012032347414247504,0.00016733358087754328,8.23265917864587e-05,0.008238148023783596,0.06880173554893688,137048
0.58,2,320000,140764,10.0,4.398875,4.40101633434598,0.0,0.0021413343459792955,0.0004865545099817295,0.00015228480856486974,7.280154592682578e-05,0.00838902960297989,0.06703370246942676,140764
0.6,2,320000,144295,10.0,4.5092187500000005,4.511883639059736,0.0,0.002664889059735387,0.000590637807381651,0.0001441920202327609,7.4404463413136e-05,0.008900228189595617,0.06503499175099257,144295
0.62,2,320000,147936,10.0,4.623,4.620555624053255,0.0,0.002444375946745403,0.0005290220799465545,0.00014799477733740433,6.861970383339513e-05,0.009818212315336493,0.06301760864434325,147936
0.64,2,320000,151234,10.0,4.7260625,4.727075759569514,0.0,0.0010132595695138136,0.00021435230172957694,0.00014736144820876038,7.262980680829205e-05,0.008683867145615419,0.06048181009060267,151234
0.66,2,320000,154697,10.0,4.83428125,4.831486655083008,0.0,0.002794594916991855,0.0005784130468521065,0.00016005028027712143,6.953274873003724e-05,0.009373055240863522,0.058722693455991966,154697
0.68,2,320000,157895,10.0,4.93421875,4.933830076344105,0.0,0.00038867365589556613,7.87772683455624e-05,0.00015661422443869944,6.73098259142963e-05,0.008706570939730231,0.05698708513337899,157895
0.7000000000000001,2,320000,161062,10.0,5.0331875,5.034146962085906,0.0,0.0009594620859054714,0.00019059079783159867,0.00015176632466118532,6.794112032133261e-05,0.007875853624006928,0.05494265746778192,161062
0.72,2,320000,164284,10.0,5.133875,5.132477440400283,0.0,0.0013975595997166579,0.0002722972708493117,0.00014610174057915937,7.519171226461104e-05,0.008920738572030143,0.053619889925705974,164284
0.74,2,320000,167299,10.0,5.22809375,5.228860844789656,0.0,0.0007670947896558644,0.00014670399775894644,0.00012150739179655624,7.341209201071615e-05,0.009087910225294758,0.05179876669661951,167299
0.76,2,320000,170389,10.0,5.32465625,5.323335729900908,0.0,0.0013205200990924482,0.00024806252434449204,0.00011913700031002565,7.272507499398416e-05,0.00870353855496756,0.050344924840717335,170389
0.78,2,320000,173209,10.0,5.41278125,5.415939886947765,0.0,0.003158636947764748,0.0005832112271735065,0.00011729250458051522,7.415729507292072e-05,0.0085971630068334,0.048773332408795306,173209
0.8,2,320000,176007,10.0,5.50021875,5.506710358827784,0.0,0.006491608827784212,0.001178854235065685,0.00012247854532387606,7.960028437690042e-05,0.008735242461593738,0.0476282169936086,176007
0.8200000000000001,2,320000,178687,10.0,5.58396875,5.5956834549400085,0.0,0.011714704940008147,0.0020935253100612962,0.0001139202084282406,7.80570119058283e-05,0.0078010887875115354,0.045987386535736356,178687
0.84,2,320000,181662,10.0,5.6769375,5.682894765709204,0.0,0.005957265709203519,0.001048280137994087,0.0001348906310037271,8.412055528028592e-05,0.00851152021593728,0.0450237356994363,181662
0.86,2,320000,184237,10.0,5.75740625,5.768379176822512,0.0,0.01097292682251183,0.0019022547731607725,0.00013605329145585895,8.422211085661522e-05,0.008066894924612043,0.04376147743142767,184237
0.88,2,320000,186829,10.0,5.83840625,5.852170883184186,0.0,0.013764633184186081,0.0023520559223138573,0.00013103861182884967,8.220854858770018e-05,0.009342568345688149,0.04284052082927189,186829
0.9,2,320000,189479,10.0,5.92121875,5.934303402594009,0.0,0.013084652594008261,0.002204918034404625,0.00014082659944993732,8.880914902155119e-05,0.008134985836703515,0.04138734868747148,189479
0.92,2,320000,191964,10.0,5.998875,6.01480958915486,0.0,0.01593458915485968,0.00264922586802929,0.00014793403524865817,8.835102266441975e-05,0.007803339587404931,0.04026680149174783,191964
0.9400000000000001,2,320000,194451,10.0,6.07659375,6.093721646414789,0.0,0.017127896414788957,0.002810744797453305,0.0001467112203226731,8.995103198112542e-05,0.008073886529001465,0.03921333505415114,194451
0.96,2,320000,196748,10.0,6.148375,6.1710711402488805,0.0,0.02269614024888078,0.0036778283272173463,0.00014347361104935874,9.658885876682588e-05,0.007782698022335969,0.0382692179395327,196748
0.98,2,320000,199086,10.0,6.2214375,6.246889011486005,0.0,0.025451511486004996,0.0040742698388282405,0.000145987349414898,9.925362471573323e-05,0.00764687875930773,0.0372696614153668,199086
1.0,2,320000,201415,10.0,6.29421875,6.321205588285577,0.0,0.02698683828557691,0.0042692549559832016,0.00013188672125268649,0.0001033625055212106,0.007698676156230928,0.036300287925070965,201415
