step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,320000,10,31.41592653589793,31.41592653589793,-3.463901100862654e-06,-0.000155928592081202,0.4145216684609554,0.04145216684609554,0.011881911033083784,0.10900417897073389,0.03531648453669666,0.05141695880183464,0.09052080232750084,0.13817388948698514,0.16545772018321694,0.23475699362223362,160000,256000,288000,2.1837411458751563,845.5431285774929,425.55404621869775,115.13641935470773,115.13641935470773,0.000290625,0.7529166906356723,0,0,0.7529166906356723,0.6801060185415473,2380.931630765094,2150.6840689799965,two_level_blob_residual,0.024871300107657326,0.07399594988206232,115.37794840014008,115.12899787899596,959.4834366961765,50.0,0.70609375,116.16393680947235,115.1797984426649,1176.265408520876,12.5,0.75953125
5,1e-06,320000,10,31.41592653589793,31.41592653589793,-6.527359188197901e-06,-0.00014986470828922706,0.40810585810568123,0.04081058581056812,0.011520731696841244,0.10733467145727536,0.03412141118172972,0.049803495276072515,0.08834906921475626,0.13603528603522708,0.1636110992622285,0.23398364508652653,160000,256000,288000,2.1648566777465317,910.2721617003173,425.3149765399855,117.77121272897504,117.77121272897504,0.00034375,0.7525536292125152,0,0,0.7525536292125152,0.6813480941913984,2379.783529737375,2154.61185705976,two_level_blob_residual,0.024486351486340874,0.07180819392051334,118.03083828974248,117.7769642529954,1035.5533925477405,50.0,0.70546875,118.78705911285269,117.78751384216181,1244.2459195522938,12.5,0.760234375
10,2e-06,320000,10,31.41592653589793,31.41602471066836,-1.4938345540327725e-05,-0.00013931539671448043,0.401546916810932,0.0401546916810932,0.011166185637385506,0.10567017383058241,0.033002992174998,0.048233975761852656,0.08613220270778961,0.13384897227031067,0.16182362725703617,0.23308367572709973,160000,256000,288000,2.1450096888265953,978.2411012520495,424.8161590236363,120.54469462548758,120.54469462548758,0.0004343736425823669,0.7530216269009811,0,0,0.7530216269009811,0.6840820503714898,2381.263468372621,2163.2573856119425,two_level_blob_residual,0.024092815008655923,0.06957402733896292,120.78259533211188,120.54107235367056,1082.3778549259202,50.0,0.705,121.51829777534078,120.58432068871522,1251.5568526458121,12.5,0.760546875
15,3e-06,320000,10,31.41592653589793,31.41612288543878,-1.7002031707652953e-05,-0.0001324121555402247,0.3950234006778913,0.03950234006778913,0.010819863963806355,0.10401857509025181,0.03187559742973826,0.04668788709996975,0.08399593091461065,0.13167446689263043,0.15984051008780933,0.23249147675598683,160000,256000,288000,2.1263532937660656,1050.4646831393493,424.34004481094223,123.45843853946435,123.45843853946435,0.0005562465234592284,0.7517470407889126,0,0,0.7517470407889126,0.6845639374306991,2377.232873184466,2164.781246294004,two_level_blob_residual,0.023701404040673477,0.06737587937059385,123.69031667920366,123.46876848551457,1208.6898394332638,50.0,0.705,124.40596144814083,123.47801115286703,1480.2609301931836,12.5,0.7619140625
20,4e-06,320000,10,31.41592653589793,31.41612288543878,-1.6333836459565065e-05,-0.00011970880043437427,0.3883821201356679,0.03883821201356679,0.010479244240449678,0.10236817982385775,0.030787735009433652,0.04516837334039268,0.0818385140353586,0.1294607067118893,0.15792583594751836,0.23176333346924446,160000,256000,288000,2.1071648202232156,1129.528839963927,423.8702679938477,126.53688217151247,126.53688217151247,0.0006937456640895995,0.7543352172315484,0,0,0.7543352172315484,0.6864767258008191,2385.4174057295872,2170.8300142254643,two_level_blob_residual,0.023302927208140076,0.06518630759406943,126.78661973797308,126.56151136839853,1287.4362247469828,50.0,0.705625,127.4656096451205,126.55020539268364,1428.3731295349883,12.5,0.7625390625
25,4.9999999999999996e-06,320000,10,31.41592653589793,31.41602471066836,-1.7585489643333263e-05,-0.00010734341627409221,0.38175990706041807,0.03817599070604181,0.010146635636726999,0.1007305099596294,0.029735516847947514,0.04370842254439313,0.07971024352505339,0.12725330235347268,0.15599242295981577,0.23093424226214226,160000,256000,288000,2.087967909957561,1213.4184303661305,423.8688185038572,129.75922783487368,129.75922783487368,0.0008843722363367615,0.7571934141414517,0,0,0.7571934141414517,0.6893910949567196,2394.4558179661367,2180.0460587006523,two_level_blob_residual,0.022905594423625084,0.06303098096261121,129.99599112361176,129.77156724394422,1389.4806658493508,50.0,0.70828125,130.68774942819974,129.78231042449195,1647.8298372735455,12.5,0.7641015625
30,6e-06,320000,10,31.41592653589793,31.41602471066836,-2.2086232278425167e-05,-9.574093052833502e-05,0.37497514148733957,0.03749751414873396,0.009821624922522771,0.09910411153187727,0.028714589240614374,0.04228651044377577,0.07761030409682204,0.12499171382911319,0.15409180218261523,0.23029015515843973,160000,256000,288000,2.0697453113553244,1304.3187810527997,423.51175204820896,133.1493923562884,133.1493923562884,0.0011312464648547973,0.7580950172857238,0,0,0.7580950172857238,0.6910354625055692,2397.306937447606,2185.2460054654853,two_level_blob_residual,0.022498508489240374,0.06086306614211648,133.38011865276164,133.15111699478177,1416.6324755448275,50.0,0.71015625,134.0813447020042,133.18569167747583,1694.6523840935342,12.5,0.76421875
35,7e-06,320000,10,31.41592653589793,31.41612288543878,-1.8235927609256216e-05,-8.588760779370371e-05,0.36820319589281736,0.03682031958928174,0.009503073045552972,0.09748370656449708,0.027700405374599422,0.04083558811716454,0.07555674851358206,0.12273439863093913,0.1520503461815538,0.22944985125270456,160000,256000,288000,2.0520394542033347,1402.7715655437385,423.29283808417586,136.71722090366163,136.71722090366163,0.0014249910938056638,0.7628230996805699,0,0,0.7628230996805699,0.6949504549090886,2412.258446780263,2197.6262984828636,two_level_blob_residual,0.02209219175356904,0.05871022494548274,136.96517693870578,136.74732529635375,1604.5680905814984,50.0,0.70890625,137.5977992292812,136.7212686947133,1914.507637053834,12.5,0.7651171875
40,8e-06,320000,10,31.41592653589793,31.41612288543878,-1.79400216839039e-05,-7.418534979212237e-05,0.3614887635723244,0.03614887635723244,0.00919315087185139,0.09588092027015276,0.026751074016343804,0.039542641825437444,0.07351266280520603,0.12049625452410813,0.1500589816798067,0.2286249746596344,160000,256000,288000,2.0336085160361583,1507.625742720197,423.38948027838956,140.4454631456709,140.4454631456709,0.0018031137305391841,0.7642097851663031,0,0,0.7642097851663031,0.6969802797795241,2416.643531313477,2204.045168324696,two_level_blob_residual,0.021689325814339463,0.05662174313969889,140.681145489369,140.46767300359434,1613.6122574973579,50.0,0.70953125,141.3171110543102,140.45152007394947,1952.9318730611576,12.5,0.76609375
45,9e-06,320000,10,31.41592653589793,31.41612288543878,-1.9265061358870173e-05,-6.337216319708877e-05,0.3547254647273226,0.03547254647273226,0.008889790937850028,0.09428568787387633,0.025819599452576773,0.038189197075678596,0.07144540413249495,0.1182418215757742,0.14807563086148037,0.2277887655982114,160000,256000,288000,2.0141041801838226,1619.8044577884252,423.254632448483,144.3669767967666,144.3669767967666,0.00224998593758789,0.7654383109255238,0,0,0.7654383109255238,0.6993080841361493,2420.528470876802,2211.4063320388946,two_level_blob_residual,0.021283527883639353,0.05456276272448994,144.6308910267088,144.42578553589394,1810.160419206897,50.0,0.710625,145.25708270287325,144.45363032920974,2115.824124687584,12.5,0.7676171875
