N0,seed,particle_steps,L2_rel_err,peak_height_err,global_nESS,n_resamples
38000,0,19000000,0.05051318311749345,1.9441864887322708,0.558498591914826,2
38000,1,19000000,0.03749317101807743,10.289163307499962,0.5548616132879037,2
38000,2,19000000,0.036290658689176754,10.575024513150879,0.5564857665913813,2
38000,3,19000000,0.06475173940441233,46.8390431294348,0.5572939431169252,2
