step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,320000,10,31.41592653589793,31.41592653589793,0.00020087527646454634,4.0848999423319154e-05,0.4152309897997919,0.04152309897997919,0.01192817355304336,0.1092161780737788,0.02484417822257952,0.0355412643815667,0.05161564230155011,0.06529691309861332,0.09098163486678562,0.13841032993326396,0.1655663280596117,0.23474884871071364,160000,256000,288000,2.1911089755283775,836.1425152287777,426.43640742480244,114.75220402141683,114.75220402141683,0.000278125,0.48359675748672837,0,0,0.48359675748672837,0.48359675748672837,2162.71044687761,2162.71044687761,current_fourier,nan,nan,114.99101272097755,114.71973946245542,921.7340621416508,50.0,0.706875,115.75647938004457,114.71430490055454,1180.9580624402706,12.5,0.7597265625
10,1e-06,320000,10,31.41592653589793,31.41592653589793,0.0002029747077205121,3.854901460947429e-05,0.4091652979271298,0.04091652979271298,0.011592343623283307,0.10766774643914169,0.024119308013423768,0.034430870562558384,0.050144417006749625,0.06360063552995293,0.08903819487716459,0.1363884326423766,0.1638090838319563,0.2340249455182409,160000,256000,288000,2.1760935086196347,892.8056171995228,426.37880533949874,117.11676444957317,117.11676444957317,0.000346875,0.48574923743308607,0,0,0.48574923743308607,0.48574923743308607,2172.336629838132,2172.336629838132,current_fourier,nan,nan,117.36137199243083,117.10379233655583,989.8002677032281,50.0,0.70859375,118.13446117124286,117.13175714287671,1226.6089869827333,12.5,0.76125
20,2e-06,320000,10,31.41592653589793,31.41592653589793,0.00020360900755461665,3.2787818182142835e-05,0.4032235722593367,0.04032235722593367,0.011262748182884872,0.1061260956734246,0.023330907251844543,0.03339294681405406,0.04873401657128352,0.061889819404871704,0.08708191855707342,0.1344078574197789,0.1620541282089812,0.23312091479308275,160000,256000,288000,2.159643546361569,954.4431032843048,426.13041261733105,119.59764475667775,119.59764475667775,0.000428125,0.4879097981391074,0,0,0.4879097981391074,0.4879097981391074,2181.998951054489,2181.998951054489,current_fourier,nan,nan,119.84906764175467,119.59411673438812,1094.374981144045,50.0,0.70796875,120.62878754409108,119.62144897916738,1293.1368820911114,12.5,0.762421875
30,3e-06,320000,10,31.41592653589793,31.41573018635708,0.00020316322988619118,2.8636476277190272e-05,0.3970792272142312,0.03970792272142312,0.01093860501725026,0.10458778617625607,0.022610007217465724,0.03235849112576316,0.04730140593158664,0.06028610626982212,0.08509267827374092,0.13235974240474374,0.16022179861757926,0.2324476693058413,160000,256000,288000,2.142964739574048,1018.888981310804,426.0243066614498,122.19098937301564,122.19098937301564,0.0005625035156469728,0.48935196148300775,0,0,0.48935196148300775,0.48935196148300775,2188.4485015977284,2188.4485015977284,current_fourier,nan,nan,122.42580007126688,122.19518578769214,1119.1560834904692,50.0,0.70828125,123.16141481452127,122.1577649865754,1428.5061311683937,12.5,0.7623828125
40,4e-06,320000,10,31.41592653589793,31.41573018635708,0.00020197182003566,2.5960346087994707e-05,0.39094126067354085,0.03909412606735409,0.010619944713803633,0.10305311598299022,0.02187252725312265,0.0313411982253871,0.045889978234144195,0.05865706228491442,0.08311013963766795,0.13031375355784694,0.15843939430160325,0.2315567861261858,160000,256000,288000,2.1258983892997123,1089.352333964861,426.0922306632191,124.91940757381116,124.91940757381116,0.0006937543359645998,0.4901077327850555,0,0,0.4901077327850555,0.4901077327850555,2191.828413611373,2191.828413611373,current_fourier,nan,nan,125.16117337195993,124.93185440915634,1195.455239942237,50.0,0.710625,125.8894807924416,124.96040691632678,1442.9986723965933,12.5,0.7646484375
50,4.9999999999999996e-06,320000,10,31.41592653589793,31.41573018635708,0.00020022943684912874,2.4794050501989323e-05,0.3846844156243673,0.03846844156243673,0.010307995385326025,0.10152829844593095,0.02119787327618935,0.03035721136466885,0.04457112055163795,0.05702028543922886,0.08118350191499887,0.12822813854145576,0.1566127118053887,0.2307258106656767,160000,256000,288000,2.110392275268882,1165.5711118774257,426.68156592106766,127.77318440918381,127.77318440918381,0.0008500053125332033,0.4921457909733213,0,0,0.4921457909733213,0.4921457909733213,2200.9428869134977,2200.9428869134977,current_fourier,nan,nan,128.0119466764639,127.78397408114391,1313.0907346513386,50.0,0.7115625,128.6991685394767,127.7721833262446,1469.1946981437607,12.5,0.765390625
60,6e-06,320000,10,31.41592653589793,31.415828361127506,0.00020310413043330488,2.240841528572356e-05,0.37848588149031204,0.037848588149031206,0.01000158736501426,0.10000793651013033,0.020488381151078157,0.029394308997693838,0.043226460326715774,0.05547361040963639,0.07926912870377514,0.12616196049677067,0.1547552503058245,0.22988036192819702,160000,256000,288000,2.094374785966862,1246.737176829364,425.9987867731173,130.75825840142573,130.75825840142573,0.0010250032031350097,0.4957252394498061,0,0,0.4957252394498061,0.4957252394498061,2216.950667144254,2216.950667144254,current_fourier,nan,nan,130.9862667842358,130.75286885152914,1376.6486767228992,50.0,0.71265625,131.66483672623534,130.78294173478392,1570.7916887648155,12.5,0.7659765625
70,7e-06,320000,10,31.41592653589793,31.415828361127506,0.00019817089514703967,2.0308613908224667e-05,0.3723434151903987,0.03723434151903987,0.009700969647250418,0.09849350053303223,0.019805342155237226,0.02845728828898623,0.0418855951360149,0.0538890075155703,0.07739281142264091,0.1241144717301329,0.15284577375445563,0.22910938025675176,160000,256000,288000,2.0785331031855607,1333.8846982270645,425.54283164678765,133.88682753312426,133.88682753312426,0.001303129072278351,0.49933572295073675,0,0,0.49933572295073675,0.49933572295073675,2233.0972402236985,2233.0972402236985,current_fourier,nan,nan,134.107518658929,133.89356233472037,1511.0833710042236,50.0,0.7128125,134.78252818761058,133.92769560423545,1721.9885364263964,12.5,0.7676171875
80,8e-06,320000,10,31.41592653589793,31.415828361127506,0.0001974699079256718,1.931682752053468e-05,0.3659133624824276,0.03659133624824276,0.00940581174897059,0.0969835643239131,0.01917590034449113,0.02756836409657998,0.04066258762390778,0.05236614478999674,0.07550313560498981,0.12197112082747587,0.15097195344038308,0.22808900139968977,160000,256000,288000,2.063415642783904,1425.606946409571,424.81117525515356,137.1614337502524,137.1614337502524,0.0016281300879065247,0.5010013311230026,0,0,0.5010013311230026,0.5010013311230026,2240.54606641783,2240.54606641783,current_fourier,nan,nan,137.36648097630265,137.16645335780433,1566.5963118716284,50.0,0.71203125,138.01671566955528,137.17920900690532,1736.598031297755,12.5,0.7682421875
90,9e-06,320000,10,31.41592653589793,31.41592653589793,0.00019622277176983892,1.6300505831171552e-05,0.3595589335469511,0.03595589335469511,0.009115920586609483,0.09547733022351161,0.01850550953043969,0.02668806071906674,0.03940988479493255,0.05084673543031817,0.07362275315192165,0.1198529778489837,0.14898157827900982,0.2272581797721056,160000,256000,288000,2.0475851462138133,1524.3025738783451,425.1321338350557,140.5998677437954,140.5998677437954,0.002071875,0.5034330818945941,0,0,0.5034330818945941,0.5034330818945941,2251.4211864770623,2251.4211864770623,current_fourier,nan,nan,140.80456196314444,140.6003950191698,1641.7353956718628,50.0,0.71296875,141.45053439102566,140.62528236384063,1869.614042895198,12.5,0.769453125
100,9.999999999999999e-06,320000,10,31.41592653589793,31.415828361127506,0.00019958129536479902,1.7072620289242823e-05,0.35319480726405195,0.03531948072640519,0.00883193656862942,0.09397838351785702,0.01786903418844344,0.02581609292319156,0.038190237833953394,0.049383736648391914,0.07175631161681056,0.11773160242135065,0.14704025872701193,0.22629444767151438,160000,256000,288000,2.0316355207103833,1632.422305388942,425.5900721331872,144.2076651992843,144.2076651992843,0.0024250075781486816,0.5050963184307921,0,0,0.5050963184307921,0.5050963184307921,2258.859406392262,2258.859406392262,current_fourier,nan,nan,144.4140882266029,144.2055369395064,1774.7317596904052,50.0,0.71375,145.0152499790215,144.19262754580055,1932.7796902444354,12.5,0.7701953125
110,1.1e-05,320000,10,31.41592653589793,31.415828361127506,0.00019536862109519775,1.8578674671900938e-05,0.34673188848713493,0.034673188848713496,0.00855355373082452,0.09248542442365996,0.01723509952062149,0.024975324068936124,0.03701916266105041,0.04790061578286768,0.06992725659916801,0.11557729616237832,0.14506875818672346,0.225747915862314,160000,256000,288000,2.0167529702640135,1747.2622640083262,426.3718416365698,147.98427612216742,147.98427612216742,0.0029375091797161864,0.5061313863774611,0,0,0.5061313863774611,0.5061313863774611,2263.4883709724286,2263.4883709724286,current_fourier,nan,nan,148.18410999070548,147.9913625714729,1859.7866818481182,50.0,0.7134375,148.81521506276252,148.01438134410577,2163.217578942751,12.5,0.7706640625
120,1.2e-05,320000,10,31.41592653589793,31.415828361127506,0.0001947070429309465,1.836002377240121e-05,0.34049215870576377,0.034049215870576376,0.008281450078110769,0.09100247292305176,0.016665894521824726,0.02408757883123216,0.035850007928579834,0.04645592600754378,0.06811545789371826,0.11349738623525459,0.14303920238572082,0.2248119157004487,160000,256000,288000,2.000500045364634,1870.8261843439652,427.6272410600563,151.94079198290308,151.94079198290308,0.0035281360254250794,0.5097820900178884,0,0,0.5097820900178884,0.5097820900178884,2279.8148139838313,2279.8148139838313,current_fourier,nan,nan,152.13911961478408,151.94977111605468,1980.053448295416,50.0,0.714375,152.71043715618848,151.9697143483993,2327.183771161265,12.5,0.7721484375
130,1.3e-05,320000,10,31.41592653589793,31.41592653589793,0.0001936780342965298,1.7616235572604472e-05,0.33414302807781504,0.0334143028077815,0.0080160444329125,0.0895323652815701,0.01605989007374436,0.023296014085273195,0.034677336051815125,0.045045657655032253,0.0663428395107887,0.11138100935927168,0.14109508195943454,0.22393634981368674,160000,256000,288000,1.985462330081561,2002.8673599637389,427.8502503249349,156.0835139320033,156.0835139320033,0.004290625,0.5096925275415314,1,0,0.5096925275415314,0.5096925275415314,2279.4142784130963,2279.4142784130963,current_fourier,nan,nan,156.27878238962882,156.08083379249567,2189.0441815152517,50.0,0.71375,156.85922362589432,156.09569556230352,2555.710837213533,12.5,0.772578125
140,1.4e-05,320000,10,31.41592653589793,31.41592653589793,0.00019187595648506546,1.4030580169198859e-05,0.32773499454664745,0.03277349945466475,0.007755797612127987,0.08806700637655392,0.015497700387262336,0.022501872599617598,0.03358060678852519,0.043650876426884325,0.06460181314588112,0.10924499818221581,0.13901685258748026,0.2230467351805651,160000,256000,288000,1.971160059829563,2143.899072891436,428.4970070650634,160.3971473471282,160.3971473471282,0.005340625,0.5086361943747627,0,0,0.5086361943747627,0.5086361943747627,2274.6902128775314,2274.6902128775314,current_fourier,nan,nan,160.60491823032393,160.41841352039074,2356.3590528224886,50.0,0.7159375,161.16421347845292,160.4297026923945,2474.9291483131865,12.5,0.7744921875
150,1.4999999999999999e-05,320000,10,31.41592653589793,31.41592653589793,0.00019506182837406718,1.810070946705782e-05,0.3213226923350689,0.032132269233506885,0.007502149196147507,0.0866149478793788,0.0149688141425665,0.021709379955293522,0.03247037671284715,0.04228810201577809,0.06287767114695292,0.10710756411168963,0.13696729790732481,0.22206125024889503,160000,256000,288000,1.9568387993396166,2296.9522711772584,428.9675437696441,164.92190711346473,164.92190711346473,0.00649375,0.5109965522031616,0,0,0.5109965522031616,0.5109965522031616,2285.2460539885788,2285.2460539885788,current_fourier,nan,nan,165.12909673619794,164.9335878302817,2503.1807617924096,50.0,0.7171875,165.69627200132567,164.9803230192238,2740.854816380255,12.5,0.7756640625
160,1.6e-05,320000,10,31.41592653589793,31.41592653589793,0.00020111791542096706,1.580377817859104e-05,0.31488324816207575,0.03148832481620757,0.007253382408949139,0.08516679170280597,0.01448242638634785,0.020963685693207973,0.03137494270988528,0.04098781604788308,0.06115867065288626,0.10496108272069192,0.13483323596097876,0.221010064879554,160000,256000,288000,1.9422649826518195,2463.7913124495585,430.04728564353087,169.69405205389936,169.69405205389936,0.0079,0.5117385235490551,0,0,0.5117385235490551,0.5117385235490551,2288.5642507221287,2288.5642507221287,current_fourier,nan,nan,169.92365938894972,169.74046564638326,2704.27646726275,50.0,0.71734375,170.46451138309223,169.7519772134973,2885.5553769678995,12.5,0.77578125
170,1.7e-05,320000,10,31.41592653589793,31.41602471066836,0.00020123877391529954,1.919219223132387e-05,0.3084739099607079,0.03084739099607079,0.007011407419843109,0.08373414727483112,0.013930802243413342,0.02021339757356125,0.030340491222497802,0.039652348225107124,0.05943255854810929,0.10282463665356929,0.13276243626627948,0.21981835944336311,160000,256000,288000,1.9266640266491113,2643.795667586485,431.677346701735,174.69498059780307,174.69498059780307,0.009474970390717529,0.5154588652123917,0,0,0.5154588652123917,0.5154588652123917,2305.202124439619,2305.202124439619,current_fourier,nan,nan,174.9179560750918,174.74305758670823,2947.6856029504747,50.0,0.71828125,175.42802488414907,174.75691129177068,3385.817684769174,12.5,0.777578125
180,1.8e-05,320000,10,31.41592653589793,31.41612288543878,0.00020079330205294223,1.8513026688467893e-05,0.302116120502173,0.0302116120502173,0.006775460461923396,0.08231318522523227,0.013432548357281224,0.019503061369630578,0.02932462652704364,0.0384092620776376,0.057790504053101,0.10070537350072434,0.13063744514871536,0.21884657542222785,160000,256000,288000,1.9128573462760765,2836.739052805919,431.28250473994655,179.92968710143705,179.92968710143705,0.01129367941450366,0.520711511129925,0,0,0.520711511129925,0.520711511129925,2328.692671106301,2328.692671106301,current_fourier,nan,nan,180.16905494107445,179.98930106144488,3222.001325978463,50.0,0.71875,180.65678928647182,179.97172118127023,3454.993140424505,12.5,0.778828125
