t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,d_min,overlap,m_center,E_sym,drift_resolution_number,R05_c0,R09_c0,c0_x,c0_y,c0_z,R05_c1,R09_c1,c1_x,c1_y,c1_z,R05_c2,R09_c2,c2_x,c2_y,c2_z,R05_c3,R09_c3,c3_x,c3_y,c3_z
0.0,0,40000,0,240.0,0.0,0.0,0.0,0.0,0,2.825705656153199,3.686397060680494,0.222,0.0006360319684984113,0.0,0.38290397748444344,0.6246844901939136,1.001980441462205,1.0006146149490345,1.0004227238898222,0.38300836608458033,0.6280436297770564,0.9993536840304555,-1.0006095145108524,-1.0012535104609723,0.38375058972815,0.6243756379333838,-1.00036749725726,0.9985346418301351,-1.0002756123344199,0.3827717380732901,0.6285224013121584,-1.0010934003567762,-0.9990141073618117,0.9983266299545654
0.04,0,40000,1531,240.0,9.186,9.410534603442438,0.0,3.2709421838278536,1531,2.826538310736913,2.437426938363538,3.108,0.0007159903725216477,0.0,0.5815947870383779,0.9473947831933323,1.0011987164156118,0.9997951361157416,1.0026110446545484,0.5795569215352597,0.9490041945669824,0.9985658079645345,-1.000156747948651,-0.9999734525315551,0.5793773822683401,0.9402711964994124,-1.0027000283796363,0.9959028032421484,-0.9995960334915317,0.578861222673431,0.9420580586971712,-1.0013027291447543,-1.001556893054257,1.002322309670423
0.08,0,40000,3057,240.0,18.342,18.452076867207417,0.0,3.0488209599552154,3057,2.822603721791537,1.9553218177680545,6.516,0.0016308134381285361,0.0,0.7227975054606065,1.1771058186180792,1.0030782625132204,1.0008362466111267,1.002802922413247,0.7197242204565479,1.1881268488612036,0.9943517026631863,-1.00189198582052,-0.9990059056326217,0.7233378202424936,1.1789290718016832,-1.003458201553495,0.992059077356517,-1.0015582653911732,0.723191877849173,1.1832891642518442,-1.0015154935031116,-1.0032897139764163,1.0030867889579707
0.12,0,40000,4442,240.0,26.652,27.139095187882205,0.0,2.3292387841109625,4442,2.820218129835068,1.6668201616157465,9.120000000000001,0.002505753969387423,0.0,0.8425562807181957,1.3772136293941022,1.0050564244620652,1.004027227161262,1.0029406830064094,0.8428403924087831,1.3790430343411975,0.9912742179367982,-1.0041205095342534,-0.9988893069961842,0.8462951426370804,1.3692105863512634,-1.0012754601999738,0.9917191671532599,-0.9991441939058516,0.8516188570554339,1.370211107175351,-1.0007452738409999,-1.0085818245838585,1.0033197975620194
0.16,0,40000,5833,240.0,34.998,35.48549064810928,0.0,2.1138000856750057,5833,2.8240634786571506,1.4782897675745013,11.424,0.002263537639416212,0.0,0.9454292512624715,1.5481599789180795,1.0058627789637429,1.0064848442903065,1.0011088766553522,0.9525027267024992,1.549910454291703,0.9936563072667495,-1.008892499322915,-0.9999618687271878,0.9480589283321398,1.5429191036050902,-0.9964420114080497,0.9948146545385104,-0.9990371755832728,0.9589813177768933,1.540563142181768,-0.9972354668086973,-1.007651229844213,1.0053020038870857
0.2,0,40000,7191,240.0,43.146,43.50461926128436,0.0,1.8001595719326915,7191,2.8227766996899217,1.3504948398091825,12.594,0.002296310039718685,0.0,1.0491843128488352,1.6852757565936827,1.0080285206527844,1.002961914796387,1.0013567047020278,1.0442132806628937,1.7006796906363135,0.9952015225266067,-1.0099770106998935,-1.000957119172325,1.044033074408643,1.6835496398530558,-0.9923893341980294,0.9944058847117638,-1.001259043224576,1.0472486875355187,1.7115907508587052,-0.9977309440614102,-1.007250613732885,1.0005576965644067
0.24,0,40000,8504,240.0,51.024,51.209313344027194,0.0,1.6516377615896296,8504,2.8196717558084985,1.2407364767618134,13.194,0.0026083873886178083,0.0,1.1285053095858835,1.8374168397310324,1.0056502554611964,0.9996502376084013,1.003916239949465,1.1405485248065466,1.8372837697933222,0.993159651057244,-1.0074301624760444,-1.0062374866412682,1.132030551104507,1.8381288379065899,-0.9877108829331913,0.9992287821920698,-1.001696797697992,1.1377441086257374,1.8492324079592768,-0.9958491754845076,-1.0100453494307526,1.0034066048722758
0.28,0,40000,9682,240.0,58.092,58.611902050625886,0.0,1.5006669317894399,9682,2.816784026977656,1.1553724673946788,14.040000000000001,0.0029221982364261586,0.0,1.2043350179067551,1.9623370362933275,1.0054696948917297,1.0019540374939684,1.0045825294602517,1.219803566265747,1.9634570735058758,0.9962481035997754,-1.0037988623366303,-1.0012339085387651,1.2181842744254865,1.9720739698057754,-0.987506608866699,0.9959445544031702,-1.005204123815429,1.21007484651575,1.975622756071329,-0.9920017743892124,-1.0115224666794926,1.006580628747848
0.32,0,40000,10933,240.0,65.598,65.72423110231418,0.0,1.4836502964872997,10933,2.8150293827729347,1.0874518153239772,14.07,0.003532092664457191,0.0,1.284730987374533,2.0873334412206956,1.0064552586091562,1.0003081147738113,1.0059228465696393,1.2958291307164487,2.0898832360361683,0.9922752492561449,-1.0043845360651362,-0.9995940123405873,1.292818332191388,2.1099262533161824,-0.9868037412320279,0.9975202430222607,-1.0033397766583292,1.2885662144133798,2.0989814295205997,-0.9870043821856402,-1.013842881805184,1.0084740151590896
0.36,0,40000,12099,240.0,72.59400000000001,72.55768174295255,0.0,1.4090246760412433,12099,2.8198582043999405,1.0307719423391455,14.136000000000001,0.0035035756931453377,0.0,1.3563039770730918,2.221015454475649,1.0081176757810333,1.001350021145866,1.007326845447766,1.3706978980703604,2.2005458452145152,0.9943754768599113,-1.0026223811958754,-1.0037828203526482,1.3649782380114925,2.231664179247248,-0.99080014882614,1.0000437100214477,-1.0063431312672684,1.3658866701895125,2.22736674088106,-0.9867861939775526,-1.0153895261982493,1.0077541257054525
0.4,0,40000,13238,240.0,79.428,79.12318895144656,0.0,1.4267296303503336,13238,2.818888880979349,0.9862496249365085,14.136000000000001,0.0032721133043577453,0.0,1.4348911067302128,2.3282491230018167,1.00586518684839,1.001256624009323,0.9994883985857514,1.4219526747080975,2.3009795077866126,0.9932662764416627,-1.0028678887417364,-1.002816062810938,1.4323685809738245,2.3317278276413878,-0.990723468811229,0.9996103620920351,-1.0030786996139778,1.4283211453479843,2.333227330948401,-0.9913710609095849,-1.0153468477280594,1.0095884255892908
0.44,0,40000,14201,240.0,85.206,85.43125894004609,0.0,1.3725611420632597,14201,2.8102050083819123,0.9394201853894999,13.752,0.0035477402139581075,0.0,1.4983331789205123,2.4230003127770305,1.0037731389546707,0.9977851145598349,1.0012827633545367,1.4873003123261412,2.4141816871827175,0.9910452957294131,-1.0009505911805423,-1.0000760208401775,1.5041246667068062,2.432987906031571,-0.9894019806988572,0.9928031575304646,-1.0052494069110232,1.488144759206174,2.4229388859448133,-0.9881363343429959,-1.01450119451055,1.0069099604058378
