step,t,N,K,L,h_eff,xc_x,xc_y,S_u,R2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,N_0.99,R50_over_heff,peak_PK_u,S_L2,Mcore_0.01,Mcore_0.02,Mcore_0.04
1580,0.00158,640000,10,0.39942723542676734,0.039942723542676736,3.6760310446426135e-05,-1.7384766851723033e-05,0.011251618015375045,0.10607364430137697,0.07680616923982553,0.13314241180892245,0.16931704246075724,0.2646055713067411,320000,512000,576000,633600,1.9229076644651462,1536.0285680873174,134.4056095977239,0.4859160262169588,1.8658115119210632,6.358534443480529
1600,0.0015999999999999999,640000,10,0.3991708151962211,0.03991708151962211,2.8056096664683518e-05,-2.768399841815884e-05,0.011241532768317911,0.10602609475180114,0.07661374075852526,0.13305693839874036,0.16931429933291897,0.2650632467386445,320000,512000,576000,633600,1.9193222009696302,1545.2386328333089,134.70544707419776,0.48601420098738346,1.8749908529557708,6.394711846382024
1620,0.00162,640000,10,0.398982333307361,0.039898233330736096,2.4050425512930082e-05,-2.3113206997073955e-05,0.011231953421482577,0.10598091064659983,0.07644990759272981,0.13299411110245365,0.16933603566449218,0.26552641349857514,320000,512000,576000,633600,1.9161226252550805,1556.2320488279565,135.011543299982,0.48866491978884985,1.8790160185431828,6.425931423377072
1640,0.00164,640000,10,0.39870031586359533,0.03987003158635953,1.9575734414113272e-05,-1.1097739000448835e-05,0.01122542948601037,0.10595012735249718,0.07632993244379842,0.1329001052878651,0.16953311259296627,0.26604380078922846,320000,512000,576000,633600,1.9144688229921711,1564.1046769717104,135.28539685345933,0.4913156385903162,1.8905024666828705,6.45356762125162
1660,0.00166,640000,10,0.3984270850432118,0.03984270850432118,2.4486943313795714e-05,-7.682604738590413e-06,0.011219065400653623,0.10592008969337981,0.07614702427753589,0.13280902834773725,0.1695342466447974,0.2663857295171657,320000,512000,576000,633600,1.9111909590503189,1574.1528501227392,135.58286117225504,0.5023603002630929,1.8977183123090844,6.487290654892498
1680,0.0016799999999999999,640000,10,0.3981284966421842,0.03981284966421842,2.7933454027870132e-05,-1.0452619100861704e-06,0.01121226557142374,0.10588798596358201,0.07600105765783947,0.13270949888072806,0.16951037948098355,0.2667665914244867,320000,512000,576000,633600,1.9089579946884587,1581.79024283735,135.8388440864458,0.5005440670102362,1.9171078294679589,6.50746557021477
1700,0.0017,640000,10,0.39767958334873454,0.039767958334873454,2.726493205030114e-05,-9.876348345175774e-06,0.011206143773008279,0.10585907506212341,0.07584004944588124,0.13255986111624485,0.16945492271498575,0.26728814800371936,320000,512000,576000,633600,1.907064194929397,1591.7827043857692,136.11417438882407,0.5005440670102362,1.919709460884213,6.535887166252715
1720,0.00172,640000,10,0.39745118268577573,0.03974511826857757,2.508979112316564e-05,-1.2046090709604246e-05,0.011195047006466596,0.10580664915999653,0.07565252057251065,0.13248372756192525,0.1694650993632272,0.26753053885054223,320000,512000,576000,633600,1.9034418280325363,1601.8391836896235,136.42053062760826,0.49833513467568097,1.9365464340120457,6.5712300836056
1740,0.00174,640000,10,0.39730261212900475,0.03973026121290048,2.9037999556610164e-05,-5.680049138936635e-06,0.01118570839683088,0.10576250941061714,0.07552768196671081,0.13243420404300157,0.16945350943348975,0.2674543052347915,320000,512000,576000,633600,1.9010114623204857,1610.6721146579098,136.70792855708552,0.5029984362708533,1.9478856199960963,6.605934864950725
1760,0.0017599999999999998,640000,10,0.39698585501828554,0.03969858550182855,2.110365653046681e-05,-1.172638235138015e-05,0.0111777146653636,0.10572471170622126,0.07534885905474945,0.13232861833942852,0.16943851181196729,0.2679650982930867,320000,512000,576000,633600,1.8980237734485228,1618.0578734636185,136.9683782711559,0.5109015052900401,1.9450385516537807,6.6180594490981735
1780,0.00178,640000,10,0.39688492296927114,0.039688492296927114,2.368393804739502e-05,-6.470926875871367e-06,0.011167312421085502,0.10567550530319456,0.07519252136043929,0.13229497432309037,0.16941955022894242,0.26814494812338424,320000,512000,576000,633600,1.8945673420368523,1624.8753198085108,137.27530365013524,0.5149757582626643,1.9565740871786808,6.651291608886927
1800,0.0018,640000,10,0.39653935137384755,0.03965393513738476,2.1159956936578635e-05,-1.7714270019812865e-06,0.011158720622240239,0.10563484568190669,0.07499967546834507,0.1321797837912825,0.16947854218638586,0.26879946383709014,320000,512000,576000,633600,1.8913551759365546,1633.8731260147963,137.57959360444394,0.5138467484027806,1.9687477587113411,6.690708779212438
1820,0.00182,640000,10,0.39624534832918495,0.039624534832918494,2.578925092873883e-05,-1.4406806372972583e-05,0.011151416466764631,0.1056002673612365,0.07484318459888256,0.13208178277639498,0.16948478486253354,0.2689133258158584,320000,512000,576000,633600,1.8888091662013862,1642.4420338911632,137.85813924254361,0.5179210013754048,1.9769944394270142,6.7100492089861
1840,0.0018399999999999998,640000,10,0.3957032419235669,0.03957032419235669,3.2214008003359355e-05,-1.2340348361420462e-05,0.011139846141783913,0.10554546954646567,0.07470723972169395,0.13190108064118897,0.16943480653018242,0.26924229056954946,320000,512000,576000,633600,1.8879612751852113,1651.8274697987144,138.1482422384969,0.5244005362234337,1.9931441891618742,6.732973017880263
1860,0.0018599999999999999,640000,10,0.3954549995240535,0.03954549995240535,2.2620860277115024e-05,-2.5382503519805805e-05,0.01113390117797416,0.10551730274212927,0.07460038652847814,0.1318183331746845,0.16953860189226588,0.26961347454509027,320000,512000,576000,633600,1.8864443898360828,1663.8819475323073,138.4527159958652,0.5199826715543231,2.011944657698201,6.77047578018249
1880,0.00188,640000,10,0.3952488602771598,0.03952488602771598,2.415068531057075e-05,-1.3245194313580955e-05,0.011124445503395156,0.10547248694989209,0.07438114922163686,0.13174962009238658,0.16939813345013952,0.2696617273276332,320000,512000,576000,633600,1.8818814346353503,1670.1041546000783,138.70921222836336,0.5297510612115789,2.018178755620168,6.794675861092174
1900,0.0019,640000,10,0.3950532275423565,0.03950532275423565,2.7188990581813402e-05,-1.4821997202736287e-05,0.011116760394513321,0.10543604883773539,0.07423254341453438,0.1316844091807855,0.16941590473750898,0.2700939697465506,320000,512000,576000,633600,1.8790516882076447,1682.2324815168445,139.0260207370052,0.5337271394137784,2.0267690480323277,6.823244719285756
1920,0.0019199999999999998,640000,10,0.3949495666688342,0.03949495666688342,2.8138063811568684e-05,-1.53402369239902e-05,0.011110204395870803,0.10540495432317593,0.0740814883911663,0.13164985555627806,0.1694368848557653,0.2704465369714657,320000,512000,576000,633600,1.8757202094434435,1692.713935801605,139.33069828236555,0.5373105185342794,2.041397088825605,6.86379089947115
1940,0.0019399999999999999,640000,10,0.3946517681285809,0.03946517681285809,2.0075188817799195e-05,-9.744656054413916e-06,0.011102296443998799,0.10536743540581596,0.07388758339095738,0.13155058937619363,0.16952485381667093,0.2703860427049814,320000,512000,576000,633600,1.87222228197098,1703.1466567649124,139.65886874049775,0.542611956137212,2.053472585587841,6.9013918365438025
1960,0.00196,640000,10,0.39429223579735323,0.03942922357973532,1.31121534057063e-05,2.0411115116127396e-06,0.011094719704291902,0.10533147537318512,0.07378876678824525,0.1314307452657844,0.16947353616740357,0.27119051244292486,320000,512000,576000,633600,1.871423276672611,1711.898186937471,139.94775425646668,0.5399612373357457,2.063290062630309,6.919406906916731
1980,0.00198,640000,10,0.39402506568814355,0.039402506568814354,1.7101466841452534e-05,1.1403591139883995e-05,0.011089568252277976,0.10530701900765198,0.0736440197969743,0.13134168856271453,0.16961960336069298,0.27139627882548284,320000,512000,576000,633600,1.8690186541396545,1722.4010191765956,140.21058087978088,0.5500241513042755,2.083464977952581,6.961769320354981
2000,0.002,640000,10,0.3935666875665977,0.03935666875665977,1.681391203485116e-05,1.0283241184726016e-05,0.011078077937851068,0.10525244860738903,0.07346564993536223,0.13118889585553256,0.16953940824049885,0.27160872568973293,320000,512000,576000,633600,1.8666633192355917,1730.956643645753,140.51313462344615,0.5482570054366313,2.093822416232385,6.981011575358219
2020,0.00202,640000,10,0.39330319911294764,0.039330319911294764,1.7269444997763275e-05,1.4644551240808729e-05,0.011065884238807784,0.10519450669501608,0.07324769419406522,0.13110106637098254,0.16952494218738448,0.27161986421389284,320000,512000,576000,633600,1.8623721942579514,1740.5170806300541,140.8595219641599,0.5517912971719198,2.10840136964045,7.006242491357362
2040,0.0020399999999999997,640000,10,0.39305772530878047,0.039305772530878046,1.5187828540133697e-05,1.4234557247059407e-05,0.011060303015831987,0.10516797523881491,0.0731338854540754,0.13101924176959348,0.16958856654805618,0.2720076777824233,320000,512000,576000,633600,1.8606398181494201,1750.8088257650734,141.14309288384152,0.5571418221600649,2.1190042448463156,7.037609330508047
2060,0.0020599999999999998,640000,10,0.3925190395857649,0.03925190395857649,1.568913693965615e-05,2.2059893889210566e-05,0.01105148666452067,0.10512605131232063,0.07297138560478403,0.13083967986192163,0.1695732623474642,0.2724956048940317,320000,512000,576000,633600,1.8590534023978187,1756.6858406492722,141.3967287948052,0.5611669877474768,2.1285762849627217,7.06637453824248
2080,0.00208,640000,10,0.3923828546742731,0.03923828546742731,2.1148902570081026e-05,6.973225145319898e-06,0.011046834219338256,0.10510392104644933,0.07286038598014616,0.13079428489142436,0.1696369722434678,0.27270784957508554,320000,512000,576000,633600,1.8568697666626999,1764.488118634167,141.65279611674842,0.5568963852340032,2.1260728283168926,7.085616793245716
2100,0.0021,640000,10,0.3921786260570863,0.03921786260570863,2.3032298607068494e-05,4.1971027426020295e-06,0.01103841526665646,0.10506386280094816,0.07275272361507804,0.13072620868569543,0.1695278250156557,0.2733839411773599,320000,512000,576000,633600,1.8550915011999662,1776.3339501195906,141.96258872807567,0.5608233760509904,2.144627859927157,7.128077381454391
2120,0.00212,640000,10,0.39178501455142956,0.039178501455142956,1.98804748570655e-05,-1.174878035292426e-07,0.011027466752860638,0.10501174578522461,0.0725306600944165,0.1305950048504765,0.16943165840533955,0.2737915116737545,320000,512000,576000,633600,1.851287246845308,1785.3569060991372,142.31855959018705,0.5561109870706057,2.142271665436965,7.167592726550325
2140,0.00214,640000,10,0.3915090794797502,0.039150907947975024,3.448346342045787e-05,1.3891491431780326e-06,0.011019016136285231,0.10497150154344383,0.07237103781972476,0.13050302649325007,0.16947154923149202,0.2739682371945512,320000,512000,576000,633600,1.8485149288464449,1794.3708486838516,142.62064968015275,0.5661248136539232,2.1504692587674255,7.1982232549228256
2160,0.00216,640000,10,0.39107953498790693,0.03910795349879069,3.238802448454599e-05,1.9476605035466374e-06,0.011012112686229775,0.10493861389512335,0.07220679091894902,0.13035984499596898,0.16934855623026654,0.2744327576166459,320000,512000,576000,633600,1.8463454223239226,1800.95543831776,142.8875901788517,0.5644067551714912,2.1673062318952585,7.206126323942012
2180,0.00218,640000,10,0.390737754278861,0.0390737754278861,2.0563185213409035e-05,6.414823997176622e-06,0.0110046992488112,0.10490328521457848,0.0720514208059227,0.13024591809295366,0.16939911058083815,0.27455313559630884,320000,512000,576000,633600,1.8439841048608057,1807.8265639476433,143.14794076697493,0.5670083865877453,2.1707914362453344,7.233222560579224
2200,0.0021999999999999997,640000,10,0.3902852449332881,0.03902852449332881,1.922313354893669e-05,1.0457657151105693e-05,0.010998993503157006,0.10487608642181975,0.07192546090680976,0.13009508164442937,0.1694026443983929,0.27469408145447327,320000,512000,576000,633600,1.8428946992117026,1817.030558394077,143.4158723485097,0.5742733195991717,2.180658000673015,7.264000351107362
2220,0.0022199999999999998,640000,10,0.3901113297353287,0.03901113297353287,1.605707760224349e-05,1.8296148262971052e-05,0.010991531861303784,0.10484050677721748,0.0717764212362535,0.13003710991177622,0.16941924545517692,0.27540109402446694,320000,512000,576000,633600,1.839895839091632,1829.6033492961362,143.7653557424088,0.5777585239492479,2.1889537687739007,7.307982648257619
2240,0.00224,640000,10,0.3896833308110967,0.03896833308110967,1.5839499221244274e-05,1.109028261130009e-05,0.010983669633948898,0.10480300393571215,0.07162335506423509,0.1298944436036989,0.16947026671839607,0.2758891064366722,320000,512000,576000,633600,1.8379886795556903,1842.598650107559,144.10585532140743,0.5824709129296326,2.2055943923608843,7.3299247094475355
2260,0.00226,640000,10,0.3891584462935365,0.03891584462935365,5.86623457029036e-06,5.418424626658938e-06,0.010975243813792595,0.10476279785206481,0.07147289768341952,0.1297194820978455,0.16941872716175754,0.2759935277018582,320000,512000,576000,633600,1.8366014759322111,1853.4138370798803,144.43807320556766,0.5834526606338795,2.227045579698677,7.3695382293138945
2280,0.00228,640000,10,0.38887266181180324,0.038887266181180324,1.0795326789126598e-05,9.721901027382819e-06,0.010966452019565667,0.10472082896714324,0.07132877783479125,0.12962422060393441,0.16946563650419938,0.2761629952062314,320000,512000,576000,633600,1.8342451100178172,1864.356234958464,144.763349371716,0.5845325831085509,2.2374030179784805,7.404439360199868
2300,0.0023,640000,10,0.388726864420685,0.038872686442068496,1.1178362330489758e-05,2.617637257629867e-05,0.010958005538208746,0.10468049263453409,0.07117535562628971,0.12957562147356166,0.16946482036555002,0.27671939099463894,320000,512000,576000,633600,1.8309862821639944,1874.8726795453842,145.06951757624552,0.5927792638242241,2.253454592942916,7.434971713801944
2320,0.00232,640000,10,0.388335020963094,0.038833502096309404,3.3988432069288824e-06,1.3518791538004449e-05,0.010949946993777387,0.10464199440844668,0.07094888048740554,0.129445006987698,0.16945920917766646,0.27683582775119714,320000,512000,576000,633600,1.8270018581236398,1885.5111212755796,145.43013281637064,0.5938100989136832,2.264793778926967,7.4690874465245205
2340,0.00234,640000,10,0.38809582386763597,0.038809582386763596,-1.017524874727499e-06,-6.867028402584768e-07,0.010941813898779764,0.10460312566448368,0.07080411445220888,0.12936527462254532,0.16943550604202684,0.2771779639764071,320000,512000,576000,633600,1.824397741428863,1893.9232399937712,145.73278434477137,0.5959699438630262,2.2663154878685496,7.503595878328796
2360,0.0023599999999999997,640000,10,0.38784240823618865,0.038784240823618865,-1.5595748564207465e-05,-6.974066146128604e-06,0.010934916124100852,0.1045701492974972,0.07066119174888898,0.12928080274539622,0.1695227000044787,0.2774568183448791,320000,512000,576000,633600,1.8219047285272025,1905.5462289767402,146.04461295312842,0.605591071364645,2.290515568778233,7.5234762693397945
2380,0.0023799999999999997,640000,10,0.38769494250182335,0.038769494250182335,-2.8763443355714025e-05,-8.093879495846331e-06,0.010927169587129698,0.10453310282934157,0.07050762638430623,0.12923164750060778,0.16943711143728293,0.2776888864650368,320000,512000,576000,633600,1.8186367335440448,1915.0323822871153,146.3356400408213,0.6175193059712437,2.2966024045445637,7.553223224778472
2400,0.0024,640000,10,0.387422177497404,0.0387422177497404,-3.0141064499754846e-05,-2.74798180718778e-05,0.010920279209702755,0.10450013975924986,0.07041482905255765,0.129140725832468,0.16939022577167706,0.27835656461538466,320000,512000,576000,633600,1.8175218958142758,1922.9536743029078,146.6148363535434,0.6144268007028663,2.3021983664587706,7.58861522951657
2420,0.00242,640000,10,0.3869698284800428,0.03869698284800428,-2.625886003739061e-05,-2.440236766600634e-05,0.010912301288059796,0.10446196096215979,0.07026202237743859,0.12898994282668094,0.16934046838566966,0.2780958396086502,320000,512000,576000,633600,1.8156976902674005,1933.2035971869695,146.92132599767643,0.6194828013797373,2.3213424466915833,7.610360941165637
2440,0.00244,640000,10,0.38652459788110305,0.038652459788110306,-3.377211047835384e-05,-2.3480198463158385e-05,0.010904602636521732,0.10442510539387419,0.07008068400421649,0.12884153262703435,0.16933823050261404,0.278659704808604,320000,512000,576000,633600,1.8130976498880846,1943.07453485994,147.24135840220396,0.6171756942747574,2.3317489723565994,7.6412859938494115
2460,0.00246,640000,10,0.3860637638731438,0.03860637638731438,-4.22790824109855e-05,-3.785377538840848e-05,0.010896507963876118,0.10438633992949517,0.06989414567538396,0.12868792129104792,0.16940459160198082,0.2790580598251742,320000,512000,576000,633600,1.8104300951267311,1953.1092729946358,147.5658415183642,0.6263059479242526,2.337590371196868,7.671474735755001
2480,0.00248,640000,10,0.38577138521770027,0.03857713852177003,-4.189411664674763e-05,-4.853414952688044e-05,0.010884844917235624,0.10433046016018344,0.06975008527133014,0.1285904617392334,0.16938123422698775,0.27934326995167374,320000,512000,576000,633600,1.8080678853867935,1961.0856739963453,147.887537168252,0.619728238305799,2.3555563541845843,7.692336874470246
2500,0.0025,640000,10,0.38556807396762327,0.03855680739676233,-4.280831449069261e-05,-4.73420924264073e-05,0.010875391276586916,0.10428514408383831,0.06959469705654833,0.1285226913225411,0.16935576267686023,0.27944576367979146,320000,512000,576000,633600,1.8049911742016351,1973.6162486677829,148.2208773934636,0.6280730937918969,2.3693989968144646,7.714622547356648
2520,0.0025199999999999997,640000,10,0.3850999543238748,0.03850999543238748,-3.975693866658095e-05,-3.4054537947067476e-05,0.010867195042524314,0.10424583944946826,0.0694435509199246,0.12836665144129158,0.16941107397031335,0.27978018485624,320000,512000,576000,633600,1.8032604299277986,1984.8824667165463,148.5753250898242,0.6293984531926301,2.380885444954152,7.756052300475863
2540,0.0025399999999999997,640000,10,0.38493295116982695,0.0384932951169827,-3.877566887980832e-05,-4.15994238697851e-05,0.010855852246462462,0.10419142117498188,0.06924845691798408,0.12831098372327565,0.1692892924485329,0.28014029891532866,320000,512000,576000,633600,1.7989745151080256,2000.1841402278058,148.9784122210345,0.6372033474413923,2.4073926329688162,7.7960094320387086
2560,0.0025599999999999998,640000,10,0.3844627012605331,0.03844627012605331,-3.750216977079706e-05,-3.285025964346993e-05,0.01084720948870636,0.10414993753577752,0.06907510701264252,0.12815423375351104,0.16927283737986948,0.2806414666365254,320000,512000,576000,633600,1.7966660169157325,2010.2678998172516,149.322328252407,0.6397068040872216,2.4115159733266527,7.839549942722054
2580,0.00258,640000,10,0.38421868437053425,0.038421868437053426,-4.701452463487166e-05,-3.397704185509289e-05,0.010841936336591598,0.10412461926264892,0.06892583094864094,0.12807289479017808,0.16923607299973384,0.2805744298656578,320000,512000,576000,633600,1.7939218927252893,2018.9537667967977,149.60552136634394,0.6424066102739003,2.4272730239798137,7.85854676079923
2600,0.0026,640000,10,0.38386175409337575,0.03838617540933757,-4.369500796946897e-05,-2.705686182310586e-05,0.010833367619807919,0.1040834646800726,0.06883679697423392,0.12795391803112524,0.16917827787071288,0.2811864371652473,320000,512000,576000,633600,1.7932705261772217,2028.3250467199898,149.91313558430298,0.6484443586550183,2.4278129852171495,7.878328977039804
2620,0.00262,640000,10,0.3835013250038276,0.03835013250038276,-3.863535197138663e-05,-2.4612786288305584e-05,0.010826311252443948,0.10404956151971015,0.06869768413674288,0.12783377500127588,0.1691145184587076,0.2810917641149239,320000,512000,576000,633600,1.7913284689709281,2044.0124928047223,150.2467885596051,0.6477080478768331,2.4505404445704637,7.928349022571178
2640,0.00264,640000,10,0.3833376211403146,0.03833376211403146,-3.556950870880496e-05,-3.157156200140334e-05,0.010816441036198996,0.10400212034472661,0.06857544963815501,0.12777920704677154,0.1691241229569162,0.2814021716862737,320000,512000,576000,633600,1.7889047632257848,2056.284307644857,150.59199949292068,0.6517332134642451,2.4709117094335844,7.951567355776615
2660,0.00266,640000,10,0.3829397497942689,0.038293974979426895,-4.321823572211564e-05,-3.760590156115526e-05,0.010807743502485118,0.10396029772218392,0.06842664844368193,0.1276465832647563,0.16902512484056031,0.2817869486998293,320000,512000,576000,633600,1.7868776610535613,2067.364390661721,150.92919318914463,0.6606671175728911,2.4643830872003436,7.984603166024522
2680,0.00268,640000,10,0.3824734619951,0.03824734619951,-4.3214699655417034e-05,-3.352223250288412e-05,0.010800259022971343,0.10392429467151242,0.06828194996432616,0.12749115399836666,0.16898287568794573,0.28225259162829314,320000,512000,576000,633600,1.7852728816306982,2080.0549505480963,151.2822668773171,0.6606671175728911,2.489024954576938,8.028241851478292
2700,0.0026999999999999997,640000,10,0.38228075543226603,0.0382280755432266,-4.3113574108272836e-05,-3.25135431929341e-05,0.010791277321254402,0.1038810729693066,0.06808192742268654,0.12742691847742202,0.1690126307715792,0.2823939232802327,320000,512000,576000,633600,1.780940485630843,2087.6829850558747,151.58285564397937,0.6683247496660161,2.4950627029580565,8.05376729178871
2720,0.0027199999999999998,640000,10,0.38182067857423163,0.03818206785742316,-3.865045007479041e-05,-2.882475531788465e-05,0.01078352757810697,0.10384376523463973,0.06799226793748442,0.12727355952474387,0.16898890689942359,0.28275161093222895,320000,512000,576000,633600,1.7807382300868682,2092.366413864833,151.84032046442064,0.670484594615359,2.499824179323653,8.06952434244187
2740,0.00274,640000,10,0.3817163903900094,0.038171639039000935,-3.673789200307315e-05,-3.830688295394922e-05,0.010777789739275522,0.10381613429171557,0.06783717419445184,0.1272387967966698,0.16893588725882105,0.28325743139125625,320000,512000,576000,633600,1.7771616808264605,2102.057515167177,152.16841105708664,0.6656249434793374,2.5179865118522193,8.097651414168542
2760,0.00276,640000,10,0.38125504448558645,0.038125504448558646,-3.092896879487156e-05,-5.260204468464922e-05,0.010769890107937628,0.10377808105731011,0.06762868835035857,0.12708501482852883,0.16882418088427834,0.28381847565030877,320000,512000,576000,633600,1.7738437649161467,2112.688798698171,152.4894288784159,0.6729389638759762,2.5255459691749196,8.137215846649688
2780,0.00278,640000,10,0.38064512828291364,0.03806451282829136,-3.205526775055546e-05,-4.976693878282848e-05,0.010759919745344754,0.1037300329959687,0.06751390076257047,0.12688170942763788,0.1689462655281072,0.2840077409428899,320000,512000,576000,633600,1.7736704280736497,2126.3108597225983,152.83581319757127,0.6750497214401068,2.5434137773922116,8.159845131232577
2800,0.0028,640000,10,0.38019883221909045,0.038019883221909044,-3.216683765327051e-05,-5.977206706860316e-05,0.010751498477446728,0.10368943281476048,0.06735859357531102,0.12673294407303015,0.1688451088560849,0.28402395323524604,320000,512000,576000,633600,1.7716675556882162,2138.2826681199,153.16998271464578,0.674362498047134,2.5656503628934018,8.195924359363646
2820,0.00282,640000,10,0.38003799394913307,0.03800379939491331,-2.9046762070423055e-05,-6.459786418466455e-05,0.010744040858434478,0.10365346525048971,0.06720749179343513,0.12667933131637768,0.16881689025366198,0.2844069947320099,320000,512000,576000,633600,1.76844138911097,2149.875689144782,153.52771328645773,0.6831000526149306,2.5661903241307376,8.238875821424443
2840,0.00284,640000,10,0.37960876318061343,0.037960876318061346,-3.5344858033828645e-05,-5.404555728671672e-05,0.01073519006695373,0.10361076231238592,0.06706179090105838,0.1265362543935378,0.16902441211788824,0.2848428399449715,320000,512000,576000,633600,1.7666028133589518,2158.04040357048,153.85690217843123,0.6863398200389451,2.5758605390175684,8.256056406248764
2860,0.0028599999999999997,640000,10,0.3790048734789081,0.03790048734789081,-3.669155026164644e-05,-6.421634828104208e-05,0.010727098781945077,0.10357170840507111,0.06693216035683844,0.1263349578263027,0.1689506658840407,0.2849525253773529,320000,512000,576000,633600,1.765997353608258,2170.336725722651,154.18136609263655,0.6910031216341175,2.5975080758962106,8.283741691508524
2880,0.0028799999999999997,640000,10,0.3790457814970937,0.03790457814970937,-3.908059478351475e-05,-6.933884929727924e-05,0.010718578439669758,0.10353056765839623,0.06679301839809607,0.12634859383236458,0.16890010109812476,0.2852343517252989,320000,512000,576000,633600,1.7621359122976599,2178.2971526061037,154.46452138956394,0.6874197425136167,2.612823340082461,8.314814006347936
2900,0.0029,640000,10,0.3787161657110079,0.03787161657110079,-4.1430971864120235e-05,-8.532313166965724e-05,0.010714367178380639,0.10351022740956875,0.06665919895244235,0.1262387219036693,0.16889731578100706,0.2856524220194024,320000,512000,576000,633600,1.7601360857489483,2186.76023892499,154.79079981869782,0.703176793166778,2.606343805234432,8.350402360626882
2920,0.00292,640000,10,0.3784976170262587,0.03784976170262587,-3.4780886019818205e-05,-9.146729220479196e-05,0.010709770707356093,0.10348802204775243,0.06649019430428033,0.12616587234208623,0.1688947827760189,0.28601601370356,320000,512000,576000,633600,1.756687263361753,2197.848086219835,155.1293626686692,0.7032749679372027,2.61154706806694,8.374504266766142
2940,0.00294,640000,10,0.3782063379395679,0.037820633793956795,-4.472367803815016e-05,-0.00010750541800402741,0.010702159067875876,0.1034512400499669,0.06635016871501613,0.1260687793131893,0.16890276229437826,0.28643001693472947,320000,512000,576000,633600,1.754337832530399,2207.9179406798635,155.4354523885234,0.7035204048632643,2.6413921982760433,8.412546990305705
2960,0.00296,640000,10,0.3775379777204001,0.03775379777204001,-4.750541846474241e-05,-0.00010858879896196421,0.010694015147331622,0.103411871404262,0.06619815432323096,0.1258459925734667,0.1689300509011833,0.2868634841311631,320000,512000,576000,633600,1.7534170925780743,2219.151675100766,155.80110830082828,0.7058765993534566,2.649589791606504,8.434636313651259
2980,0.00298,640000,10,0.37733932618752397,0.037733932618752394,-4.762093009235136e-05,-0.00010774515630347708,0.010683970469657507,0.10336329362814203,0.06606972012635054,0.12577977539584131,0.16875090006888102,0.2870585188010472,320000,512000,576000,633600,1.7509365057146544,2229.0427210811854,156.0890400668347,0.7136324062170064,2.6560693264545328,8.473317173198584
3000,0.003,640000,10,0.3770619328221364,0.03770619328221364,-4.3573327141458865e-05,-0.00010281184142612494,0.010678141315451894,0.10333509237162318,0.06595157206166585,0.12568731094071214,0.16885185186046434,0.287459245183993,320000,512000,576000,633600,1.7490912319906826,2242.663393105514,156.4310814081221,0.7201119410650354,2.6789440479634834,8.494817447921587
3020,0.0030199999999999997,640000,10,0.3767247356564317,0.03767247356564317,-3.475731304496819e-05,-9.360973956760601e-05,0.010673398771539298,0.103312142420624,0.06582810474282395,0.12557491188547723,0.1688223479171901,0.2873559085174362,320000,512000,576000,633600,1.7473794129318434,2251.107295709008,156.72659597055727,0.7180502708861172,2.6957810210913165,8.520293800846792
3040,0.0030399999999999997,640000,10,0.3763786637060459,0.03763786637060459,-4.389731382306771e-05,-9.80612813452493e-05,0.010668714404346065,0.10328946899053197,0.06563738417840631,0.12545955456868196,0.1687713674537588,0.2878034164343722,320000,512000,576000,633600,1.7439188378029187,2268.4664868643067,157.1343425648348,0.7352799430956486,2.70402770180699,8.543659396207868
3060,0.00306,640000,10,0.37600116973268616,0.037600116973268614,-4.2398948358655925e-05,-9.722224134078464e-05,0.010660349744361534,0.10324896970121074,0.06548577436070077,0.12533372324422873,0.16885641597147585,0.2881591383626927,320000,512000,576000,633600,1.7416375169060552,2276.9087542837365,157.48461569973952,0.730714816270901,2.715612324717102,8.590439674315228
3080,0.00308,640000,10,0.3754512912833717,0.03754512912833717,-4.647614534117242e-05,-9.606339348529986e-05,0.01065175612168343,0.10320734528939028,0.06541194115492918,0.12515043042779056,0.16875634619705251,0.2887460467966151,320000,512000,576000,633600,1.742221765474221,2288.8246198423753,157.82749242064253,0.7329728359906686,2.720521063238336,8.62637164029066
3100,0.0031,640000,10,0.3751520317506706,0.037515203175067055,-3.885912051296666e-05,-0.00011152836078588989,0.010641943685192353,0.10315979684543952,0.06529471084660919,0.12505067725022354,0.1688075344150081,0.28907220215520246,320000,512000,576000,633600,1.7404866646172037,2298.8062401232132,158.15106519633102,0.7290949325588937,2.739125182233813,8.659800149620265
3120,0.00312,640000,10,0.3747034928915952,0.03747034928915952,-4.943816313122585e-05,-0.00011381870331818039,0.010634328584490775,0.10312288099394225,0.06512721968069342,0.12490116429719841,0.16872921266060267,0.2891674000656551,320000,512000,576000,633600,1.7381001489499126,2309.550515393471,158.49822659578354,0.7370470889632929,2.755078582427824,8.684638366537708
3140,0.00314,640000,10,0.37436802416331827,0.03743680241633183,-5.4148274167329346e-05,-0.0001184450646611873,0.01062287465832975,0.10306733070342779,0.06501986549998437,0.12478934138777276,0.16865078857707008,0.28948238757223915,320000,512000,576000,633600,1.7367900382330574,2320.832961283706,158.82110701052588,0.7452937696789661,2.7668595548787853,8.710900117626311
3160,0.00316,640000,10,0.37399146299660047,0.03739914629966005,-5.584538494306224e-05,-0.00010330144929786811,0.010614923678415145,0.10302875170754591,0.0648378124589693,0.12466382099886683,0.1686957397529956,0.28966846581744593,320000,512000,576000,633600,1.73367092231083,2330.6853273340844,159.16814998082074,0.7553075962622835,2.7752044103648834,8.738879927197345
