step,t,N,K,L,h_eff,xc_x,xc_y,S_u,R2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,N_0.99,R50_over_heff,peak_PK_u,S_L2,Mcore_0.01,Mcore_0.02,Mcore_0.04
200,0.00019999999999999998,40000,5,0.41278221696467143,0.08255644339293429,0.0003184417417537652,-0.00041612521455950335,0.011814664077428382,0.1086952808424928,0.08892914136134404,0.13759407232155715,0.16630294843998272,0.23850467767548642,20000,32000,36000,39600,1.0771920119920666,875.3106157676848,116.89313923340676,0.2811725424962865,1.100342826919825,4.197167785195964
220,0.00021999999999999998,40000,5,0.4129222241184182,0.08258444482368364,0.00028543214170469845,-0.0004110384638830568,0.011806393216317334,0.10865722809052941,0.08869408873957702,0.13764074137280607,0.16685097836095925,0.23902440117862817,20000,32000,36000,39600,1.0739805653345174,881.4586502623386,117.15763051650146,0.29609510760083796,1.114479993860979,4.230154508058656
240,0.00023999999999999998,40000,5,0.4126400985199365,0.0825280197039873,0.0002894112729103845,-0.00040358351163033196,0.011798120253332326,0.10861915233204651,0.08854368943926125,0.1375466995066455,0.16655089509723897,0.239523097455587,20000,32000,36000,39600,1.0728924522465346,887.0430644155895,117.40113386970455,0.2858849314766712,1.1309733552923253,4.276492999699106
260,0.00026,40000,5,0.41252008814275254,0.0825040176285505,0.00028590350154174206,-0.0004271654993706564,0.011789431996960335,0.1085791508391935,0.08827188121074288,0.13750669604758417,0.1666950822476118,0.23964746756060076,20000,32000,36000,39600,1.0699100934473331,890.8078587494126,117.56405086496132,0.29609510760083796,1.1498229112138643,4.262355832757952
280,0.00028,40000,5,0.41200648896082803,0.08240129779216561,0.0002663290496521073,-0.00039074083146003975,0.011774457441304207,0.10851017206374805,0.0880445784191766,0.137335496320276,0.16658659799187947,0.24027348205920432,20000,32000,36000,39600,1.0684853367388047,896.1943060711279,117.80191671512259,0.3102322745419921,1.1592476891746337,4.377809362777377
300,0.0003,40000,5,0.4119970319028804,0.08239940638057608,0.0002659365474231514,-0.0004028441767408612,0.011761922800083572,0.1084523987751473,0.08776095514607263,0.1373323439676268,0.1667900671026849,0.2412571279403363,20000,32000,36000,39600,1.0650678081433413,902.6890422304117,118.07701862554624,0.2850995333132737,1.1466813185602744,4.371526177470197
320,0.00031999999999999997,40000,5,0.4116655920710077,0.08233311841420154,0.00022578620066658736,-0.00044302168533089684,0.011758563355443641,0.1084369095623978,0.08755021701724805,0.13722186402366923,0.16702974014703523,0.2412904433729641,20000,32000,36000,39600,1.063365735484478,905.5672110441676,118.20051892378969,0.2937389131106457,1.1843804304033518,4.4013713076793
340,0.00033999999999999997,40000,5,0.4121390425122119,0.08242780850244238,0.00024314553771867469,-0.00045293628192498013,0.011746482159053797,0.10838118913840075,0.08749183015276688,0.13737968083740396,0.16705717531949196,0.24245695016375335,20000,32000,36000,39600,1.061435839946836,908.4970573244891,118.36705877419007,0.3102322745419921,1.1725994579523902,4.363672195836222
360,0.00035999999999999997,40000,5,0.41100658954786756,0.08220131790957351,0.00020332362528399759,-0.0004389619457401229,0.011734175919995522,0.10832440131381074,0.08713820095617411,0.13700219651595585,0.16697171221554924,0.24288078258854293,20000,32000,36000,39600,1.0600584415450793,914.0378883845337,118.61063267869633,0.3259402378099411,1.2157963569392498,4.402156705842698
380,0.00037999999999999997,40000,5,0.4110104326199323,0.08220208652398646,0.00025173034794874407,-0.00046167418908519626,0.011722920450926773,0.10827243624730522,0.08703612816147452,0.13700347753997744,0.16659914498409753,0.24312409009817462,20000,32000,36000,39600,1.0588067997042567,918.403502362822,118.80963915586997,0.31101767270538955,1.194590606527519,4.4484951974831475
400,0.00039999999999999996,40000,5,0.41144980957560495,0.08228996191512099,0.00022829400179595703,-0.0005100912156069316,0.011708568154714234,0.10820613732461867,0.08674053394154621,0.13714993652520166,0.16631394294800547,0.2431195317594315,20000,32000,36000,39600,1.0540840209771372,923.3121642679989,119.03818579784172,0.318871654339364,1.1985175973445061,4.47834032769225
420,0.00041999999999999996,40000,5,0.41085988479591207,0.08217197695918241,0.0001617113700814218,-0.0005260932215261689,0.011699236464953189,0.10816300876433305,0.0866324449495757,0.1369532949319707,0.16648170663146794,0.243391320827228,20000,32000,36000,39600,1.054282106326941,928.0222780932678,119.23030452389251,0.31180307086878695,1.2040153844882882,4.534103597293469
440,0.00043999999999999996,40000,5,0.4115264341683317,0.08230528683366634,0.00016596950761592507,-0.0005107349499288057,0.011688797254184218,0.10811474115116873,0.08659599477788063,0.13717547805611055,0.16692660723050168,0.24344117150347322,20000,32000,36000,39600,1.052131620085178,933.9325703684689,119.5026179672691,0.30002209841782523,1.214225560612455,4.583583681587508
460,0.00045999999999999996,40000,5,0.4111627248071136,0.08223254496142271,0.00012329298722543844,-0.0004922672565043204,0.011682846984050319,0.10808721933721081,0.08645681345934347,0.1370542416023712,0.16659774844109362,0.24436360481417654,20000,32000,36000,39600,1.0513697891741338,937.6747806376112,119.64449833598633,0.2843141351498763,1.2189379495928399,4.621282793430586
480,0.00047999999999999996,40000,5,0.4114725055601427,0.08229450111202855,9.957565453772148e-05,-0.0004064891448001329,0.011670186279998131,0.10802863638868229,0.08621241747310218,0.1371575018533809,0.16649223511104014,0.2450693738622635,20000,32000,36000,39600,1.0476084830472467,943.43029164165,119.90499631963235,0.2937389131106457,1.2424998944947632,4.6330637658815474
500,0.0005,40000,5,0.4110850624698478,0.08221701249396955,0.0001385965629393669,-0.0004730628698072211,0.01166082386660665,0.10798529467759325,0.08593337562627318,0.13702835415661593,0.16660720192537,0.24524903312818233,20000,32000,36000,39600,1.045201875129873,947.2201247558104,120.082394958282,0.289026524130261,1.2503538761287378,4.669977479561227
520,0.00052,40000,5,0.41144789758547307,0.08228957951709462,0.00011951524068955682,-0.00044372746434337196,0.01166652632651744,0.10801169532285584,0.08584656682855933,0.1371492991951577,0.16702609878621658,0.24507391601868794,20000,32000,36000,39600,1.043225245922247,949.898429094632,120.19915477145271,0.31337386719558186,1.2267919312268143,4.680973053848792
540,0.00054,40000,5,0.41181616191233616,0.08236323238246723,0.00010008296144567146,-0.0004114567975737263,0.011656546996783363,0.1079654898418164,0.08561198075029401,0.1372720539707787,0.16695967043513704,0.24685441412830522,20000,32000,36000,39600,1.0394441581984142,955.2507631125163,120.44449101339876,0.31337386719558186,1.2707742283770713,4.705320396914113
560,0.00056,40000,5,0.4108223478159013,0.08216446956318027,0.00012871202315732836,-0.00041683264254931124,0.011647725356258378,0.10792462812656979,0.08538297545939869,0.13694078260530043,0.16705552319078854,0.24662123688888796,20000,32000,36000,39600,1.0391715045850025,960.2749840483939,120.66811466966651,0.3173008580125691,1.2291481257170065,4.732023934469626
580,0.00058,40000,5,0.4103418732033003,0.08206837464066005,0.00013235977451420635,-0.00043106172467830976,0.011641711252744458,0.10789676201232573,0.08520722157528374,0.1367806244011001,0.167036997382244,0.24714639064423413,20000,32000,36000,39600,1.038246729612561,965.0252314924816,120.87259263115169,0.32751103413673593,1.2731304228672635,4.7280969436526386
600,0.0006,40000,5,0.410761068005854,0.0821522136011708,0.00011511270861966497,-0.00040234355848110613,0.011631681347981423,0.10785027282293459,0.08510696904194945,0.13692035600195132,0.16740634570223054,0.24808122528123053,20000,32000,36000,39600,1.0359668390084202,971.6867769376662,121.1950848270051,0.3220132469929538,1.2959069696057897,4.813705343462961
620,0.00062,40000,5,0.4104174006284977,0.08208348012569953,0.00014938171166678372,-0.0004221654386682529,0.01161957987280444,0.10779415509573995,0.08471820868410336,0.13680580020949923,0.16741064356183494,0.24756028785023643,20000,32000,36000,39600,1.0320981585377362,976.242056168982,121.41387914896244,0.3102322745419921,1.2911945806254048,4.813705343462961
640,0.0006399999999999999,40000,5,0.40968177426905555,0.08193635485381111,0.00017316201522704327,-0.0004659919612007869,0.011607091301592369,0.10773621165417117,0.08457015282489702,0.13656059142301852,0.16749351250800254,0.24779843506005542,20000,32000,36000,39600,1.0321444366885135,982.4779361065858,121.68242050395591,0.34714598822167214,1.2927653769521998,4.837267288364884
660,0.00066,40000,5,0.4101795915692412,0.08203591831384824,0.00015707044648363946,-0.0004429831858957692,0.011602821135391178,0.10771639213876029,0.08435672041546904,0.1367265305230804,0.16735546701492554,0.2487540526024615,20000,32000,36000,39600,1.0282900728037445,985.6201554749136,121.85429711424233,0.334579617607313,1.2864821916450202,4.883605780005333
680,0.0006799999999999999,40000,5,0.40944266495873427,0.08188853299174685,0.00017761993673461388,-0.00042163698353871393,0.011603945634726916,0.10772161173472534,0.08428984544017151,0.13648088831957808,0.16742973789234694,0.2481381450258618,20000,32000,36000,39600,1.029324160058731,989.8653533751009,122.02168676259188,0.33300882128051806,1.3446016557364313,4.8616146314302044
700,0.0007,40000,5,0.408916943395081,0.0817833886790162,0.00019376045829125584,-0.0003913584741492881,0.01160041362675808,0.1077052163395909,0.08396518824401564,0.13630564779836032,0.1678891664018087,0.24948699864151852,20000,32000,36000,39600,1.026677783841442,995.4965753720901,122.26628506684875,0.34950218271186445,1.3218251089979054,4.895386752456295
720,0.0007199999999999999,40000,5,0.4083625216618809,0.08167250433237619,0.00016673894618661036,-0.00039072196869853216,0.011581444228948308,0.10761711866124417,0.08366670430684307,0.13612084055396032,0.16761789736649252,0.24881733875516288,20000,32000,36000,39600,1.0244170298286832,1003.0516572980359,122.63323042650781,0.3534291735288517,1.3446016557364313,4.933085864299373
740,0.00074,40000,5,0.4078919547541187,0.08157839095082374,0.0001388448341330183,-0.0004504266175756767,0.011560137473614732,0.10751807975226646,0.08348672016389709,0.13596398491803957,0.1676617519887297,0.24885982803691595,20000,32000,36000,39600,1.0233925821633785,1008.0982292169379,122.91721433053779,0.34164820107788996,1.3500994428802136,4.990419930227386
760,0.0007599999999999999,40000,5,0.4082768137622234,0.08165536275244469,0.00016011608419106351,-0.000464183331990476,0.011560734900665401,0.10752085797958182,0.08344507619195105,0.13609227125407447,0.16779993041592167,0.24939343274966747,20000,32000,36000,39600,1.0219178922140393,1012.6564444945935,123.13225230406748,0.33929200658769765,1.3555972300239958,5.00769868982213
780,0.00078,40000,5,0.40750083890387434,0.08150016778077487,0.0001357793298517642,-0.000459958193362247,0.011566131579004811,0.10754595101167135,0.08350072542338867,0.13583361296795812,0.1679470803043676,0.25049711263543734,20000,32000,36000,39600,1.0245466690080325,1013.1814940937195,123.17054485210073,0.3518583772020568,1.346957850226624,5.028904440233861
800,0.0007999999999999999,40000,5,0.4071037898099362,0.08142075796198725,0.00010384324533286173,-0.00045423689348871596,0.01155867095223255,0.10751125965326865,0.08309573620772227,0.13570126326997875,0.16816409527699097,0.25119750201349084,20000,32000,36000,39600,1.0205718822528895,1017.6068806144283,123.38105958731805,0.3463605900582747,1.3642366098213676,5.00769868982213
820,0.00082,40000,5,0.40678768852534797,0.0813575377050696,5.312665898495801e-05,-0.0004419657539601877,0.01154326155178809,0.10743957162883744,0.08265506872640463,0.135595896175116,0.16757445418664074,0.2517140457590039,20000,32000,36000,39600,1.0159485040714817,1023.8945113794643,123.69110613938379,0.32751103413673593,1.3728759896187397,5.068959746567131
840,0.0008399999999999999,40000,5,0.4060640877057723,0.08121281754115446,8.160203423275789e-05,-0.00044694102976645765,0.011551834179324464,0.10747945933677032,0.08278691655081585,0.1353546959019241,0.16786820047512677,0.2520885467829914,20000,32000,36000,39600,1.0193823962438406,1027.9400180470514,123.82718135200412,0.35892696067263385,1.413716694115407,5.120796025351363
860,0.00086,40000,5,0.4065312493837362,0.08130624987674724,0.00011614171075048159,-0.0004493141332454162,0.011547587505911063,0.10745970177657792,0.08274343962154133,0.1355104164612454,0.1680783134622037,0.2527983997861242,20000,32000,36000,39600,1.0176762517884264,1030.0121139960906,123.95818101589948,0.37306412761378793,1.4427764261611125,5.145143368416684
880,0.0008799999999999999,40000,5,0.40595298279637526,0.08119059655927505,5.473153172576801e-05,-0.00040358816222274714,0.011544629356616543,0.10744593690138562,0.08254634905849176,0.13531766093212508,0.16810513639602923,0.2526432928310108,20000,32000,36000,39600,1.016698393122742,1033.1954114904554,124.09807553855998,0.3809181092477624,1.4254976665663686,5.144357970253286
900,0.0009,40000,5,0.40566001939592533,0.08113200387918507,2.292198707278351e-05,-0.00038247841518767293,0.01151985053408067,0.10733056663448987,0.08240998151556546,0.13522000646530843,0.16829559104551747,0.25272283565312115,20000,32000,36000,39600,1.0157518312783627,1038.9655174878835,124.41970359820894,0.3793473129209675,1.436493240853933,5.206404425161685
920,0.0009199999999999999,40000,5,0.4054876234871967,0.08109752469743933,-2.3491557741860404e-07,-0.000376326383083716,0.011504915273106278,0.1072609680783568,0.08241446452619808,0.1351625411623989,0.16797497002460235,0.2539962735523498,20000,32000,36000,39600,1.016238964551286,1045.0332111085734,124.71519274788442,0.3659955441432109,1.4074335088082273,5.239391148024378
940,0.00094,40000,5,0.40519618358524867,0.08103923671704974,-3.054770620708344e-05,-0.00032087090570983207,0.011496710123951929,0.10722271272427278,0.08253647611248763,0.13506539452841623,0.16794801619762292,0.2538514256506153,20000,32000,36000,39600,1.01847548738231,1048.6302396121514,124.89861836795274,0.3557853680190441,1.4215706757493813,5.299081408442583
960,0.0009599999999999999,40000,5,0.40555545203997245,0.0811110904079945,4.872519396525388e-06,-0.0003248305801791087,0.011473829703422676,0.10711596381222864,0.0821413975914071,0.13518515067999082,0.1677942190817869,0.25362879099104385,20000,32000,36000,39600,1.0127024205719597,1052.2772187677558,125.13886143551188,0.3691371367968007,1.4184290830957917,5.317930964364122
980,0.00098,40000,5,0.4048434808409537,0.08096869616819073,5.241123440699749e-05,-0.00029555496674724173,0.011466534489798227,0.10708190552001877,0.0820205151187248,0.13494782694698457,0.1675059227749848,0.25432340020322725,20000,32000,36000,39600,1.012990439519357,1057.1123474020903,125.35959705465939,0.36678094230660835,1.4545573986120743,5.3768358266189304
1000,0.001,40000,5,0.40507048926888567,0.08101409785377714,8.7597118971502e-05,-0.0003036843631944737,0.01146368137186243,0.10706858256212431,0.0819240077497023,0.13502349642296188,0.16786102979975517,0.2552498909112473,20000,32000,36000,39600,1.011231500689762,1059.8497813657805,125.49084285138521,0.36678094230660835,1.4671237692264334,5.384689808252905
1020,0.0010199999999999999,40000,5,0.40398655048525733,0.08079731009705146,6.379726525014681e-05,-0.00031249075087909036,0.011452720656452023,0.10701738483280192,0.08158174914488359,0.13466218349508577,0.16777505717271252,0.25554626098406086,20000,32000,36000,39600,1.009708727269384,1064.9387793110068,125.70577621033617,0.39269908169872414,1.467909167389831,5.370552641311751
1040,0.00104,40000,5,0.4042949492801986,0.08085898985603972,5.674497474026163e-05,-0.00036700447507257425,0.011460079330871594,0.10705176005499206,0.08127192911242881,0.13476498309339954,0.16773582018194907,0.25622385149980453,20000,32000,36000,39600,1.005106905949781,1068.0293848373592,125.84772167826434,0.371493331286993,1.449059611468292,5.4569464392854705
1060,0.00106,40000,5,0.40486688766133605,0.08097337753226722,3.07760264374629e-05,-0.0003552686666794635,0.011461254888768117,0.10705725051937452,0.0811884665468402,0.13495562922044535,0.168329361032708,0.2563806732401489,20000,32000,36000,39600,1.002656292983299,1072.4255917650464,126.09807053557918,0.3620685533262237,1.503252084742716,5.478152189697202
1080,0.00108,40000,5,0.40442094779855764,0.08088418955971152,5.5153064781012645e-05,-0.00040296144312920674,0.01145328180291208,0.1070200065544386,0.08101932788047539,0.1348069825995192,0.16847327404825538,0.25729137843046584,20000,32000,36000,39600,1.0016707631182247,1078.1988830200357,126.37143919353953,0.38798669271833947,1.4938273067819468,5.445950864997907
1100,0.0010999999999999998,40000,5,0.4031897827796013,0.08063795655592026,4.2996707767797474e-05,-0.00039871253160179065,0.011435138358932938,0.10693520635849046,0.08087585102327621,0.1343965942598671,0.1681414510750321,0.2562869071145279,20000,32000,36000,39600,1.002950154958242,1081.9228400879947,126.54762204891722,0.3895574890451343,1.48047553800419,5.434169892546945
1120,0.00112,40000,5,0.4034186767415855,0.0806837353483171,3.477423508084093e-05,-0.0004083432729330167,0.011432438951829986,0.10692258391859966,0.0809025048727812,0.13447289224719516,0.16815268105808096,0.25610108336845133,20000,32000,36000,39600,1.0027114451694588,1085.0517391890742,126.74178688033932,0.38013271108436497,1.4812609361675875,5.438096883363932
1140,0.00114,40000,5,0.40304362816169725,0.08060872563233945,4.625377049736806e-05,-0.00038905306485456485,0.01142761535564429,0.10690002504978327,0.08069825228336762,0.13434787605389908,0.16795303811828016,0.25707330197466677,20000,32000,36000,39600,1.0011106322588017,1087.6303243415334,126.86820410454797,0.3620685533262237,1.4796901398407927,5.496216347455343
1160,0.00116,40000,5,0.4027657618988537,0.08055315237977075,3.0769378338903077e-05,-0.0003599925327845791,0.01142455281375109,0.10688569976264875,0.08043849301794495,0.13425525396628457,0.16825511165637122,0.2578182018927431,20000,32000,36000,39600,0.9985765999413005,1092.4226487129372,127.0853752194862,0.3479313863850696,1.5024666865793186,5.577897756448678
1180,0.0011799999999999998,40000,5,0.40253619017946396,0.0805072380358928,-3.9387559064857526e-05,-0.0003164523610670705,0.011414350073973121,0.10683796176440807,0.08012391891466185,0.1341787300598213,0.16854655505328062,0.25689332882755317,20000,32000,36000,39600,0.9952386998910576,1097.9897491959985,127.35700905465175,0.3769911184307752,1.4883295196381645,5.592034923389831
1200,0.0012,40000,5,0.4030296034252533,0.08060592068505065,-8.960671177197507e-05,-0.00028236617893093093,0.011416438978598441,0.10684773735834766,0.08002950295906686,0.1343432011417511,0.16856494181496173,0.25839815079397355,20000,32000,36000,39600,0.992848940610256,1101.0618151410815,127.53654806017819,0.37463492394058284,1.5111060663766904,5.609313682984575
1220,0.00122,40000,5,0.40122058948602973,0.08024411789720595,-1.8518205018555014e-05,-0.00025972919546882173,0.011405724620552057,0.1067975871476133,0.0799668976067991,0.13374019649534324,0.16854406659905355,0.25749117605961086,20000,32000,36000,39600,0.9965452883317633,1108.3659975968917,127.82590043477174,0.3974114706791088,1.51738925168387,5.592820321553229
1240,0.00124,40000,5,0.4009553452992801,0.08019106905985603,-1.4358129753331906e-05,-0.00023859721231109514,0.011389167785416647,0.10672004397214539,0.07956617037615274,0.1336517817664267,0.16860298384406955,0.2579602976331513,20000,32000,36000,39600,0.9922073780655443,1111.060353282313,127.99027194843256,0.3934844798621216,1.5323118167884215,5.627377840742717
1260,0.0012599999999999998,40000,5,0.40141741381155094,0.08028348276231019,1.443227922228787e-05,-0.00023288431337719528,0.011372074053482544,0.10663992710745138,0.07950570304266591,0.1338058046038503,0.16842270581067076,0.2586122917315793,20000,32000,36000,39600,0.9903120829729447,1114.2693585070924,128.20553342044568,0.40997784129346804,1.5354534094420114,5.610099081147974
1280,0.0012799999999999999,40000,5,0.3996055503169185,0.0799211100633837,5.5933338706344985e-06,-0.00027620067627673794,0.011347462457324747,0.10652446881972585,0.07939043945779067,0.1332018501056395,0.16853782107063373,0.25867269340189014,20000,32000,36000,39600,0.9933600696340158,1120.8411451408542,128.49611774720495,0.3887720908817369,1.5511613727099605,5.6705747397295765
1300,0.0013,40000,5,0.39980041063061,0.079960082126122,-2.1332006144409266e-05,-0.00031313852020736056,0.011336362629428687,0.10647235617487145,0.07912609666645694,0.13326680354353668,0.16841711065876955,0.25907417575923014,20000,32000,36000,39600,0.9895699774501281,1124.5643637454955,128.70089659070985,0.4005530633326986,1.592787475370025,5.664291554422396
1320,0.00132,40000,5,0.3997313963963212,0.07994627927926425,1.056807607886361e-05,-0.00034034944186946267,0.01132381286398281,0.10641340547122251,0.07906503728229099,0.13324379879877374,0.16840637486150656,0.25954990476579237,20000,32000,36000,39600,0.9889770730430749,1128.564808385311,128.92814715907906,0.4139048321104552,1.6179202165987434,5.716913231370026
1340,0.00134,40000,5,0.3983578118343007,0.07967156236686014,3.0107440956106537e-05,-0.0003510664452652244,0.011314439053187006,0.10636935203895437,0.07902922199928514,0.13278593727810023,0.16886799571746414,0.25909563093460203,20000,32000,36000,39600,0.9919376456480513,1133.1410857878705,129.11099906832717,0.39034288720853183,1.6194910129255382,5.701990666265474
1360,0.0013599999999999999,40000,5,0.39883812056682233,0.07976762411336447,4.591179487318982e-05,-0.00036043225881516455,0.011305899264415399,0.10632920231251337,0.07883102977712424,0.13294604018894077,0.16838261586595243,0.25879437268321404,20000,32000,36000,39600,0.9882584651774364,1135.1331479169685,129.26273275541521,0.4288273972150068,1.6210618092523332,5.727123407494193
1380,0.00138,40000,5,0.3979345569584023,0.07958691139168046,1.011000124801451e-05,-0.0004161476964529953,0.011289404670900121,0.10625161020379936,0.0787891271253583,0.13264485231946743,0.16853724069608803,0.26000686543390666,20000,32000,36000,39600,0.9899759363396333,1139.1266571794536,129.45517233488724,0.4115486376202629,1.6226326055791283,5.738118981781757
1400,0.0014,40000,5,0.3975633001379484,0.07951266002758968,3.248763087344464e-05,-0.0004649103595592713,0.011290447920668436,0.10625651942666123,0.07881216291421862,0.1325211000459828,0.16858028080367446,0.26170785273041763,20000,32000,36000,39600,0.9911901184902128,1143.602686842952,129.67188335861226,0.4209734155810323,1.6061392441477815,5.761680926683681
1420,0.00142,40000,5,0.39798761215103196,0.07959752243020639,1.3745784798929563e-05,-0.00047290905669433725,0.0112897071196446,0.10625303346090689,0.07844275857924485,0.1326625373836773,0.16867566948470103,0.26144383498181517,20000,32000,36000,39600,0.9854924648945691,1147.379553861735,129.91218495486865,0.4115486376202629,1.6202764110889358,5.76796411199086
1440,0.0014399999999999999,40000,5,0.3974450698709098,0.07948901397418195,8.236971584014707e-08,-0.0004514136746752198,0.011276272643084687,0.1061897953811226,0.07850110329863488,0.13248168995696993,0.16844375094074474,0.2617495644697155,20000,32000,36000,39600,0.987571733172235,1153.0748602007257,130.18503279039962,0.4209734155810323,1.6234180037425257,5.855928706291374
1460,0.00146,40000,5,0.39613345880517764,0.07922669176103553,-7.510575984772113e-05,-0.0004342940769410818,0.01126444323632342,0.10613408140801625,0.07827246548429942,0.13204448626839255,0.168401396565799,0.26211551188259913,20000,32000,36000,39600,0.9879557475451044,1160.8861103949455,130.49956933234475,0.3919136835353267,1.6336281798666923,5.903837994258619
1480,0.00148,40000,5,0.39665270436977523,0.07933054087395505,-9.742220194219658e-05,-0.00043906724277145763,0.011259813109862604,0.1061122665381463,0.07821771988406254,0.1322175681232584,0.1683729323532508,0.2620614426854305,20000,32000,36000,39600,0.9859723509050489,1163.3392583618763,130.68615719195785,0.42332961007122466,1.6234180037425257,5.911691975892594
1500,0.0015,40000,5,0.39611720950739526,0.07922344190147905,-0.00010528503006508298,-0.0003900796515629293,0.011256549163337402,0.10609688573816577,0.07812154973906466,0.1320390698357984,0.168408232329356,0.26293084771427505,20000,32000,36000,39600,0.9860913369077717,1168.064238099447,130.9174227606896,0.41076323945686544,1.6399113651738721,5.998085773866313
1520,0.0015199999999999999,40000,5,0.39576254134998406,0.07915250826999681,-0.00012315846739966238,-0.00041131405867051135,0.011248153480850323,0.10605731224602255,0.07786478985515387,0.13192084711666135,0.16846924013720838,0.2634486475037261,20000,32000,36000,39600,0.983731173616755,1172.39620466112,131.12231279727743,0.4288273972150068,1.66818569905618,5.996514977539517
1540,0.00154,40000,5,0.39497172574769623,0.07899434514953925,-7.085895892029882e-05,-0.0004044193314460059,0.011230048560367002,0.1059719234531817,0.07755684912771521,0.13165724191589875,0.16852939720070687,0.26284581502781157,20000,32000,36000,39600,0.9818025452441842,1177.7511403916683,131.4014214929921,0.41233403578366035,1.7105971998796423,6.061703025101506
1560,0.00156,40000,5,0.3945868368538893,0.07891736737077786,-7.615760599426526e-05,-0.0003896388645840566,0.011219573730951879,0.10592248925960851,0.077474885951211,0.1315289456179631,0.16857403982808594,0.26376055092157114,20000,32000,36000,39600,0.9817216226589309,1182.05644420664,131.6397256598938,0.40448005414968585,1.706670209062655,6.047565858160352
1580,0.00158,40000,5,0.3941194814350885,0.0788238962870177,-4.085248104030526e-05,-0.0003951347946597057,0.011205354311013676,0.10585534616170161,0.07713223367956243,0.13137316047836284,0.1683687250740011,0.2640999715904347,20000,32000,36000,39600,0.9785387086005555,1186.5052508082554,131.86938961924295,0.45396013844372507,1.7490817098861173,6.064844617755096
