step,t,N,K,L,h_eff,xc_x,xc_y,S_u,R2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,N_0.99,R50_over_heff,peak_PK_u,S_L2,Mcore_0.01,Mcore_0.02,Mcore_0.04
300,0.0003,160000,10,0.4135392986657639,0.04135392986657639,0.00018559165939461444,-0.0001378657090220548,0.011829437911182818,0.10876321947783092,0.08820448840899633,0.13784643288858797,0.1670634285712503,0.24214574660606117,80000,128000,144000,158400,2.132916719005371,958.5183949150191,117.76892262404108,0.3023782929080176,1.1741702542791852,4.38605604349305
320,0.00031999999999999997,160000,10,0.4135526798233944,0.04135526798233944,0.00020865321534546962,-0.00014592614002435076,0.011823771826509193,0.10873716856029125,0.08797119866772199,0.1378508932744648,0.16714603755303525,0.2424394549577404,80000,128000,144000,158400,2.1272065920426306,963.2927037451836,117.97753702469832,0.29688050576423547,1.2012664909163973,4.404709249873739
340,0.00033999999999999997,160000,10,0.4133785607831961,0.041337856078319614,0.00020706885447090812,-0.00014824632476397555,0.01181516079383637,0.10869756572176016,0.08789901482584511,0.13779285359439872,0.16735981788638093,0.24283987630719442,80000,128000,144000,158400,2.1263563997927153,972.6404151761957,118.18422980976146,0.29943304979527713,1.1934125092824226,4.439855817685776
360,0.00035999999999999997,160000,10,0.4132163160239485,0.04132163160239485,0.00019055871198190544,-0.00014075793169407967,0.011806273821288103,0.10865667867778815,0.08762712107151784,0.13773877200798282,0.16737376779791752,0.2436704021546744,80000,128000,144000,158400,2.120611352298085,982.9574177548423,118.42334012272562,0.31435561489982866,1.1977321991811085,4.483838114836032
380,0.00037999999999999997,160000,10,0.41286604748762146,0.04128660474876215,0.0002117567318007184,-0.0001605085479002032,0.011794709048936376,0.10860344860517264,0.08747553870379579,0.13762201582920716,0.16734278512484035,0.2436255231687542,80000,128000,144000,158400,2.1187389768692104,993.2733358691803,118.670348849752,0.30650163326585417,1.204997132192535,4.5077927588196545
400,0.00039999999999999996,160000,10,0.4126882516403226,0.041268825164032255,0.00021173581099400438,-0.00018678992292979962,0.01178562029607249,0.10856159678298993,0.08731261223568235,0.1375627505467742,0.16722989824220455,0.24373006168290082,80000,128000,144000,158400,2.1157038488165987,998.6201965433015,118.90432679445472,0.3131775176547325,1.22188319270558,4.539012335814703
420,0.00041999999999999996,160000,10,0.4124586030667343,0.04124586030667343,0.0002008819064379024,-0.0001963939605562236,0.011777421487244154,0.10852382912173784,0.08713414008165735,0.13748620102224476,0.1675226066903345,0.2445602009882828,80000,128000,144000,158400,2.1125547978340835,1003.4581175710957,119.15452329721626,0.3178899066351172,1.22188319270558,4.556880144031996
440,0.00043999999999999996,160000,10,0.4124251495417711,0.04124251495417711,0.00019009654763825636,-0.00020289834196253348,0.011766454833545692,0.1084732908763521,0.08690590503534204,0.13747504984725703,0.16754263394504423,0.24422947522770475,80000,128000,144000,158400,2.1071921809787706,1011.2567738486712,119.40100863847091,0.30316369107141505,1.2352349614833367,4.589670517353838
460,0.00045999999999999996,160000,10,0.41248034480156903,0.0412480344801569,0.0001828294662601214,-0.00019224672638395199,0.011763802831780993,0.10846106597199288,0.0867222388459378,0.13749344826718968,0.1676296040302504,0.2451975305798903,80000,128000,144000,158400,2.102457485281076,1027.6437521175174,119.62764049105768,0.31337386719558186,1.247801332097696,4.649753476853744
480,0.00047999999999999996,160000,10,0.4125855978450689,0.04125855978450689,0.00017262622985885523,-0.00019055550659675103,0.01175898285824048,0.10843884386252226,0.0865769411631489,0.13752853261502296,0.1676720827318117,0.2454665513476647,80000,128000,144000,158400,2.0983994985607723,1035.9777367934173,119.85423428597927,0.32751103413673593,1.2576188091401639,4.669388430938679
500,0.0005,160000,10,0.41212910262916763,0.04121291026291676,0.0001898226340617045,-0.00020073156730970743,0.011753388979145542,0.10841304801150801,0.08638137271606061,0.13737636754305588,0.1676635107031735,0.24580463910680447,80000,128000,144000,158400,2.0959784728861113,1047.5191016382073,120.07750733842592,0.3182826057168159,1.2639019944473437,4.720242962018664
520,0.00052,160000,10,0.41227069192481,0.041227069192480995,0.00019009418031254978,-0.0001963143440114113,0.011751185745632891,0.10840288624217019,0.08623605750831481,0.13742356397493666,0.16783123064136143,0.2463668839115919,80000,128000,144000,158400,2.0917338825541005,1053.268468305187,120.26599075436964,0.33202707357627126,1.275486617357456,4.73084583722453
540,0.00054,160000,10,0.41236681996605973,0.041236681996605976,0.00017719299675516808,-0.00017924282086358699,0.011742823968984153,0.1083643113251967,0.0859810566653577,0.13745560665535325,0.16801082527942537,0.24762997239641235,80000,128000,144000,158400,2.085062437187222,1061.4467536338843,120.5256868125763,0.33006357816777765,1.2906055320028569,4.760298268351934
560,0.00056,160000,10,0.4116171051978892,0.04116171051978892,0.0002058645611471782,-0.00016743465738803997,0.01173459007512772,0.10832631293978263,0.08587023883778953,0.13720570173262972,0.16812193143127907,0.24801204689484715,80000,128000,144000,158400,2.086167891310215,1069.113872421336,120.76797712708061,0.3279037332184347,1.284125997154828,4.792106893969531
580,0.00058,160000,10,0.4116613088823413,0.041166130888234134,0.00022550752618391928,-0.00019193376899373957,0.011727948677177207,0.10829565400872376,0.08567154189926304,0.13722043629411376,0.16810829709075845,0.24861010758428942,80000,128000,144000,158400,2.0811171720718886,1077.6151255467623,121.01968286140796,0.3279037332184347,1.3127930301188346,4.812527246217864
600,0.0006,160000,10,0.4114728593656679,0.04114728593656679,0.0002268850387522723,-0.00017331676719062165,0.011723892384901562,0.10827692452642697,0.0854540773913447,0.13715761978855598,0.1682429503611565,0.24910421280591982,80000,128000,144000,158400,2.0767852714048227,1084.7059043827383,121.24745055621425,0.3235840433197487,1.3029755530763667,4.865345272706342
620,0.00062,160000,10,0.4115073590155117,0.041150735901551175,0.00024376792718905005,-0.0002087943917113964,0.011715078307330453,0.10823621532246244,0.08526130805425712,0.13716911967183723,0.16819705091177528,0.24916013457251124,80000,128000,144000,158400,2.0719266906486404,1089.4970526394986,121.43080772884723,0.33241977265797,1.3122039814962867,4.866916069033137
640,0.0006399999999999999,160000,10,0.41160052326826785,0.04116005232682678,0.00025311545290853825,-0.00021740990834451983,0.011708520172576299,0.10820591560804936,0.08514027523562126,0.13720017442275595,0.16828464092910736,0.2493645484786953,80000,128000,144000,158400,2.068517176790118,1097.3037405121643,121.67407600115992,0.3334015203622168,1.3106331851694917,4.904026132253667
660,0.00066,160000,10,0.4111238817643844,0.04111238817643844,0.00024291351154300537,-0.00019425652750688484,0.011702606399801798,0.10817858568035449,0.08493891317593667,0.13704129392146147,0.1681084762048395,0.2501237247075037,80000,128000,144000,158400,2.0660174935937015,1104.0196101640934,121.87697281655021,0.33359786990306617,1.328108294305085,4.9309260193500295
680,0.0006799999999999999,160000,10,0.41088327253838286,0.041088327253838285,0.0002349970783306997,-0.0001875425120743636,0.01169673682309222,0.10815145317143095,0.0848498224155665,0.13696109084612762,0.16810461999992576,0.2503167895967667,80000,128000,144000,158400,2.0650590590212023,1116.1879510380031,122.09324218499454,0.3402737542919445,1.353633734615502,4.9603784504774335
700,0.0007,160000,10,0.41067116694523914,0.04106711669452391,0.0002606763137308116,-0.0001898897496858554,0.011691219001041272,0.10812594046315284,0.08462162240992148,0.13689038898174638,0.16831928837038831,0.25067677602992555,80000,128000,144000,158400,2.0605688741037262,1119.718327604303,122.30374114977867,0.3469496386808228,1.354615482319749,4.97706816144963
720,0.0007199999999999999,160000,10,0.41022437909657483,0.04102243790965748,0.0002627214492516793,-0.00019215280215902007,0.011679519617709066,0.10807182619771476,0.08438675637225851,0.1367414596988583,0.1684437384306638,0.2507978825634556,80000,128000,144000,158400,2.057087795661998,1132.9414386075484,122.60982843734364,0.3491094836301658,1.3805336217118647,5.001022805433252
740,0.00074,160000,10,0.41016650969910107,0.041016650969910105,0.0002389120689505774,-0.00020443283928081991,0.01167115701086484,0.10803312922832903,0.08422305199151095,0.13672216989970035,0.16871825288992287,0.25103750057713425,80000,128000,144000,158400,2.053386856311042,1137.9367825808074,122.84133526585182,0.34714598822167214,1.3771956795174256,5.039114616358027
760,0.0007599999999999999,160000,10,0.40995630808439587,0.040995630808439584,0.00025265285770242733,-0.00019472760539909534,0.011663581966222993,0.10799806464109898,0.08411488012737742,0.13665210269479863,0.1687066846213075,0.25146279732435334,80000,128000,144000,158400,2.0518010936438884,1146.77062494814,123.09304324159497,0.34616424051742534,1.3836752143654545,5.063658308964198
780,0.00078,160000,10,0.40996874906615793,0.04099687490661579,0.00023791812117164303,-0.00021708824309817483,0.011658370175210903,0.10797393285053065,0.08396235608110983,0.1366562496887193,0.1689715389220851,0.25165363114141137,80000,128000,144000,158400,2.0480184470734026,1150.5309727588092,123.31855198670146,0.35794521296838705,1.3840679134471532,5.098412177694535
800,0.0007999999999999999,160000,10,0.40948058071578963,0.04094805807157896,0.0002235605237613573,-0.00021733406740542135,0.01165197498321802,0.10794431426998839,0.08372291335667731,0.1364935269052632,0.16879508012752586,0.2522109150323259,80000,128000,144000,158400,2.044612548178135,1161.7961419973926,123.54576983982078,0.35814156250923646,1.4103787519209678,5.128650006985337
820,0.00082,160000,10,0.40933014643667254,0.040933014643667255,0.00023820465947064636,-0.00021905494282519858,0.011641552705576451,0.10789602729283619,0.08345705323569436,0.1364433821455575,0.1686861672440243,0.25277472623702224,80000,128000,144000,158400,2.0388689658509183,1170.6534383458606,123.81244448754289,0.35735616434583894,1.4103787519209678,5.13395144458827
840,0.0008399999999999999,160000,10,0.4092351239290962,0.040923512392909624,0.0002385748350621757,-0.00020874595243959449,0.011633944759711442,0.10786076561804779,0.08327388253754289,0.1364117079763654,0.16887720837027848,0.2530359423761797,80000,128000,144000,158400,2.0348664537399497,1181.9697075476954,124.05517674715016,0.36619189368406024,1.4353151436088367,5.1865731215359
860,0.00086,160000,10,0.4093328873844819,0.04093328873844819,0.00024264832399683735,-0.0001822888390295777,0.011631295727457351,0.10784848504943104,0.08328414401796518,0.1364442957948273,0.1689992422482482,0.25365910315622886,80000,128000,144000,158400,2.034631142152458,1189.566144149948,124.25036963297909,0.3734568266954867,1.4494523105499908,5.22623572878747
880,0.0008799999999999999,160000,10,0.40920138619146806,0.040920138619146805,0.00022342591536726655,-0.00014862617287115598,0.011617697201472769,0.1077854220266951,0.08294263407687394,0.1364004620638227,0.16881598993201888,0.25376256804630914,80000,128000,144000,158400,2.0269392254224803,1195.1969746139923,124.52409551077578,0.3734568266954867,1.459269787592459,5.246852430576653
900,0.0009,160000,10,0.40888333752557887,0.04088833375255789,0.00022527243165313242,-0.00015895371110648477,0.01160445743568643,0.10772398728085787,0.0829009463229501,0.13629444584185962,0.16890913018205359,0.2542952795732073,80000,128000,144000,158400,2.027496322658636,1208.2601977269337,124.80919658023704,0.3752239725631309,1.462607729786898,5.289656630481814
920,0.0009199999999999999,160000,10,0.40887891287802186,0.04088789128780219,0.00022942012918320687,-0.0001753381589758929,0.011597489531879836,0.10769164095638917,0.08269203986669071,0.13629297095934062,0.16869977497267905,0.25479879855845233,80000,128000,144000,158400,2.0224090130898897,1214.7747472948995,125.03754081445052,0.38189985695200923,1.4610369334601032,5.313218575383737
940,0.00094,160000,10,0.40835515205787565,0.04083551520578756,0.00020190108627562937,-0.00014866664722730562,0.01159057839118737,0.10765954853698473,0.08266594778994393,0.13611838401929188,0.16896114482407792,0.25500974333374116,80000,128000,144000,158400,2.0243640216942285,1228.051625200154,125.28628210219424,0.37365317623633604,1.467909167389831,5.363091358759475
960,0.0009599999999999999,160000,10,0.40823809073059353,0.04082380907305935,0.00021961684455349586,-0.00014315027905160348,0.01158338590981729,0.10762613952854247,0.08242808005503652,0.1360793635768645,0.16897934533355052,0.25578795540705307,80000,128000,144000,158400,2.019117812047403,1237.7173035346434,125.56382428440295,0.38484510006474965,1.4716398086659688,5.386064255038852
980,0.00098,160000,10,0.40776980312416344,0.04077698031241635,0.00023803530813407015,-0.00012360637946517988,0.011576614322924898,0.10759467609005985,0.08224984735641735,0.1359232677080545,0.16879568062168654,0.2557045590936192,80000,128000,144000,158400,2.017065675934144,1244.1617350994734,125.7863421707494,0.3868085954732433,1.491863811373453,5.424941464127025
1000,0.001,160000,10,0.4070425189444681,0.040704251894446805,0.00022531439999900937,-9.714727973941224e-05,0.011565710739379577,0.10754399443660058,0.08208602065750766,0.13568083964815603,0.169175335550391,0.25615162994697044,80000,128000,144000,158400,2.016644867233304,1257.936668705344,126.03174454803938,0.39211003307617603,1.5156221058162258,5.451841351223387
1020,0.0010199999999999999,160000,10,0.4068889400959374,0.04068889400959374,0.0002343038839279128,-8.945351992142273e-05,0.011556289585450841,0.10750018411821834,0.08186292771848308,0.1356296466986458,0.16926027656955783,0.2561327653103484,80000,128000,144000,158400,2.0119231478540858,1261.3648881556583,126.26544776204464,0.40663989909902887,1.5242614856135976,5.476974092452106
1040,0.00104,160000,10,0.4068769232640086,0.04068769232640086,0.00021671643453011902,-0.00010469483652439851,0.011551882842840911,0.10747968572172563,0.08168474587666655,0.13562564108800287,0.16929804621329317,0.2566965400146566,80000,128000,144000,158400,2.0076033121117582,1274.13563557624,126.57020260431874,0.382292556033708,1.543307391075986,5.547267228076177
1060,0.00106,160000,10,0.40660535276459187,0.040660535276459187,0.00020553361179355623,-0.00010735585376475668,0.01154374108856348,0.10744180326373659,0.08150954492383061,0.13553511758819728,0.16935468460608874,0.2571601015342417,80000,128000,144000,158400,2.0046353145533073,1286.6453483794887,126.86591692235986,0.39171733399447733,1.5462526341887262,5.578879504152924
1080,0.00108,160000,10,0.40635810603181033,0.040635810603181034,0.00020440842096617853,-0.00011455851456933402,0.011536425027323355,0.10740775124414138,0.08131964911993705,0.13545270201060344,0.16944870474687046,0.2579320676478727,80000,128000,144000,158400,2.0011819110499354,1291.450403280069,127.1050105365715,0.4033019569045897,1.5627459956200729,5.558459151904591
1100,0.0010999999999999998,160000,10,0.40587916339630326,0.040587916339630326,0.0001881130041965036,-0.00010913345542219444,0.011526123563551816,0.10735978559754959,0.08110100938963169,0.1352930544654344,0.16949032725289476,0.2574326942191455,80000,128000,144000,158400,1.998156513160152,1293.609103412321,127.32635157097965,0.40310560736374035,1.5562664607720438,5.57102552251895
1120,0.00112,160000,10,0.40589632024011896,0.0405896320240119,0.0001690069089378184,-0.00010585309003167086,0.011522189563624332,0.10734146246266785,0.08100700976369504,0.13529877341337299,0.16958901701871532,0.2579921500940117,80000,128000,144000,158400,1.9957561999028015,1304.0760037021817,127.614133068331,0.3995713156284518,1.5711890258765953,5.602048749973149
1140,0.00114,160000,10,0.40551673206142735,0.04055167320614274,0.0001846099468982393,-8.676522783435984e-05,0.011513316241651285,0.10730012228162317,0.08080332860672126,0.13517224402047578,0.1696177212320558,0.25822215929841685,80000,128000,144000,158400,1.9926015924413505,1316.5547988023493,127.84090635141902,0.39917861654675313,1.5808101533782142,5.643674852633214
1160,0.00116,160000,10,0.4053826495781858,0.04053826495781858,0.00018281389785526836,-4.818345751179723e-05,0.011506499315032311,0.10726835187991056,0.08066854846683334,0.13512754985939526,0.16969842069750096,0.2586306181397766,80000,128000,144000,158400,1.9899358926873576,1327.332109475659,128.07869895063635,0.4068362486398782,1.6069246423111792,5.711415444226244
1180,0.0011799999999999998,160000,10,0.404963134537641,0.0404963134537641,0.0001593551448767359,-3.110481718523558e-05,0.011497141200414928,0.1072247228973567,0.08059147105851841,0.134987711512547,0.16980630888013876,0.2589273092419693,80000,128000,144000,158400,1.9900940156079194,1337.4625978168776,128.3194893233647,0.41233403578366035,1.5953400194010667,5.720643872646164
1200,0.0012,160000,10,0.40493959518174455,0.04049395951817446,0.0001543794248043228,2.4799463145637193e-06,0.011487346201205204,0.10717903806810922,0.08035782355686916,0.13497986506058152,0.16961356923503765,0.2595221324730683,80000,128000,144000,158400,1.9844397661533455,1345.3701720427277,128.60776629549568,0.4105668899160161,1.618705614762141,5.74950725515102
1220,0.00122,160000,10,0.4047226328798538,0.04047226328798538,0.00017100090403600085,1.9654939218252398e-05,0.011475711255426383,0.10712474623272805,0.08013094210264188,0.1349075442932846,0.16947938485863903,0.2601869877418828,80000,128000,144000,158400,1.9798977273017888,1351.9590156717634,128.90701921013672,0.4199916678767855,1.6222399064974296,5.763251723010476
1240,0.00124,160000,10,0.40446710234215,0.040446710234215,0.00016743047246597603,-1.7833897786422472e-06,0.011469401015146909,0.10709528941623393,0.0799252395645898,0.13482236744738332,0.16943023567267737,0.26049269794009605,80000,128000,144000,158400,1.9760628021850541,1359.9812664914114,129.11790817516047,0.43098724216434975,1.6444274046134073,5.791133357811084
1260,0.0012599999999999998,160000,10,0.4045988166689062,0.040459881666890615,0.00018210094203708593,6.479034035557835e-06,0.011456504502840921,0.10703506202567886,0.0798291027350723,0.13486627222296874,0.16949142604244025,0.26076739829693807,80000,128000,144000,158400,1.9730434061155089,1370.1308698275438,129.36760271245694,0.43353978619539146,1.644820103695106,5.809786564191774
1280,0.0012799999999999999,160000,10,0.4038450925508906,0.04038450925508906,0.00019993608936352085,-1.8518972865191707e-05,0.011444821383659229,0.10698047197343648,0.07963997071217672,0.13461503085029689,0.1695789530025987,0.26094386237531964,80000,128000,144000,158400,1.9720425524829395,1376.2639874101212,129.63023405826445,0.430594543082651,1.6772177779352506,5.858873949404115
1300,0.0013,160000,10,0.4036219157954218,0.04036219157954218,0.00016272464787091322,-3.339632436365599e-05,0.011431798048892763,0.10691958683465234,0.07940934469104556,0.13454063859847393,0.16957251689949052,0.26113115516403107,80000,128000,144000,158400,1.967419051925185,1383.2627048867269,129.90882535628924,0.4356996311447344,1.6986198778878312,5.863193639302801
1320,0.00132,160000,10,0.403462991169341,0.040346299116934096,0.00014523283385161782,-4.997340654726358e-05,0.011423753495940566,0.10688196057305725,0.07925686831558357,0.13448766372311366,0.16952577564694243,0.2618077834174122,80000,128000,144000,158400,1.9644148298677035,1397.7129544979732,130.19176339018787,0.45651268247476684,1.7164876861051233,5.893038769511904
1340,0.00134,160000,10,0.4030271847972833,0.04030271847972833,0.0001293105360116152,-6.129333747960334e-05,0.011411946942654164,0.10682671455518121,0.07907660332797763,0.13434239493242775,0.1696785252259176,0.2619749451441922,80000,128000,144000,158400,1.9620662404634563,1406.21746970826,130.49992839141873,0.44905139992249105,1.7376934365168544,5.9348612217128185
1360,0.0013599999999999999,160000,10,0.40314070317779965,0.04031407031777996,0.00014561635844376864,-5.495730249285389e-05,0.011403092299075176,0.1067852625556316,0.0789458302300664,0.13438023439259988,0.16962979698411082,0.2618969493090427,80000,128000,144000,158400,1.9582698945496566,1417.6042006400792,130.7824233878201,0.4547455366071226,1.7347481934041138,5.970793187688251
1380,0.00138,160000,10,0.40250507183518364,0.040250507183518365,0.00012819598776752037,-8.309235552919008e-05,0.011394897129328134,0.10674688346424047,0.07886712454885664,0.13416835727839455,0.16973122074971014,0.26207973897885656,80000,128000,144000,158400,1.9594069756505048,1426.3965383778027,131.02087770718774,0.45199664303523146,1.7318029502913734,5.9865011509562
1400,0.0014,160000,10,0.4024208095820029,0.04024208095820029,0.00013434368952399637,-9.554319332424218e-05,0.011388979868592124,0.10671916354897149,0.07872783089092893,0.13414026986066763,0.1696328908896151,0.26242785290640436,80000,128000,144000,158400,1.9563558597455244,1438.243068065425,131.30899946825633,0.45749443017901364,1.7351408924858127,6.052867295763284
1420,0.00142,160000,10,0.4023740360418087,0.04023740360418087,0.00011745736950499391,-9.931989216943774e-05,0.011382252275128499,0.10668763881129106,0.0786215913551024,0.1341246786806029,0.16979915864691264,0.2628487350357538,80000,128000,144000,158400,1.9539429563723942,1455.752989685379,131.6407581459876,0.4622068191593983,1.7573283906017905,6.078196386532852
1440,0.0014399999999999999,160000,10,0.4020191424574706,0.04020191424574706,0.000100727998925273,-9.851561569340235e-05,0.011373820424191156,0.10664811495845182,0.07847371408775294,0.13400638081915686,0.16966296519256993,0.26318008245743957,80000,128000,144000,158400,1.9519894900540622,1467.2720797258946,131.945444563755,0.4737914420695106,1.7704838098386977,6.130425364398782
1460,0.00146,160000,10,0.40142294081817265,0.04014229408181726,8.405798164339767e-05,-9.671464754118271e-05,0.011362240362182283,0.10659381014947483,0.07827764929749094,0.13380764693939087,0.1696448902188447,0.26345275629729453,80000,128000,144000,158400,1.9500043803661773,1481.326214377005,132.31649097215103,0.47163159712016767,1.784228277698153,6.173425913844793
1480,0.00148,160000,10,0.4013553641720675,0.040135536417206755,8.350792620066095e-05,-9.096865571703173e-05,0.011355319210820974,0.10656134013243722,0.07801769386336457,0.13378512139068918,0.1696521514938113,0.26363842900516654,80000,128000,144000,158400,1.9438557654337747,1488.4106311059243,132.57615408627387,0.4684900044665779,1.7795158887177684,6.181868944101316
1500,0.0015,160000,10,0.4012006541613454,0.04012006541613454,8.307851046524377e-05,-8.503583301220346e-05,0.011344563757957086,0.10651086215948628,0.07795966573686541,0.13373355138711515,0.1696207475036543,0.2640497930222268,80000,128000,144000,158400,1.9431589886070684,1497.7820845386805,132.8712926406663,0.4767366851822511,1.7924749584138264,6.231741727477053
1520,0.0015199999999999999,160000,10,0.401014084883711,0.0401014084883711,9.450657844304819e-05,-8.425112209367685e-05,0.011341424318015847,0.10649612348820894,0.07770502171447716,0.13367136162790366,0.16971277838593538,0.26406631586148377,80000,128000,144000,158400,1.9377130291323965,1506.7454272849586,133.1124590933529,0.4684900044665779,1.808575620763474,6.248824137530948
1540,0.00154,160000,10,0.4009294387374147,0.040092943873741474,0.00010323972906582177,-8.1818621813501e-05,0.011332647191667999,0.10645490684636381,0.0774908146574777,0.1336431462458049,0.16986205972546012,0.2644605384486642,80000,128000,144000,158400,1.932779366401918,1519.691086946742,133.4031181760946,0.47084619895677027,1.8382244014317277,6.304783756673015
1560,0.00156,160000,10,0.4006734880722198,0.04006734880722198,0.000102568634687526,-5.617494459580206e-05,0.011324630113460217,0.10641724537620872,0.0773521236720663,0.1335578293574066,0.16967285230775656,0.2649231432624178,80000,128000,144000,158400,1.9305525814606403,1518.4353717464007,133.5925847903671,0.46691920813978305,1.8468637812290996,6.281810860393641
1580,0.00158,160000,10,0.4003679968939383,0.04003679968939383,0.00010550123044102895,-6.175322258103129e-05,0.011316981553756525,0.10638130265115447,0.07710693175347913,0.1334559989646461,0.1697779625665156,0.2654747328996843,80000,128000,144000,158400,1.9259014794308238,1526.9842325741615,133.87544801194707,0.48144907416263577,1.8515761702094842,6.3147975832563334
