step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.00014152332180111126,-0.00017593831783516123,0.41597041424542475,0.04159704142454247,0.011948212486302031,0.10930787934225981,0.03573119634795941,0.05161643994135021,0.0908995602605841,0.13865680474847492,0.16596292863192985,0.23500810496462557,40000,64000,72000,2.185240996657827,823.1287083812697,431.96927910397284,114.7851760753669,114.7851760753669,0.000225,0.7770262968457324,0,0
4,1e-06,80000,10,31.41592653589793,31.415533836816234,0.00015526076375267894,-0.00015743075418167408,0.40974340094290224,0.040974340094290226,0.011595463832654489,0.10768223545531774,0.03461700672616751,0.04990985788160701,0.08880183869775579,0.13658113364763408,0.1642028119664034,0.2345297419974583,40000,64000,72000,2.1672548842374235,899.9214733855997,432.55828883415353,117.38570049530585,117.38570049530585,0.0002750034375429693,0.7794453537016706,0,1
8,2e-06,80000,10,31.41592653589793,31.415533836816234,0.00016106832913027864,-0.00014040836408068627,0.4038277475814272,0.04038277475814272,0.01124845854759401,0.10605875045272789,0.033375990288203344,0.04814940946052523,0.08669934254071508,0.13460924919380907,0.1625421946772012,0.23397867695882366,40000,64000,72000,2.146938714834923,989.1793808414926,432.70653306726393,120.18439187780595,120.18439187780595,0.0004000050000625008,0.7789416391393723,0,0
12,3e-06,80000,10,31.41592653589793,31.415533836816234,0.00017408735502512284,-0.0001371553773906026,0.39740908017817306,0.03974090801781731,0.010910112212587652,0.10445148257726002,0.032137907321136416,0.046549332157319656,0.08462642393779087,0.13246969339272435,0.16077230858162636,0.2331439148262509,40000,64000,72000,2.1294537079990654,1082.891624750134,433.3253841804106,123.14845360390369,123.14845360390369,0.00043750546881836025,0.7789343999849748,0,0
16,4e-06,80000,10,31.41592653589793,31.415533836816234,0.00018366992904662155,-0.00011777097543167168,0.39149896826847885,0.039149896826847885,0.010579297153650328,0.10285571035995196,0.031129424742386152,0.045026076371836574,0.08259004326589395,0.13049965608949296,0.15888728138432354,0.23238259889551038,40000,64000,72000,2.1095852086449445,1185.8543235578015,433.0620118480607,126.31491489370744,126.31491489370744,0.0005625070313378918,0.7826714336782986,0,0
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.415533836816234,0.0001978843159016108,-0.00010295989131441307,0.38504285423100015,0.03850428542310001,0.01025289750061918,0.10125659238103552,0.03001218515721461,0.04348872257034103,0.08046070663279628,0.12834761807700004,0.1570183941710529,0.23148586281982045,40000,64000,72000,2.089655885018066,1295.738453872511,433.6054052328093,129.69366069585152,129.69366069585152,0.0007625095313691421,0.7837460497439723,0,0
24,6e-06,80000,10,31.41592653589793,31.415533836816234,0.00019844313178032797,-8.538930677568148e-05,0.37877371400935234,0.037877371400935236,0.009935833953058762,0.09967865344725901,0.029027599307997608,0.042006898246704616,0.07841075717577742,0.12625790466978412,0.15527558332942917,0.23079775363273722,40000,64000,72000,2.070121401662032,1414.3851680764478,434.0369614767513,133.27794646328223,133.27794646328223,0.0009750121876523456,0.7873610150412872,0,0
28,7e-06,80000,10,31.41592653589793,31.415533836816234,0.00019674919571742737,-5.831821991375386e-05,0.3721997757991901,0.03721997757991901,0.009625935982291181,0.0981118544432383,0.028009814769620927,0.040511486727333804,0.07628648396299828,0.12406659193306337,0.15342180181065557,0.23005046689670483,40000,64000,72000,2.049611228249544,1540.9375037058974,434.2401924987752,137.09831593378547,137.09831593378547,0.0013000162502031275,0.7939179203111884,0,0
32,8e-06,80000,10,31.41592653589793,31.415533836816234,0.00019773554126762872,-3.558802502002168e-05,0.36566724461144456,0.03656672446114446,0.009322944973010453,0.09655539846642679,0.02713095581406457,0.039136122476599505,0.0741979922040695,0.12188908153714818,0.15168959429842718,0.2291709095216993,40000,64000,72000,2.0291123500250006,1674.2580026206901,433.3026993101898,141.14737092062435,141.14737092062435,0.0016500206252578157,0.7973561789907505,0,0
36,9e-06,80000,10,31.41592653589793,31.415533836816234,0.00020155985015082623,-8.631876295572383e-07,0.35918465309567155,0.03591846530956715,0.00902876125223595,0.09501979400228118,0.026213891946675325,0.037791245673377445,0.07207644430630852,0.11972821769855718,0.14986608405792687,0.2283909283180371,40000,64000,72000,2.006668260603841,1815.947714083972,432.7276314391904,145.41934171411762,145.41934171411762,0.002087526094076176,0.8011972859617104,0,0
40,9.999999999999999e-06,80000,10,31.41592653589793,31.415533836816234,0.0001980943019513143,3.341675438495703e-05,0.35253436183984826,0.035253436183984826,0.008743599441828303,0.09350721598800973,0.025385842012694212,0.03653386048721211,0.0700278364334933,0.11751145394661609,0.14801806799129819,0.2275486987206649,40000,64000,72000,1.9864116526974478,1967.3893508327435,433.41667177684553,149.93149530191886,149.93149530191886,0.0026375329691621144,0.7986702340015699,0,0
44,1.1e-05,80000,10,31.41592653589793,31.415533836816234,0.00018953462516315659,6.501956462545834e-05,0.34625981454278704,0.034625981454278705,0.00846504355939065,0.09200567134362235,0.024545289841077948,0.035342363835853846,0.06786745737574806,0.11541993818092901,0.14609241342706789,0.22677050872212337,40000,64000,72000,1.9600154140139683,2126.8146711893346,434.17462105760444,154.69103466214457,154.69103466214457,0.0031750396879961,0.7995566852199694,0,0
48,1.2e-05,80000,10,31.41592653589793,31.415533836816234,0.00019294918520391398,9.983576575750501e-05,0.3401847915776215,0.03401847915776215,0.008196408702126198,0.09053401958449761,0.023616084240227916,0.03410814756191781,0.06585942367218578,0.11339493052587382,0.14410921101372076,0.22619168427342617,40000,64000,72000,1.9359896533516356,2307.0192872712305,435.89555702875,159.70177558052322,159.70177558052322,0.003975049688121101,0.8026575818406073,0,0
52,1.3e-05,80000,10,31.41592653589793,31.415533836816234,0.000192544883049372,0.00013391711937504617,0.33420724244117517,0.03342072424411752,0.007933803541718396,0.0890719009661206,0.022692739390742817,0.032952398340157306,0.06390339636106492,0.1114024141470584,0.14205130833802201,0.22517661547303286,40000,64000,72000,1.9120889150782765,2505.9817433164285,434.6290194414566,165.0008976179753,165.0008976179753,0.0046625582819785245,0.80533873902657,0,0
