t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,5,80000,0,10.0,0.0,0.0,0.0,0.0,0.0,9.70258382100764e-05,0.0,0.0,0.0,0
0.02,5,80000,1565,10.0,0.195625,0.19801326693244747,0.0,0.0023882669324474803,0.012061146050694882,9.608613531603374e-05,2.2917512834410738e-05,0.009088569137650479,0.08842949614045545,1565
0.04,5,80000,3063,10.0,0.382875,0.39210560847676823,0.0,0.00923060847676821,0.023541128403204443,0.00011824941290792568,4.2506008737879373e-05,0.015030277658459632,0.13559477461056843,3063
0.06,5,80000,4590,10.0,0.57375,0.5823546641575128,0.0,0.00860466415751282,0.014775642211024634,0.00016492877969550123,5.5093417513299896e-05,0.018083079353906625,0.14824023665022487,4590
0.08,5,80000,6078,10.0,0.75975,0.7688365361336424,0.0,0.009086536133642409,0.011818554018435654,0.00011817089445755078,5.283091143614978e-05,0.014117833937164075,0.16048615877487535,6078
0.1,5,80000,7515,10.0,0.9393750000000001,0.9516258196404048,0.0,0.012250819640404753,0.012873567937694277,0.00018135619801610083,8.150234520855648e-05,0.018213555253414695,0.15716848938614922,7515
0.12,5,80000,8965,10.0,1.120625,1.1307956328284252,0.0,0.01017063282842523,0.008994227191155427,0.00017360757099599573,8.876426261665036e-05,0.019427934956484184,0.15689506318943133,8965
0.14,5,80000,10340,10.0,1.2925,1.3064176460119414,0.0,0.013917646011941454,0.01065328997539753,0.00018517037476918993,7.585720252514867e-05,0.021844287527109412,0.14891949274328495,10340
0.16,5,80000,11722,10.0,1.46525,1.4785621103378865,0.0,0.013312110337886596,0.009003416390025349,0.000148419089262013,7.942235939308879e-05,0.017723517724429386,0.14488485473719956,11722
0.18,5,80000,13044,10.0,1.6305,1.64729788588728,0.0,0.01679788588727993,0.010197236353661758,0.00013322041217063443,7.040603218513358e-05,0.019477344513162544,0.1400358340704379,13044
0.2,5,80000,14449,10.0,1.806125,1.8126924692201818,0.0,0.00656746922018181,0.0036230465628883687,0.00018198607250633595,7.123398650770053e-05,0.023369762946429323,0.13650384488593553,14449
0.22,5,80000,15744,10.0,1.968,1.974812020375215,0.0,0.006812020375215111,0.0034494525579811005,0.0001869211081415381,8.224312691687315e-05,0.020654913384935913,0.13345157677402628,15744
0.24,5,80000,17077,10.0,2.134625,2.1337213893344664,0.0,0.0009036106655337939,0.00042349046602360816,0.00019798387705172545,8.57218395606788e-05,0.019957379303168363,0.12815177763105215,17077
0.26,5,80000,18336,10.0,2.2920000000000003,2.2894841419643375,0.0,0.002515858035662788,0.0010988755019304154,0.00020894346659460747,7.030850138454273e-05,0.019153339872717983,0.12413517805719791,18336
0.28,5,80000,19582,10.0,2.44775,2.4421625854427456,0.0,0.005587414557254533,0.002287896223846856,0.0001872992438163364,7.689671591241118e-05,0.017979060524324957,0.12130147548419562,19582
0.3,5,80000,20806,10.0,2.60075,2.5918177931828215,0.0,0.008932206817178656,0.003446309706134731,0.0002270257531341366,9.553962814453853e-05,0.02009460758801162,0.11659100776677885,20806
0.32,5,80000,22024,10.0,2.753,2.7385096292630906,0.0,0.014490370736909508,0.005291334593849408,0.0002322749044717871,0.0001294581623878914,0.01889823804396464,0.11063938231038767,22024
0.34,5,80000,23153,10.0,2.8941250000000003,2.8822967723739037,0.0,0.011828227626096588,0.004103750779401761,0.00024548612645550297,0.00010715944595694414,0.017433847397166132,0.10489498896213288,23153
0.36,5,80000,24212,10.0,3.0265,3.0232367392896897,0.0,0.003263260710310245,0.0010793930451761277,0.0002604325723461596,9.545123758311536e-05,0.01963637196313551,0.0996365478653285,24212
0.38,5,80000,25309,10.0,3.163625,3.1613859078764417,0.0,0.0022390921235584393,0.0007082628280147161,0.0002970083450386677,9.612753176260999e-05,0.02062712819242229,0.09790433574932171,25309
0.4,5,80000,26403,10.0,3.3003750000000003,3.2967995396436067,0.0,0.003575460356393556,0.0010845246468276543,0.00029174492373073354,9.322206222068497e-05,0.020172087941359867,0.09245820063432224,26403
0.42,5,80000,27401,10.0,3.425125,3.4295318018494325,0.0,0.00440680184943254,0.001284957278149775,0.0002507026341380366,9.110053404566578e-05,0.016886205849180012,0.08771653085622824,27401
0.44,5,80000,28425,10.0,3.553125,3.559635789168587,0.0,0.006510789168586939,0.0018290604865807475,0.0002651730733880571,9.551650744216271e-05,0.018719286930328483,0.0840882617329375,28425
0.46,5,80000,29481,10.0,3.685125,3.6871635449307405,0.0,0.0020385449307402936,0.0005528761894879783,0.0002547878447095522,9.952282945801601e-05,0.020166416900764955,0.08241906203140519,29481
0.48,5,80000,30441,10.0,3.805125,3.8121660819385914,0.0,0.007041081938591542,0.0018470029340933011,0.0002472086817774505,0.00010470660103365176,0.017896391144689484,0.0783852761762039,30441
0.5,5,80000,31422,10.0,3.92775,3.9346934028736658,0.0,0.006943402873665683,0.0017646617316090334,0.00022901552635032314,0.0001148715889695197,0.01834091675219629,0.0750859159079675,31422
0.52,5,80000,32377,10.0,4.047125,4.054794520298057,0.0,0.007669520298057009,0.0018914695330833292,0.0002013032543413659,0.00010801640753096532,0.017500591517637575,0.07261764507033083,32377
0.54,5,80000,33332,10.0,4.1665,4.172517476260103,0.0,0.006017476260103294,0.0014421692166276695,0.0002237331833497261,0.0001308161679317728,0.016825526441631676,0.07098411407598262,33332
0.56,5,80000,34239,10.0,4.279875,4.2879093615118515,0.0,0.008034361511851884,0.0018737246603130367,0.00021941756814346691,0.000134038851677121,0.018466389062046736,0.06929119239230505,34239
0.58,5,80000,35096,10.0,4.3870000000000005,4.40101633434598,0.0,0.014016334345979153,0.0031847948930782766,0.00022305303070785148,0.0001543087926189852,0.0178819044212366,0.06684478683429446,35096
0.6,5,80000,35951,10.0,4.493875,4.511883639059736,0.0,0.01800863905973582,0.003991379321894208,0.0002330651533468967,0.00014792388316989786,0.019321521091395386,0.0659844063356019,35951
0.62,5,80000,36810,10.0,4.60125,4.620555624053255,0.0,0.019305624053254533,0.004178204013550909,0.00026135662572538516,0.00014016302583759636,0.018584630111490686,0.06378518723699401,36810
0.64,5,80000,37589,10.0,4.698625,4.727075759569514,0.0,0.02845075956951426,0.0060186806847591584,0.0002542271075888798,0.00015001911678490316,0.01605720591485158,0.06158325625979289,37589
0.66,5,80000,38411,10.0,4.801375,4.831486655083008,0.0,0.03011165508300806,0.006232378816844878,0.00023199853975058198,0.00015141974597338473,0.018150505099578617,0.06044674616077133,38411
0.68,5,80000,39167,10.0,4.895875,4.933830076344105,0.0,0.037955076344104555,0.007692821957141399,0.0002496275495631395,0.00013447113391284852,0.01569579400227544,0.05773318489749272,39167
0.7000000000000001,5,80000,39996,10.0,4.9995,5.034146962085906,0.0,0.034646962085905564,0.006882389875950214,0.00024092852903861953,0.00014480561819164002,0.014716059911196828,0.05665689023534085,39996
0.72,5,80000,40813,10.0,5.101625,5.132477440400283,0.0,0.030852440400282788,0.006011217927121878,0.0002464490015042519,0.0001529091635381526,0.014457112371451437,0.05468172353953161,40813
0.74,5,80000,41595,10.0,5.199375,5.228860844789656,0.0,0.029485844789656213,0.005639057084305015,0.00022265332270438265,0.00015457065416742648,0.017486372540613256,0.05404872232187992,41595
0.76,5,80000,42371,10.0,5.296375,5.323335729900908,0.0,0.026960729900907587,0.005064630763276967,0.00022609136438415456,0.00015381994355175127,0.017616939469631755,0.052599032396067696,42371
0.78,5,80000,43043,10.0,5.380375,5.415939886947765,0.0,0.03556488694776494,0.006566706368635135,0.0002260686325081732,0.00016822813997800253,0.018325936792297434,0.0510508352586224,43043
0.8,5,80000,43752,10.0,5.469,5.506710358827784,0.0,0.03771035882778406,0.006848073780988089,0.0002398858363159009,0.00018034422573951904,0.017629185847033404,0.04928034178349361,43752
0.8200000000000001,5,80000,44477,10.0,5.5596250000000005,5.5956834549400085,0.0,0.03605845494000803,0.006443976902977729,0.00023545384671236057,0.00018152647871748712,0.016911729777556932,0.04816436892528327,44477
