t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,4,100000,0,72.0,0.0,0.0,0.0,0.0,0,0.4500767448708693,0.6913455057801423,0.9692323584315014,0.20380394380616132,0.2027280698624528,0.2002020090544247,0.0
0.04,4,100000,4018,72.0,2.89296,2.8231603810327313,0.0,1.1887283031428784,4018,0.5040758048785343,0.7926929783317416,1.1295296977772604,0.27410768241862754,0.2734199029294319,0.2687701472061975,0.00420193906913858
0.08,4,100000,7692,72.0,5.53824,5.535623060162226,0.0,1.4595820516342586,7692,0.5253704121930033,0.854713325566563,1.2550206033956495,0.33304610298181614,0.3314132209137583,0.32682433238403713,0.005102053256275916
0.12,4,100000,11392,72.0,8.20224,8.141728556364662,0.0,1.6670890803418212,11392,0.5386549573320282,0.9052416445463278,1.3606422340781221,0.3860913588787881,0.38367093949594633,0.3810993831800479,0.006449451464690476
0.16,4,100000,14876,72.0,10.71072,10.645647194432783,0.0,1.7428840730979616,14876,0.5488964853897504,0.9503635845527016,1.4527965481357263,0.43712940869008343,0.4352218557518629,0.43247933165212765,0.006669266069432509
0.2,4,100000,18151,72.0,13.06872,13.05138577838531,0.0,1.7509552372047004,18151,0.5644438274566466,0.9879319512234854,1.539653206178413,0.4867718206064746,0.4849465017601373,0.4829694814065432,0.007065235034112607
0.24,4,100000,21351,72.0,15.372720000000001,15.362794003208158,0.0,1.7677556476723215,21351,0.5793256538776034,1.0268442248958223,1.6173457760117609,0.5366319389245968,0.5342082118597153,0.5320622448222667,0.007078168284239809
0.28,4,100000,24397,72.0,17.56584,17.583570615187767,0.0,1.7640867125976352,24397,0.593736987369114,1.0646276299077864,1.691143407885451,0.5854121160574526,0.5832718501448172,0.5812340018523348,0.0076503319449989695
0.32,4,100000,27312,72.0,19.664640000000002,19.71726933069425,0.0,1.6017491559763664,27312,0.613020304190469,1.1040131415558592,1.7650097995849825,0.6360954163762116,0.633418402391094,0.6301514574221422,0.0067970269486376045
0.36,4,100000,30080,72.0,21.657600000000002,21.767304522885766,0.0,1.651920975545883,30080,0.6256958292652097,1.1388631316854974,1.8333074458287497,0.6861642221901645,0.682491237838199,0.6783970824242227,0.007167956739491803
0.4,4,100000,32913,72.0,23.69736,23.736956685433967,0.0,1.6491721241384054,32913,0.6409283797970141,1.1761141095760084,1.8952845500186302,0.7349363657645277,0.7298023132333876,0.7278880996629372,0.00710650595629711
0.44,4,100000,35659,72.0,25.674480000000003,25.629377682013825,0.0,1.5557809414463135,35659,0.6548627435993071,1.2123576569960313,1.959982825784998,0.7856426626535151,0.7780694040094206,0.7773924951319788,0.006702547565570603
