t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,5,100000,0,88.0,0.0,0.0,0.0,0.0,0,0.45333134003175796,0.69399996281813,0.9694664988614003,0.20361427179290822,0.20323546326959868,0.20109054750707556,0.0
0.04,5,100000,4050,88.0,3.564,3.4505293545955604,0.0,1.429488565899369,4050,0.4980498067404364,0.787138672475893,1.1257557009912398,0.2717038644206872,0.27096279092595427,0.26708087384647866,0.005317749731899504
0.08,5,100000,7823,88.0,6.88424,6.7657615179760535,0.0,1.8801823520162317,7823,0.5101543627595352,0.8396021837725203,1.2481373017697335,0.3261860085017504,0.3235424714971462,0.3225110703047643,0.007043131594589907
0.12,5,100000,11320,88.0,9.9616,9.951001568890142,0.0,2.1338120878262976,11320,0.5110490954333057,0.8773787638910692,1.3419828949998633,0.37364128763345433,0.3715718613414769,0.36670751871873797,0.008149629929255931
0.16,5,100000,14752,88.0,12.981760000000001,13.011346570973402,0.0,2.401741031754608,14752,0.5092376537259805,0.9083894594289968,1.425783859610929,0.41664432802459334,0.4149783996312338,0.41137821376767814,0.009213326667956469
0.2,5,100000,18108,88.0,15.93504,15.951693729137599,0.0,2.64096209550817,18108,0.5048405260759355,0.928222910878581,1.506565196959143,0.4596571431677063,0.45583893722362345,0.4522715802771678,0.01034805730456616
0.24,5,100000,21409,88.0,18.83992,18.776748226143305,0.0,2.8410895062583745,21409,0.48727025937767504,0.951321288843605,1.5756289275213096,0.4979305464064552,0.49404155044764203,0.49066984368213096,0.010940001695350764
0.28,5,100000,24442,88.0,21.508960000000002,21.491030751896158,0.0,2.7177622653520936,24442,0.4856212884753068,0.9644948607110886,1.640558412838828,0.5364560155616367,0.5317106394068818,0.5274262309756498,0.011287344816722394
0.32,5,100000,27342,88.0,24.06096,24.0988847375152,0.0,2.882600190960686,27342,0.4789094966307283,0.9779000590447097,1.7015558447030052,0.5730215619976082,0.569780099616499,0.5641983137797358,0.011537967289117894
0.36,5,100000,29995,88.0,26.3956,26.60448330574927,0.0,3.1757216228124983,29995,0.4683120608120859,0.9925630721674247,1.7614443280269396,0.6083503253946781,0.6072230812695072,0.5991266979071073,0.013710738911460562
0.4,5,100000,32900,88.0,28.952,29.01183594886374,0.0,3.282733053842594,32900,0.4530163180970811,1.0026297436972835,1.8143203464436126,0.643383560467305,0.6423178034862094,0.630408838407775,0.013471247028157078
0.44,5,100000,35580,88.0,31.3104,31.324794944683568,0.0,3.4762217253625693,35580,0.43256147856796,1.0083630195765472,1.8650884791852818,0.6758493619977644,0.6752275524499246,0.6619967115882538,0.014302990480797747
0.48,5,100000,37991,88.0,33.43208,33.547061521059604,0.0,3.798627981068651,37991,0.42342849095308616,1.0120006993795299,1.9208192031892974,0.7138992048687219,0.709612361733098,0.695474895142835,0.01566848341871037
0.52,5,100000,40466,88.0,35.61008,35.68219177862291,0.0,3.9231898853018,40466,0.4046516892898459,1.017916426556065,1.971757812753402,0.7483832297197361,0.741269187162101,0.7271656084689349,0.016134874942213738
0.56,5,100000,42808,88.0,37.67104,37.733602381304294,0.0,4.6563954583972,42808,0.372716297672223,1.0232837618285164,2.018381826681769,0.782386597990566,0.7715384523038323,0.7583471267422901,0.020013582245792208
0.6,5,100000,45008,88.0,39.607040000000005,39.70457602372568,0.0,4.8202787230528585,45008,0.34607404562751765,1.0232255827786094,2.0659567180772545,0.8144963919969652,0.8016415158500393,0.788373000972734,0.020463500862478105
0.64,5,100000,47138,88.0,41.48144,41.59826668421173,0.0,4.93961418045406,47138,0.3290444579987954,1.0195159673299448,2.1102953818106114,0.8440505752820162,0.8340686067476012,0.8189960493224911,0.020440851735185665
0.68,5,100000,49038,88.0,43.15344,43.41770467182812,0.0,5.469617166898843,49038,0.3103657678499869,1.0148378664294782,2.1624280636380906,0.8771078726169206,0.8637872443774958,0.8510127423058017,0.023035735572968834
0.72,5,100000,51052,88.0,44.925760000000004,45.165801475522485,0.0,6.514722445219463,51052,0.27735520562708466,0.9983575573862438,2.200071343113289,0.9045637274898565,0.8910094414632332,0.8785274943740611,0.027930791713849906
0.76,5,100000,53010,88.0,46.6488,46.845354423127986,0.0,7.205420441859948,53010,0.24441254174599245,0.9815238566121564,2.2424287009001174,0.9298070741297362,0.9161540552101444,0.906843615561278,0.029389520453501225
0.8,5,100000,54774,88.0,48.20112,48.4590511576845,0.0,7.272605696179248,54774,0.2333365377493649,0.9398675054950982,2.285261485090168,0.9532754460297014,0.9437726495388061,0.9371714209953828,0.02919522076167504
0.84,5,100000,56485,88.0,49.7068,50.00947393824099,0.0,8.149447611038735,56485,0.21034325106554957,0.8818458857900078,2.3240355759673417,0.9789916423215553,0.968445703935049,0.9622337226319175,0.03324847917315774
0.88,5,100000,58146,88.0,51.16848,51.499103772020845,0.0,9.181867018592571,58146,0.19461400574500004,0.7963068834688902,2.366752961933168,1.0037813577743693,0.99405052858609,0.9884806078576986,0.037348412497824814
0.92,5,100000,59832,88.0,52.65216,52.93032438456276,0.0,9.871962209656505,59832,0.1768027240772597,0.6485696712540434,2.402191332911554,1.0246020512719438,1.0182865283371754,1.0113764465889636,0.040594268450433534
0.96,5,100000,61420,88.0,54.049600000000005,54.30542603419015,0.0,10.417159209879427,61420,0.16609597958605557,0.48311956361530306,2.443241539664384,1.0502717245642277,1.0425196535237826,1.0349644007435634,0.04324417848437117
1.0,5,100000,62928,88.0,55.37664,55.62660917691308,0.0,10.829819711659377,62928,0.1580483917859364,0.3902457125811807,2.4764845923621235,1.076089119381582,1.067684862096479,1.0564392359540895,0.045629633363341596
1.04,5,100000,64412,88.0,56.68256,56.89598798762734,0.0,10.486084052434702,64412,0.16058394427188002,0.3666352784714678,2.5117843775515,1.1016189249707682,1.0975802618059038,1.0805800645412151,0.04320518619900817
1.08,5,100000,65955,88.0,58.040400000000005,58.115593743245356,0.0,11.417285671131445,65955,0.15025129831890632,0.32602872050464005,2.541059572475315,1.124727484504832,1.1200599067969028,1.098484682677536,0.04735521581779115
1.12,5,100000,67231,88.0,59.16328,59.287378073172526,0.0,12.10448966102134,67231,0.14572357742090813,0.30609369410640086,2.5776136073986713,1.149773842448977,1.1417252262968889,1.122486327071468,0.05012864343767894
1.16,5,100000,68533,88.0,60.30904,60.413216082330734,0.0,12.463249680386804,68533,0.13893893774869093,0.281842053759681,2.608788071528693,1.1751299218710876,1.1655666883566806,1.1493989329816345,0.05260789518954906
1.2,5,100000,69798,88.0,61.42224,61.494909351726214,0.0,13.162681944031544,69798,0.1344258414207603,0.2675008248655344,2.6426502933571734,1.1978573024780297,1.1916141970570113,1.1739309972508183,0.05546217481194765
