t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,0,20000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00016044872012924003,0.0,0.0,0.0,0
0.02,0,20000,422,10.0,0.211,0.19801326693244747,0.0,0.01298673306755252,0.06558516643222174,0.00023277671666604874,9.769365625312351e-05,0.022644173477180847,0.09758756918038385,422
0.04,0,20000,845,10.0,0.4225,0.39210560847676823,0.0,0.030394391523231756,0.07751582957791991,0.00015946406615289325,0.0001320932854200127,0.023235396963170972,0.13098299660216284,845
0.06,0,20000,1232,10.0,0.616,0.5823546641575128,0.0,0.03364533584248719,0.0577746481882507,0.00030447242538646425,0.00016007732465165886,0.03240542707968965,0.16771577398821583,1232
0.08,0,20000,1623,10.0,0.8115,0.7688365361336424,0.0,0.042663463866357554,0.055490942302124945,0.000210697106202349,0.00020996291558620162,0.03529411167020353,0.17569781772202672,1623
0.1,0,20000,2019,10.0,1.0095,0.9516258196404048,0.0,0.05787418035959524,0.06081610982504071,0.00029006106698122177,0.00026187453474443395,0.03738040794762807,0.1703272751291587,2019
0.12,0,20000,2348,10.0,1.174,1.1307956328284252,0.0,0.04320436717157472,0.0382070516699016,0.00031726547483559815,0.00023484316173043171,0.03970488237095086,0.1746411137057838,2348
0.14,0,20000,2700,10.0,1.35,1.3064176460119414,0.0,0.04358235398805865,0.033360200025697055,0.0003631565261833041,0.00027107362125506127,0.05237143054035135,0.17436038911292884,2700
0.16,0,20000,3046,10.0,1.5230000000000001,1.4785621103378865,0.0,0.044437889662113594,0.03005480077665353,0.0003179608241124045,0.0002502442976372874,0.04674230543720725,0.16850865854804056,3046
0.18,0,20000,3381,10.0,1.6905000000000001,1.64729788588728,0.0,0.043202114112720125,0.026226048417132688,0.00025735008828011715,0.0002562184906096257,0.0396774386720209,0.16357716768690164,3381
0.2,0,20000,3692,10.0,1.846,1.8126924692201818,0.0,0.033307530779818295,0.018374617507043077,0.0002786746071513364,0.0002511366897034133,0.04042200838582007,0.15813850193866852,3692
0.22,0,20000,4020,10.0,2.0100000000000002,1.974812020375215,0.0,0.03518797962478515,0.017818394491086506,0.0003196537427207839,0.00019407817995654368,0.04080598140300215,0.14866876105034327,4020
0.24,0,20000,4363,10.0,2.1815,2.1337213893344664,0.0,0.047778610665533794,0.022392150589274695,0.00038615052573321064,0.00021712392984349148,0.036870498228281166,0.1429592110864039,4363
0.26,0,20000,4650,10.0,2.325,2.2894841419643375,0.0,0.035515858035662706,0.015512602767010528,0.0004359773655281057,0.0002199976339283545,0.036765605235412564,0.13738602891323248,4650
0.28,0,20000,4936,10.0,2.468,2.4421625854427456,0.0,0.025837414557254412,0.010579727456012223,0.0004022664027348078,0.00021678033705461856,0.039903204837224836,0.13334489315388068,4936
0.3,0,20000,5249,10.0,2.6245,2.5918177931828215,0.0,0.03268220681717837,0.012609762500721067,0.0004602646716520079,0.00021432579043833988,0.037813286579303766,0.1270216856353438,5249
