seed,method,m,amplitude,cx,cy,M_ref,M_method,E_m,local_eff
1,poisson_branch,1,1.176776695296637,-0.7853981633974483,-2.356194490192345,284.67508004620794,265.6443502970805,0.06685070483176257,134577.0
1,poisson_branch,2,1.2309698831278217,0.7853981633974483,-2.356194490192345,441.41018128244633,435.5101116442295,0.013366410401035936,220632.0
1,poisson_branch,3,1.25,2.356194490192345,-2.356194490192345,515.1724650036236,357.0526784182097,0.306925927386864,180885.0
1,poisson_branch,4,1.2309698831278217,-2.356194490192345,-0.7853981633974483,441.4101812824476,330.13826721643903,0.2520827991387185,167250.0
1,poisson_branch,5,1.176776695296637,-0.7853981633974483,-0.7853981633974483,284.6750800462278,270.839710053814,0.04860056591594567,137209.0
1,poisson_branch,6,1.0956708580912724,0.7853981633974483,-0.7853981633974483,148.2825587440179,163.89267676360967,0.10527278563178637,83029.0
1,poisson_branch,7,1.0,2.356194490192345,-0.7853981633974483,69.19726433937538,63.17533777137299,0.08702550058146924,32005.0
1,poisson_branch,8,0.9043291419087276,-2.356194490192345,0.7853981633974483,32.57757740317082,21.503894069093494,0.33991733630259163,10894.0
1,poisson_branch,9,0.8232233047033631,-0.7853981633974483,0.7853981633974483,17.336913934687896,14.764928184029682,0.1483531475294548,7480.0
1,poisson_branch,10,0.7690301168721784,0.7853981633974483,0.7853981633974483,11.425663551126782,8.316128668357894,0.27215354879430437,4213.0
1,poisson_branch,11,0.75,2.356194490192345,0.7853981633974483,9.878529006862887,8.572738382786218,0.1321847233702002,4343.0
1,poisson_branch,12,0.7690301168721784,-2.356194490192345,2.356194490192345,11.425663551126913,12.058682657250978,0.05540326855341635,6109.0
1,poisson_branch,13,0.823223304703363,-0.7853981633974483,2.356194490192345,17.336913934685423,15.714384127414478,0.09358815608035063,7961.0
1,poisson_branch,14,0.9043291419087274,0.7853981633974483,2.356194490192345,32.57757740316995,23.199492105200648,0.2878693274797275,11753.0
1,poisson_branch,15,0.9999999999999999,2.356194490192345,2.356194490192345,69.19726433937966,59.75848072771585,0.13640399951898483,30274.0
2,weighted,0,1.0956708580912724,-2.356194490192345,-2.356194490192345,148.2825587440157,153.92578985685563,0.03805728172375289,16.109726538794085
2,weighted,1,1.176776695296637,-0.7853981633974483,-2.356194490192345,284.67508004620794,245.6070626416236,0.13723722286560133,12.755974662893468
2,weighted,2,1.2309698831278217,0.7853981633974483,-2.356194490192345,441.41018128244633,461.9332682927775,0.04649436710024364,24.083974718277943
2,weighted,3,1.25,2.356194490192345,-2.356194490192345,515.1724650036236,554.2619626193872,0.0758765273207849,17.44366466864015
2,weighted,4,1.2309698831278217,-2.356194490192345,-0.7853981633974483,441.4101812824476,518.3837066350577,0.1743809468303964,17.26249545668154
2,weighted,5,1.176776695296637,-0.7853981633974483,-0.7853981633974483,284.6750800462278,198.1653097696849,0.3038895089183596,14.554916865914326
2,weighted,6,1.0956708580912724,0.7853981633974483,-0.7853981633974483,148.2825587440179,173.40826172321334,0.16944476270179734,14.874357860489322
2,weighted,7,1.0,2.356194490192345,-0.7853981633974483,69.19726433937538,54.11880700068401,0.21790539673273274,11.897895792145631
2,weighted,8,0.9043291419087276,-2.356194490192345,0.7853981633974483,32.57757740317082,30.08274775447661,0.07658119011794245,15.282641104235553
2,weighted,9,0.8232233047033631,-0.7853981633974483,0.7853981633974483,17.336913934687896,16.609447504577584,0.041960549198712255,22.82952256151372
2,weighted,10,0.7690301168721784,0.7853981633974483,0.7853981633974483,11.425663551126782,13.158886417209475,0.15169559810045039,25.69187976050345
2,weighted,11,0.75,2.356194490192345,0.7853981633974483,9.878529006862887,7.900502818549376,0.20023489194993727,23.173313902057107
2,weighted,12,0.7690301168721784,-2.356194490192345,2.356194490192345,11.425663551126913,12.468014619446167,0.09122893070104862,24.602456660710438
2,weighted,13,0.823223304703363,-0.7853981633974483,2.356194490192345,17.336913934685423,21.895664193599252,0.26295050411441906,20.765603446703867
2,weighted,14,0.9043291419087274,0.7853981633974483,2.356194490192345,32.57757740316995,32.435606581763054,0.00435793059901007,19.63644494793513
2,weighted,15,0.9999999999999999,2.356194490192345,2.356194490192345,69.19726433937966,68.84349686483195,0.0051124488507616125,13.976907724371072
2,weighted_ess_resample,0,1.0956708580912724,-2.356194490192345,-2.356194490192345,148.2825587440157,160.97608049609704,0.08560360611253366,889.6802124939295
2,weighted_ess_resample,1,1.176776695296637,-0.7853981633974483,-2.356194490192345,284.67508004620794,285.2989416552792,0.0021914865501046917,1292.6783692822883
2,weighted_ess_resample,2,1.2309698831278217,0.7853981633974483,-2.356194490192345,441.41018128244633,649.7906125220682,0.47207889640018263,2573.052823422129
2,weighted_ess_resample,3,1.25,2.356194490192345,-2.356194490192345,515.1724650036236,539.9364953033983,0.04806939807934112,2109.5681661902013
2,weighted_ess_resample,4,1.2309698831278217,-2.356194490192345,-0.7853981633974483,441.4101812824476,456.5962935218655,0.03440362928489114,1883.5248086567474
2,weighted_ess_resample,5,1.176776695296637,-0.7853981633974483,-0.7853981633974483,284.6750800462278,205.99886435439984,0.27637198057185713,944.5606978839276
2,weighted_ess_resample,6,1.0956708580912724,0.7853981633974483,-0.7853981633974483,148.2825587440179,199.26309394993314,0.34380668662403907,1063.5228058424764
2,weighted_ess_resample,7,1.0,2.356194490192345,-0.7853981633974483,69.19726433937538,67.76271722971039,0.020731269124012013,451.9528451145221
2,weighted_ess_resample,8,0.9043291419087276,-2.356194490192345,0.7853981633974483,32.57757740317082,27.339876286547486,0.16077626189949723,229.8273176046245
2,weighted_ess_resample,9,0.8232233047033631,-0.7853981633974483,0.7853981633974483,17.336913934687896,18.146705577529723,0.046709099779378045,178.45293449775326
2,weighted_ess_resample,10,0.7690301168721784,0.7853981633974483,0.7853981633974483,11.425663551126782,10.325087709287157,0.09632489499755029,112.83217473981207
2,weighted_ess_resample,11,0.75,2.356194490192345,0.7853981633974483,9.878529006862887,8.010608564459773,0.1890889262060595,91.11719738454129
2,weighted_ess_resample,12,0.7690301168721784,-2.356194490192345,2.356194490192345,11.425663551126913,11.11904194818248,0.026836218445640443,124.25323273181552
2,weighted_ess_resample,13,0.823223304703363,-0.7853981633974483,2.356194490192345,17.336913934685423,20.88850972646498,0.20485743917053145,211.447516268543
2,weighted_ess_resample,14,0.9043291419087274,0.7853981633974483,2.356194490192345,32.57757740316995,38.97444673576712,0.19635804263256007,326.22416738024947
2,weighted_ess_resample,15,0.9999999999999999,2.356194490192345,2.356194490192345,69.19726433937966,57.21083550473476,0.17322113741169257,375.38480884608447
2,minvar_branch,0,1.0956708580912724,-2.356194490192345,-2.356194490192345,148.2825587440157,215.50478601866638,0.45333873278177167,109176.0
2,minvar_branch,1,1.176776695296637,-0.7853981633974483,-2.356194490192345,284.67508004620794,229.59660718254176,0.1934783784190943,116315.0
2,minvar_branch,2,1.2309698831278217,0.7853981633974483,-2.356194490192345,441.41018128244633,576.5092540390723,0.30606243010552525,292063.0
2,minvar_branch,3,1.25,2.356194490192345,-2.356194490192345,515.1724650036236,714.2237920892326,0.38637803960312367,361830.0
2,minvar_branch,4,1.2309698831278217,-2.356194490192345,-0.7853981633974483,441.4101812824476,581.4144474264137,0.3171749816399927,294548.0
2,minvar_branch,5,1.176776695296637,-0.7853981633974483,-0.7853981633974483,284.6750800462278,324.702089112319,0.14060594646918634,164496.0
2,minvar_branch,6,1.0956708580912724,0.7853981633974483,-0.7853981633974483,148.2825587440179,156.66417850025184,0.05652465014920082,79367.0
2,minvar_branch,7,1.0,2.356194490192345,-0.7853981633974483,69.19726433937538,63.78527932336031,0.07821096784219961,32314.0
2,minvar_branch,8,0.9043291419087276,-2.356194490192345,0.7853981633974483,32.57757740317082,28.004015527650946,0.14038987058241856,14187.0
2,minvar_branch,9,0.8232233047033631,-0.7853981633974483,0.7853981633974483,17.336913934687896,16.655944387278403,0.03927859075582081,8438.0
2,minvar_branch,10,0.7690301168721784,0.7853981633974483,0.7853981633974483,11.425663551126782,10.013700625345264,0.12357819915345507,5073.0
2,minvar_branch,11,0.75,2.356194490192345,0.7853981633974483,9.878529006862887,10.76773840158849,0.09001435275513633,5455.0
2,minvar_branch,12,0.7690301168721784,-2.356194490192345,2.356194490192345,11.425663551126913,8.659590901515804,0.24209295479721102,4387.0
2,minvar_branch,13,0.823223304703363,-0.7853981633974483,2.356194490192345,17.336913934685423,16.389465068448988,0.054649222451344334,8303.0
2,minvar_branch,14,0.9043291419087274,0.7853981633974483,2.356194490192345,32.57757740316995,39.255364544892814,0.20498108435383802,19887.0
2,minvar_branch,15,0.9999999999999999,2.356194490192345,2.356194490192345,69.19726433937966,74.40102581717203,0.07520183821531434,37692.0
2,poisson_branch,0,1.0956708580912724,-2.356194490192345,-2.356194490192345,148.2825587440157,143.474439178636,0.03242538843479276,72685.0
2,poisson_branch,1,1.176776695296637,-0.7853981633974483,-2.356194490192345,284.67508004620794,365.12601481830086,0.28260617247928504,184975.0
2,poisson_branch,2,1.2309698831278217,0.7853981633974483,-2.356194490192345,441.41018128244633,474.04104722608236,0.07392413525404486,240152.0
2,poisson_branch,3,1.25,2.356194490192345,-2.356194490192345,515.1724650036236,540.3983454563665,0.04896589427108738,273769.0
2,poisson_branch,4,1.2309698831278217,-2.356194490192345,-0.7853981633974483,441.4101812824476,488.20985130428625,0.10602308692987011,247330.0
2,poisson_branch,5,1.176776695296637,-0.7853981633974483,-0.7853981633974483,284.6750800462278,332.5049983518203,0.1680158245597947,168449.0
2,poisson_branch,6,1.0956708580912724,0.7853981633974483,-0.7853981633974483,148.2825587440179,162.77543754540636,0.09773825677238077,82463.0
2,poisson_branch,7,1.0,2.356194490192345,-0.7853981633974483,69.19726433937538,49.815841254058434,0.2800894409678031,25237.0
2,poisson_branch,8,0.9043291419087276,-2.356194490192345,0.7853981633974483,32.57757740317082,28.91004521167095,0.11257842000071201,14646.0
2,poisson_branch,9,0.8232233047033631,-0.7853981633974483,0.7853981633974483,17.336913934687896,17.29746867334921,0.002275218155162097,8763.0
2,poisson_branch,10,0.7690301168721784,0.7853981633974483,0.7853981633974483,11.425663551126782,12.333057659601263,0.07941719134421696,6248.0
2,poisson_branch,11,0.75,2.356194490192345,0.7853981633974483,9.878529006862887,8.511546835499463,0.1383791220751333,4312.0
2,poisson_branch,12,0.7690301168721784,-2.356194490192345,2.356194490192345,11.425663551126913,11.249375096361652,0.015429165577685344,5699.0
2,poisson_branch,13,0.823223304703363,-0.7853981633974483,2.356194490192345,17.336913934685423,18.25284637937466,0.05283134288719971,9247.0
2,poisson_branch,14,0.9043291419087274,0.7853981633974483,2.356194490192345,32.57757740316995,40.82068380290559,0.2530300610668967,20680.0
2,poisson_branch,15,0.9999999999999999,2.356194490192345,2.356194490192345,69.19726433937966,55.552055331971566,0.19719289682442984,28143.0
