seed,method,t,Nact,total_mass,global_nESS,max_mean_weight,global_rel_L2,min_local_eff,median_local_eff,max_local_eff,mean_Em,median_Em,max_Em,num_Em_gt_20pct,n_resamples
4,minvar_branch,0.463,78091,154.14545545709382,1.0,1.0,0.39711354984702885,766.0,2300.0,10229.0,0.9171754725110537,0.9288000699397223,0.9762515910155836,16,0
4,minvar_branch,0.505,108073,213.32755128778606,1.0,1.0,0.39052925642539205,971.0,3149.0,16183.0,0.8878407020219266,0.9010459220758997,0.9650962284993612,16,0
4,minvar_branch,0.547,153364,302.7284018737337,1.0,1.0,0.3904677689699665,1229.0,4343.0,25601.0,0.8475317313423298,0.8660173509113208,0.9486560462707994,16,0
4,minvar_branch,0.589,222284,438.7710289383494,1.0,1.0,0.39423370889570947,1520.0,6097.0,40753.0,0.7912200897268483,0.8170422480462183,0.9258794051428081,16,0
4,minvar_branch,0.631,326780,645.0378652375962,1.0,1.0,0.39359846850019276,1879.0,8530.5,64137.0,0.7136413966661406,0.7354948157106238,0.8915480448452688,16,0
4,minvar_branch,0.673,486658,960.624387725069,1.0,1.0,0.39007049276409006,2352.0,11958.5,101457.0,0.60329927145829,0.624503411539975,0.8416550869564839,16,0
4,minvar_branch,0.715,730911,1442.7604844809248,1.0,1.0,0.39165822115416027,2910.0,16799.0,159867.0,0.4470444036007566,0.4588110237899941,0.767907224975729,15,0
4,minvar_branch,0.757,1108391,2187.876138345567,1.0,1.0,0.3942455584895586,3688.0,23729.5,253791.0,0.263017006159245,0.2913755840533282,0.6585367495183496,11,0
4,minvar_branch,0.8,1706800,3369.0881583558635,1.0,1.0,0.39859607064318736,4729.0,34492.0,407434.0,0.25659052981192715,0.17087357776865303,0.8079260619977301,6,0
4,poisson_branch,0.0,20000,39.47841760435744,1.0,1.0,0.9100380541238863,44.0,60.0,77.0,0.9964346552444177,0.9982171252550022,0.9997701056231484,16,0
4,poisson_branch,0.042,20072,39.620539907733125,1.0,1.0,0.918508365267206,53.0,78.0,103.0,0.9952577562153879,0.9977179203264028,0.9996321689970376,16,0
4,poisson_branch,0.084,20369,40.20679440915783,1.0,1.0,0.891674084647351,72.0,115.0,154.0,0.9935685390441213,0.9967195104692039,0.9995172218086118,16,0
4,poisson_branch,0.126,20921,41.296398735038096,1.0,1.0,0.8540019093541366,103.0,165.5,204.0,0.9916148134576702,0.995065002705846,0.9992221906916523,16,0
4,poisson_branch,0.168,21876,43.18149317564616,1.0,1.0,0.7793410379766761,138.0,239.0,311.0,0.9889191643639751,0.9929255530118486,0.998828374848277,16,0
4,poisson_branch,0.21,23346,46.08315686956644,1.0,1.0,0.6709454161656175,170.0,310.0,451.0,0.9857395584467827,0.9898590084504523,0.9983026131842462,16,0
4,poisson_branch,0.252,25538,50.40999143900401,1.0,1.0,0.5437700417526712,222.0,421.5,736.0,0.9812829329867592,0.9861363659828968,0.9974421008137958,16,0
4,poisson_branch,0.294,28811,56.870634479957104,1.0,1.0,0.4453353353447863,261.0,571.0,1072.0,0.9753784176473008,0.9802029588315438,0.9962928349206935,16,0
4,poisson_branch,0.336,33825,66.76787377336952,1.0,1.0,0.36738734909235726,336.0,798.5,1682.0,0.967606664308154,0.9725437289270331,0.9943475794206956,16,0
4,poisson_branch,0.378,41375,81.67097641901445,1.0,1.0,0.31821363530200875,429.0,1154.0,2668.0,0.9565599904578161,0.9607339666161674,0.99153925653794,16,0
4,poisson_branch,0.421,52657,103.94075178963247,1.0,1.0,0.2752661139092299,556.0,1663.5,4217.0,0.941829818085951,0.9454272466383589,0.9866559944551864,16,0
4,poisson_branch,0.463,69104,136.4058285065758,1.0,1.0,0.2509611907909286,697.0,2405.5,6528.0,0.9215259790231514,0.9281008865273837,0.979791702058642,16,0
4,poisson_branch,0.505,93661,184.87940356208608,1.0,1.0,0.23600642291173227,921.0,3505.0,10025.0,0.8936758250059615,0.9022412599213167,0.9690324268103775,16,0
4,poisson_branch,0.547,130496,257.5887791849114,1.0,1.0,0.2201818340490465,1204.0,5039.5,15659.0,0.8560564456164822,0.8678596603869067,0.9518023821172921,16,0
4,poisson_branch,0.589,185373,365.91163532862754,1.0,1.0,0.2122993472036241,1610.0,7250.5,24552.0,0.8032603596867278,0.8189450212682701,0.9255794436069749,16,0
4,poisson_branch,0.631,268905,530.7971942949869,1.0,1.0,0.20835230487701778,2083.0,10472.5,38760.0,0.7297815971906989,0.7524165757195851,0.8842818929346046,16,0
4,poisson_branch,0.673,394109,777.9399841817852,1.0,1.0,0.20210516503788076,2698.0,15176.0,60955.0,0.6281606629402084,0.6444971469521994,0.8184159888898463,16,0
4,poisson_branch,0.715,585365,1155.4641960487345,1.0,1.0,0.20019604661023588,3489.0,22079.0,96566.0,0.48312300459578245,0.5153801411981263,0.7179826710175382,15,0
4,poisson_branch,0.757,876303,1729.7527890975616,1.0,1.0,0.19785695834924769,4501.0,31831.0,153606.0,0.3054461973861795,0.33122268361105833,0.5612710991970136,11,0
4,poisson_branch,0.8,1333255,2631.7398831548785,1.0,1.0,0.19024354763041723,5712.0,45514.0,246085.0,0.1994256386253954,0.17467224301264722,0.6134873812250505,7,0
5,weighted,0.0,20000,39.47841760435744,1.0,1.0,0.8990472041621002,42.0,58.0,68.0,0.9961521370607422,0.998288440244802,0.9997930950608337,16,0
5,weighted,0.042,20000,39.63304043912154,0.9900022180719092,1.8021403639952478,0.892793683573951,39.676576907542824,57.62614901333602,67.78045469132056,0.9950252906942956,0.9975404489382742,0.9996654875405718,16,0
5,weighted,0.084,20000,40.19066855541413,0.9465896657545585,3.1148200073136123,0.9015489425154407,41.47124383111408,54.97143005090655,68.06074403992696,0.9937341423586206,0.9968380029526973,0.9994672256310067,16,0
5,weighted,0.126,20000,41.29954466120656,0.8472015794753971,5.336306617530252,0.8975883456344869,36.57329391336689,54.94696559903871,67.84064378456466,0.9916684899568108,0.9957010036391515,0.9992265488555805,16,0
5,weighted,0.168,20000,43.16051713215731,0.6844839905429831,8.999688512089845,0.917848477046313,33.935796997632885,52.83106937308031,63.132818887823504,0.9892050081549869,0.994001445568931,0.9988054817950369,16,0
5,weighted,0.21,20000,46.07855006308226,0.49095403806330584,14.238891390988567,0.9163446887529314,28.609374168566095,50.36868898197059,60.00035046163397,0.9855969245973492,0.9917038216088989,0.9982500285767163,16,0
5,weighted,0.252,20000,50.50587351776477,0.31985335364644973,22.75401819626887,0.9277338484336584,27.482557641324483,49.797838874853724,62.760568556497546,0.9810618631048851,0.9884160660573107,0.9973542557484208,16,0
5,weighted,0.294,20000,57.081643155942345,0.19935327618965615,34.2455536469045,0.9481718489179806,26.668760220482437,45.31248189835267,53.405843244603055,0.9752131153668291,0.9836878210830031,0.9962394520284121,16,0
5,weighted,0.336,20000,66.75757819519035,0.12457866917053388,47.55785464230929,0.9717256856654192,25.679346644749785,41.62155893023818,51.02081444677696,0.9673581082340943,0.9774710050152439,0.9946394765439486,16,0
5,weighted,0.378,20000,81.00230798321556,0.08012214811148352,67.82571238125281,0.9685015229035122,23.125992652849728,38.52455192167929,47.9578506962665,0.9569035484939609,0.9683237479509751,0.9925381264320814,16,0
5,weighted,0.421,20000,102.3658933088299,0.05370442775150967,94.51962446110068,1.0391990953212291,20.62156164411728,35.05036068778904,48.11624023167659,0.9428310550083868,0.9547043906569623,0.9894304897931909,16,0
5,weighted,0.463,20000,133.1280661390749,0.03814207374011867,123.89518814885689,1.0076491665014635,19.911308729411072,32.690931764380935,45.74620124695708,0.9229634997061347,0.9344367223276607,0.9837869712900827,16,0
5,weighted,0.505,20000,178.3195779166788,0.028406639787007006,157.2413475134025,1.0918808670049194,19.273297193297175,29.31705286155541,41.613246877943965,0.8966363975165226,0.9104382451768231,0.978757351002128,16,0
5,weighted,0.547,20000,245.2955897550088,0.022091874398092425,191.37376508423526,0.989888108216429,16.65910982473546,28.094105429047847,38.41729083372549,0.8599674923571405,0.8751158119648161,0.9703975226286226,16,0
5,weighted,0.589,20000,345.58572308565607,0.017743333649421548,239.06752120982742,1.013398335771403,15.739162361490843,26.060010779558738,37.08431466170306,0.8114225567143678,0.8216355033438575,0.9579571305835319,16,0
5,weighted,0.631,20000,493.668802192974,0.014789462731544587,288.5884191068187,1.0840926086980092,14.159809153741131,25.114153185887382,36.25264806122221,0.7352223629646638,0.7462430754236069,0.9297568922282691,16,0
5,weighted,0.673,20000,712.1610964473525,0.012549516319908574,345.5933350663946,1.1357870932810121,13.98164951722468,23.102643895455543,33.840098280180484,0.6411899842285104,0.6323203273840754,0.8921830477903533,16,0
5,weighted,0.715,20000,1038.8478798859992,0.010771192687339646,409.7260198521144,1.0852536158165125,11.619185501967113,22.195516099543944,31.730927602538245,0.5207416138654439,0.5009145044688166,0.8497955704900124,16,0
5,weighted,0.757,20000,1525.8346211196226,0.009330242072243996,479.27203988069385,1.0591575821477575,10.63308550243246,20.635331347735416,28.02991925972082,0.33735469261564677,0.30553215540947637,0.7666444354612313,12,0
5,weighted,0.8,20000,2271.3602347279443,0.008166490395050728,562.0418386983931,0.9940892518525987,10.09268925720655,18.58287359425421,29.475427015408822,0.17532208361647023,0.14752114821052922,0.6868664200788525,6,0
5,weighted_ess_resample,0.0,20000,39.47841760435744,1.0,1.0,0.8990472041621002,42.0,58.0,68.0,0.9961521370607422,0.998288440244802,0.9997930950608337,16,0
