step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.00017592213060875532,-0.00010815205978851175,0.41502970175702614,0.04150297017570261,0.011908612310654645,0.10912658846795609,0.03541177348271342,0.05167699561835202,0.09075627577967588,0.1383432339190087,0.16597825787289616,0.23297720922277604,40000,64000,72000,2.186741705363728,836.3707353298093,421.681559471009,114.84426357571611,114.84426357571611,0.000375,0.8226687686085971,0,0,0.8226687686085971,0.7955463791998602,2326.858659814103,2250.1449579225027,two_level_blob_residual,0.03735267315813235,0.06670890164559982,115.80849536141584,114.69085003775302,1087.3587446941322,12.5,0.763125,118.82588087384686,114.73632265018747,1512.172683596814,3.125,0.813515625
4,1e-06,80000,10,31.41592653589793,31.41592653589793,-0.00016014523593606338,-9.80477077508801e-05,0.40886637279624305,0.040886637279624306,0.011555040393568866,0.10749437377634638,0.03426850970174921,0.050103975037235994,0.0886508687097287,0.13628879093208102,0.16417532614126823,0.23253340794354077,40000,64000,72000,2.1682112936665376,896.6435209775362,421.60486901491475,117.37790757631797,117.37790757631797,0.000475,0.825005906570988,0,0,0.825005906570988,0.7987727382179469,2333.469084221204,2259.270479283429,two_level_blob_residual,0.036797973551661874,0.0649443095386929,118.31827607161495,117.30333762095219,1156.3889182631283,12.5,0.7646875,121.20323166789863,117.20145431558387,1754.6237630841015,3.125,0.8148828125
8,2e-06,80000,10,31.41592653589793,31.41592653589793,-0.00013721131959017657,-0.00010030430041965506,0.40261587218422634,0.040261587218422636,0.011209456991497686,0.10587472309998117,0.03313460346028617,0.048562431874969544,0.08651299729358614,0.13420529072807544,0.16228718570304018,0.23163118856079326,40000,64000,72000,2.148772645853368,959.8423866284683,420.1486673765817,120.0266222182485,120.0266222182485,0.000525,0.8266511796776234,0,0,0.8266511796776234,0.8028692785599313,2338.1226193036264,2270.857245104314,two_level_blob_residual,0.03623542849658037,0.06315448339153945,120.92798144890317,119.8857971464401,1179.6912329740135,12.5,0.7646875,123.8284805476153,119.88086030187544,1776.922447456599,3.125,0.8159375
12,3e-06,80000,10,31.41592653589793,31.41592653589793,-0.00011995491794374825,-9.573214101026921e-05,0.39606206397918414,0.03960620639791841,0.010866909311355082,0.10424446897248353,0.0321300362622328,0.04704794940443729,0.08441440166990911,0.13202068799306138,0.16033720344098984,0.23067257857993667,40000,64000,72000,2.13134277041857,1027.4050502891978,419.4262055490079,122.82446567064132,122.82446567064132,0.0006375,0.8299856238731746,0,0,0.8299856238731746,0.8093999291678963,2347.5538517122764,2289.3287144261226,two_level_blob_residual,0.03564558575812657,0.061331940023651166,123.71719510527166,122.65118912626505,1237.7404253053503,12.5,0.76609375,126.65794323302339,122.7709950306578,1704.4326210902136,3.125,0.8176171875
16,4e-06,80000,10,31.41592653589793,31.41592653589793,-9.241440397240608e-05,-8.20795754886409e-05,0.3895290119882707,0.03895290119882707,0.01053231050771102,0.1026270456931847,0.031120288079181428,0.04573200070301017,0.08227657338493527,0.12984300399609025,0.15859874187936496,0.23013763603611342,40000,64000,72000,2.11220655850437,1100.2081761318248,420.25931405277385,125.76604929357056,125.76604929357056,0.00075,0.8318800488732623,0,0,0.8318800488732623,0.8115253476404782,2352.9120947683214,2295.34030568541,two_level_blob_residual,0.03505761107894436,0.059505503759612804,126.67382802397505,125.63059548721756,1387.4421405197554,12.5,0.76640625,129.39653330523333,125.59676924487094,1888.8107762842365,3.125,0.81890625
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,-7.009412122968571e-05,-7.584601378038874e-05,0.38264208295407715,0.03826420829540771,0.01020410402944962,0.10101536531364731,0.03012973062522107,0.04433137833428065,0.08023249620022319,0.12754736098469238,0.15661535840433885,0.22977531970050236,40000,64000,72000,2.0968027243844034,1179.7015881355023,420.6220590474849,128.8528517834201,128.8528517834201,0.0009375,0.8350399523420334,0,0,0.8350399523420334,0.815355507153456,2361.8496514509734,2306.1736327440212,two_level_blob_residual,0.03443778746586694,0.05760242739599844,129.68034943127006,128.7566366739835,1471.6524840143857,12.5,0.766875,132.3886050072644,128.75163102412932,1924.0293842034557,3.125,0.82
24,6e-06,80000,10,31.41592653589793,31.41592653589793,-4.007713816211638e-05,-7.586907847369328e-05,0.37636222423845067,0.03763622242384507,0.009884737597657177,0.09942201767041935,0.02909565489680892,0.04292656161838737,0.07822247542000577,0.12545407474615022,0.1547408015028855,0.22898909548569127,40000,64000,72000,2.0783827489138917,1266.5772886962784,421.0721515309149,132.08397570783305,132.08397570783305,0.0011875,0.8394341254946068,0,0,0.8394341254946068,0.8206660384411532,2374.2782499865434,2321.1940834849574,two_level_blob_residual,0.03387260018146056,0.05592669502079721,132.90676243889015,131.96525339705184,1546.5524198640744,12.5,0.76828125,135.49055841915305,131.87051908973075,1998.178789004462,3.125,0.822265625
28,7e-06,80000,10,31.41592653589793,31.41592653589793,-1.3624187058509897e-05,-6.998562078010613e-05,0.36966391560036205,0.036966391560036206,0.009573004644058523,0.09784173263009258,0.028091404506658813,0.04158057204512291,0.07614425202003552,0.12322130520012067,0.1528360800088832,0.2278549118389044,40000,64000,72000,2.0598237698253974,1357.4472497709748,419.9420164845002,135.4715670328645,135.4715670328645,0.0015375,0.8447817477778432,0,0,0.8447817477778432,0.8277396140575857,2389.4036099053465,2341.201176627418,two_level_blob_residual,0.033269752404032585,0.05412711309975096,136.3292649247491,135.41472082873725,1742.9750335161907,12.5,0.76921875,138.80027797797212,135.29615187067427,2227.980841424252,3.125,0.8230859375
32,8e-06,80000,10,31.41592653589793,31.41592653589793,1.4944801018884707e-05,-7.24536814709427e-05,0.36328520910674267,0.03632852091067427,0.009266954860571093,0.0962650240771335,0.02715855922456574,0.040283790192825436,0.07418773991389119,0.12109506970224755,0.15093394374328623,0.22687277272527412,40000,64000,72000,2.0421348861492703,1456.6037271347802,419.30285108035474,139.0234896240126,139.0234896240126,0.002,0.8509268157344821,0,0,0.8509268157344821,0.8322206663094315,2406.7844867973126,2353.875506363944,two_level_blob_residual,0.03269566881960684,0.05242258389391669,139.83373680975083,138.95525102964316,1685.2132517760097,12.5,0.77078125,142.32039750154476,138.80485793407678,2212.1929088974425,3.125,0.8244921875
36,9e-06,80000,10,31.41592653589793,31.41592653589793,3.675433778162815e-05,-6.859634024117809e-05,0.3570433523006686,0.03570433523006686,0.008966637165251309,0.09469232896729972,0.026342028357188962,0.038964237372717335,0.07217003674275296,0.11901445076688953,0.14893740407453435,0.22578848702142823,40000,64000,72000,2.0213241971237736,1563.4426685451388,419.1946532549956,142.75986687287548,142.75986687287548,0.002375,0.8576540399443616,0,0,0.8576540399443616,0.8379445353464711,2425.811950226785,2370.0650528068013,two_level_blob_residual,0.032133901707060174,0.05078117296233465,143.56208041351164,142.7614170274533,1930.363061731138,12.5,0.7709375,146.0095687389203,142.8646640515015,2195.4793403050644,3.125,0.826640625
