t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,d_min,overlap,m_center,E_sym,drift_resolution_number,R05_c0,R09_c0,c0_x,c0_y,c0_z,R05_c1,R09_c1,c1_x,c1_y,c1_z,R05_c2,R09_c2,c2_x,c2_y,c2_z,R05_c3,R09_c3,c3_x,c3_y,c3_z
0.0,0,80000,0,240.0,0.0,0.0,0.0,0.0,0,2.8259352642269273,3.6719962790032614,0.219,0.0005324850957119687,0.0,0.3832256190210773,0.6269855488673234,1.0006670627463308,1.000002550219092,0.999584606714425,0.3833355903087083,0.6264326083426804,0.9992695511929819,-1.0002397327658379,-1.0009744911899272,0.38612790887667015,0.6262979243708269,-0.9977949044023022,0.9991704898016263,-0.9994125398625631,0.3846036286150891,0.622793082986196,-0.9986066507528379,-1.0013901094193294,1.0024252999638072
0.04,0,80000,3247,240.0,9.741,9.410534603442438,0.0,4.760609003462763,3247,2.8188866040756455,2.9776799881876745,2.307,0.002282298828651578,0.01573334863479609,0.480068254924995,0.8893095014378734,0.9950950874835112,0.995413880657039,1.001001664798987,0.47002594425822114,0.895883367608349,0.9949047139155116,-1.0056344803839021,-1.0025376319098696,0.46124507968935236,0.8881687682020217,-0.9912993103262275,0.9951828638152875,-0.9990880655927343,0.4678271561218945,0.8967300822089773,-1.0032434049354153,-0.9978845997978123,1.009690847159531
0.08,0,80000,6222,240.0,18.666,18.452076867207417,0.0,5.732999857715894,6222,2.821509051468242,2.94200530940311,3.915,0.002067648185636957,0.021129416297241507,0.4934263092413784,1.0558262096919404,0.9972666532196612,0.9977161869282973,0.9982456498501993,0.44512498553446844,1.0552048820674975,0.9964319378267339,-1.0106206478411792,-0.992896805348833,0.44310719361368855,1.0492532478184065,-0.9897089964474617,0.9952385668630725,-1.0049605194059623,0.4688003585458189,1.0580229664369831,-1.011830355549507,-0.9965763527057785,1.0118547513056964
0.12,0,80000,9170,240.0,27.51,27.139095187882205,0.0,7.148415573586679,9170,2.815615318601358,3.063304319654937,4.3260000000000005,0.0036604591474321767,0.024468136403579258,0.469224677857187,1.1819048194510369,0.9942247712845855,0.9850055016295194,0.9977116444645064,0.41339288440989186,1.1831816321084534,1.0038784569074632,-1.0210328666487065,-0.9866163150163025,0.40510178426729837,1.1645393930113177,-1.0024201125365302,0.996848341558259,-1.0052147291594657,0.4499185168086698,1.1875122865178067,-1.0118810814528274,-0.9905814219704974,1.0146006129334815
0.16,0,80000,11866,240.0,35.598,35.48549064810928,0.0,8.18741164546077,11866,2.802339747269394,3.39497002741923,4.53,0.005567810952764985,0.02856910244034035,0.4209860838484105,1.2868466100508222,0.9895042145742661,0.9774996005672802,0.9890485687628958,0.3854601526992617,1.2780923914018967,1.0007584867869497,-1.0217748824359756,-0.9745916584923204,0.3510173185776534,1.2647969716866794,-1.0010688621314827,0.9985506311520975,-0.997696127034776,0.40580865220722456,1.2851404323063738,-1.0131329940972336,-0.9890664336038526,1.0205636618634735
0.2,0,80000,14697,240.0,44.091,43.50461926128436,0.0,10.17628288261727,14697,2.7922405684861773,3.8750581769951236,4.626,0.006832501387682376,0.03631583011974477,0.38199225190008407,1.3700457578026612,0.9778504498214442,0.9793288299332152,0.9851419062127604,0.30417252195895395,1.3614525603312169,0.9962500923835949,-1.0133919904872037,-0.9719463904973278,0.3045624358552725,1.3541602711316638,-0.9923483855463671,0.990256370767332,-0.9934445918374637,0.33942005683701204,1.3818354372650918,-1.0033844218600887,-0.992237454809274,1.0355107028857047
0.24,0,80000,17265,240.0,51.795,51.209313344027194,0.0,11.35313313981923,17265,2.783167140163972,4.557590368846144,4.32,0.00747032019135713,0.043796072074736535,0.3353622984547935,1.4542502042466339,0.9887757259147891,0.9890536315603891,0.9773202832913768,0.242598265203986,1.4345543028369758,0.9962207692266585,-1.0190768474217444,-0.9719289393035382,0.24799125639006306,1.4225383236464197,-0.9763987110983123,0.9943425967878685,-0.9934868582233802,0.2828385427403785,1.4558998237046754,-1.0103750629498114,-0.995437618874079,1.036749118790448
0.28,0,80000,19804,240.0,59.412,58.611902050625886,0.0,11.978292531364653,19804,2.775609217832831,4.951589775322007,3.867,0.008430629238164039,0.04862062541484003,0.3149338040214027,1.5267926933589346,0.9871695216646428,0.9946002135060601,0.9640890929080399,0.21927604241305942,1.5123832091147522,0.988693874447498,-1.0025260544913461,-0.9803808396487437,0.21480472701542794,1.499797377437735,-0.9697446809000771,0.9927298614522586,-1.0042832894683897,0.2542795460617303,1.5311407874369323,-1.0076784041879296,-0.9955730254899198,1.0257049396961815
0.32,0,80000,22176,240.0,66.528,65.72423110231418,0.0,13.139807647121517,22176,2.7807678070807444,5.615520474711929,3.474,0.008232696116484762,0.05120701148500057,0.2751155369329493,1.588317977979916,0.9976480197183255,1.0081212941808193,0.967643617960297,0.22098003957626083,1.5759304430221213,0.9903401816330684,-0.9964852745449058,-0.9722130372022342,0.20452319648092737,1.5399614049001376,-0.9630900297892921,0.9859277667594908,-1.0040772916641645,0.22908703644953773,1.5924672948865224,-1.0028990865071767,-0.9946494344164485,1.0252580419932986
0.36,0,80000,24343,240.0,73.029,72.55768174295255,0.0,13.516589651074359,24343,2.779975863694349,5.887947229339494,3.141,0.007038422582353082,0.049103159574502196,0.2646482152886923,1.6509420847770413,1.003856127053,0.9986540519052571,0.9754868476268443,0.20749865617812355,1.608887750678763,0.9919571753999321,-1.0030406648743142,-0.9535912945150056,0.1971725534671458,1.5865889456800681,-0.9621578836303311,0.9777708983759013,-0.9923667435018935,0.2107632675256425,1.654283109311417,-0.9950996668117664,-1.002079045196707,1.0184117421094303
0.4,0,80000,26435,240.0,79.305,79.12318895144656,0.0,13.710008643848203,26435,2.759167669652671,6.069118712985711,2.874,0.006616552781635443,0.05041081242983223,0.2508062134082247,1.7149885625226517,0.9966879447300663,0.9864197353504691,0.9650196704418477,0.2055107702026926,1.69104706314014,0.9864072550788219,-0.9965702038917303,-0.9682298972695502,0.19842399456415122,1.6407219267372064,-0.9606198090363316,0.9808604843512212,-0.9796966793199413,0.2058998487340163,1.7061010615739522,-0.9795235125260495,-1.0035162433103695,1.0096974634067184
0.44,0,80000,28504,240.0,85.512,85.43125894004609,0.0,14.734058897321791,28504,2.7378713052828054,6.305223957693733,2.604,0.010522007792268515,0.05736979927724268,0.23694174415173436,1.7679149717741,0.9878366094702349,0.9771480226522238,0.9520377443570078,0.18740640453847446,1.6953238348169863,0.9877835892985249,-1.0080118869043204,-0.9651738766323064,0.1902324866768152,1.6695386673774881,-0.9477023326938765,0.9911471414670512,-0.9843073468727592,0.20726607803475025,1.7510320589986819,-0.9860499971504844,-1.0088953278305581,1.0156856633481866
0.48,0,80000,30492,240.0,91.476,91.4919859665262,0.0,16.07549092613414,30492,2.72509172698343,7.137760642032802,2.331,0.011240158374835567,0.0609517963082555,0.20089641714981865,1.8256755148361514,0.9819701742719893,0.9643322225218425,0.9473216338318116,0.17346920091365156,1.7502571795156576,0.9818603896367044,-1.0085408841317935,-0.9454071031072635,0.1747055845945376,1.7289050289564805,-0.955568785983357,0.986931942636823,-0.9688090899490289,0.1912023467535076,1.8096184707975391,-1.0026215153599427,-1.0081635106983322,1.005785110978751
0.52,0,80000,32417,240.0,97.251,97.31506848715338,0.0,15.11744187873461,32417,2.7439774839047835,7.158729582088973,2.064,0.008043370270085384,0.057606888369631244,0.19605847848549843,1.88745081527883,0.9886369249291969,0.9729818643902446,0.9545169238199147,0.17854588725231607,1.763493751955968,0.9937655083824248,-1.0242434941413183,-0.942480374481887,0.18375370751513648,1.7419758181624376,-0.962654689974821,0.9711893818519322,-0.9746980079043981,0.1960580024505196,1.8702159389841637,-1.0057124920268965,-1.0019615125470978,0.996129608769599
0.56,0,80000,34247,240.0,102.741,102.90982467628443,0.0,15.526207497970809,34247,2.757440555381626,7.270972335614458,1.7730000000000001,0.007201730666052616,0.058207253199944804,0.19421004896009592,1.9259723272482325,0.9768737242350145,0.981540018378257,0.9730679361639911,0.18487690482307018,1.793446261034226,0.988908824302781,-1.0295667821125338,-0.9145575183835462,0.17642132919347384,1.7726194509747424,-0.978501503205063,0.9611315160070122,-0.9710435908343849,0.19151468695727758,1.9010483102490412,-1.000603208377857,-1.0071429070154627,0.9947948204172974
0.6,0,80000,36010,240.0,108.03,108.28520733743366,0.0,15.78740223445864,36010,2.7436363447995604,7.320642009448991,1.548,0.006595983793610842,0.06216273543189433,0.19411130192808118,1.9719096778009937,0.9718340189457289,0.9874227103322823,0.9764193834594614,0.17913330086620638,1.841319482068719,0.9836488027700288,-1.043428563746648,-0.907620288681346,0.17128514539965695,1.7832462465109273,-0.978187896626034,0.9381265997708388,-0.9595253736600196,0.18702253259734344,1.9507539544304195,-0.9855476084498846,-1.0007649894888013,1.0023497911825379
0.64,0,80000,37808,240.0,113.424,113.44981822966835,0.0,16.019063014852986,37808,2.7228938181140396,7.545981987045581,1.3980000000000001,0.00941775986030893,0.05862491091957435,0.1851102223056116,2.0203917214191973,0.9576584621976796,0.9966328732857574,0.9724207677176144,0.17371534495266042,1.8568025607984149,0.9832726857166278,-1.060438123971923,-0.9278694274415891,0.17573000005226241,1.7901708241191199,-0.9599415202018662,0.945451918209538,-0.960023684799042,0.1809742076517017,1.9789339720561636,-0.9770436714114119,-0.9907395881491228,1.0037803863362758
0.68,0,80000,39383,240.0,118.149,118.41192183225851,0.0,16.442938854950924,39383,2.706738023859313,7.485958078016198,1.314,0.012636525036678238,0.06007620426797157,0.18855988335928237,2.0503722973500342,0.9574610300521016,0.9941900310186869,0.9530681185683916,0.18251683656903028,1.884448509050628,0.9947941115621113,-1.07971909910464,-0.9279741987281724,0.1730154815640284,1.8233937180145237,-0.9534437274837373,0.9409191104434926,-0.9631875915219359,0.1805884891086192,2.031302426736143,-0.9840789494298781,-0.9756815919097628,0.9880021799299898
0.72,0,80000,40949,240.0,122.84700000000001,123.17945856960678,0.0,16.123287020908254,40949,2.6944383939134533,7.609454967087794,1.173,0.01491864339065697,0.058487115254816424,0.17773993528069654,2.0967531151138075,0.9578624226694261,0.9825372772029866,0.9588127041169034,0.1779281799258485,1.8905841147031661,1.0081660398852046,-1.0811961927837626,-0.9229325606762577,0.17635091689825244,1.838886565508438,-0.9470261177729427,0.941960890957259,-0.9463779592985695,0.18030673054125984,2.0839630129001243,-0.9801632506008611,-0.9645818580970751,0.9885709229284725
0.76,0,80000,42477,240.0,127.431,127.76005751762179,0.0,16.53512785845112,42477,2.6929635670120167,7.60321998349375,1.059,0.013342114090288952,0.061085620672419925,0.17720580035177314,2.1465639577654727,0.9536705643245602,0.9726736712293924,0.9638857478210445,0.18201471565289862,1.9048461744871747,0.9977061559922831,-1.0756898896801603,-0.9275093669974144,0.1747324830053683,1.8595403937449642,-0.939790143472786,0.9454377289698233,-0.9508250723110425,0.1797785610746241,2.1180563783591615,-0.9685115983802692,-0.9673158457075939,0.9931961628824988
0.8,0,80000,43891,240.0,131.673,132.16104861186682,0.0,17.404232612974084,43891,2.6726584419698707,7.684543991173801,0.873,0.01492506696961133,0.0634672559688332,0.17349842593813494,2.196117328832278,0.9518184991936414,0.9738367508241641,0.9554817443802719,0.17844715647458897,1.9395449428183147,1.0038348693744261,-1.0688990825739442,-0.9214309976637445,0.17429819609169434,1.8928097526266507,-0.9386735888334892,0.9476157573265684,-0.9335537957935056,0.17196049352554366,2.1503959790762606,-0.9702834633888182,-0.9652848273703611,1.0002156086819562
0.84,0,80000,45297,240.0,135.891,136.3894743770209,0.0,17.303162527131207,45297,2.671424698218047,7.8602477052846265,0.795,0.014426625337498611,0.062319049197102426,0.1710634312864488,2.246831169380532,0.9543960932637008,0.962694511406375,0.9387896666557092,0.17177026308641882,1.98046531337541,1.0160720428319516,-1.056393190962451,-0.9316435920271253,0.16307064501343183,1.879778080613604,-0.9378528521456451,0.9205265622721193,-0.9464492335668631,0.1739037668787029,2.2091286200138764,-0.9671398690844946,-0.9497648357805621,0.989591900395923
0.88,0,80000,46635,240.0,139.905,140.45210119642047,0.0,17.763689779708184,46635,2.6798152103810597,7.698287420249885,0.684,0.01368064359360097,0.06602908450489298,0.1836119374105208,2.3023638901791212,0.9635028189781174,0.9526146241559381,0.9477698702912649,0.1686277445606414,1.9893730323903982,1.025809758798319,-1.066903909180386,-0.9278753710530552,0.16138258462537394,1.9219824097524698,-0.932399618466091,0.9250427385918263,-0.9459574861698581,0.1704753744061856,2.238511096215224,-0.9646686399752165,-0.9738144066105798,0.9847956643222862
0.92,0,80000,47969,240.0,143.907,144.35543013971662,0.0,16.726275590115925,47969,2.6730708847214877,7.561816701603102,0.651,0.014323172478837007,0.06206251782669779,0.1801838729466233,2.3389471855764774,0.957456433000778,0.955116727864886,0.9439214264593767,0.17381327762209375,2.0145098287913754,1.0383045652500442,-1.0563105989014216,-0.920760321561696,0.16232768451106758,1.903937705922901,-0.930501621550925,0.9173085351791466,-0.9480333508978687,0.17784475490955554,2.296916158182887,-0.9506117365315792,-0.9653837617678,0.9700123835450976
