t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,0,20000,0,95.99999999999999,0.0,0.0,0.0,0.0,0,0.45264636635471217,0.6898061142379389,0.9701262422815995,0.20657284840854348,0.20204581388753645,0.19926185518345851,0.0
0.04,0,20000,845,95.99999999999999,4.056,3.7642138413769746,0.0,1.730634971977581,845,0.49485955273031984,0.7801045324685658,1.1235128129553615,0.2711710273934063,0.26797862051741683,0.26310558920267657,0.007196007636069008
0.08,0,20000,1623,95.99999999999999,7.790399999999999,7.380830746882967,0.0,2.758995004257243,1623,0.47701760452055336,0.8267214673744205,1.2373059670320228,0.320926554348869,0.3160051279523053,0.3133526217081374,0.011613434798207723
0.12,0,20000,2348,95.99999999999999,11.270399999999999,10.85563807515288,0.0,3.421641443099155,2348,0.4576984494534032,0.8488344513875574,1.3329112893948722,0.3634437941934472,0.3584417768548275,0.35443673576172813,0.015190103238238436
0.16,0,20000,3046,95.99999999999999,14.6208,14.194196259243709,0.0,4.209611376029546,3046,0.42419546814567655,0.8549856689762363,1.4143944785744045,0.40114965524249785,0.3908524745986121,0.388507111683666,0.018631161179138444
0.2,0,20000,3692,95.99999999999999,17.7216,17.40184770451374,0.0,4.948011849762598,3692,0.3581659030428288,0.8485378953508813,1.4741057589355249,0.42855223708430035,0.42122898136266285,0.40935090181014555,0.020028203261086414
0.24,0,20000,4363,95.99999999999999,20.9424,20.483725337610874,0.0,6.664832173458565,4363,0.29650654472791577,0.8170306410346448,1.530954382869736,0.4527554117305661,0.44138240413129803,0.4285806680424453,0.02898750146308373
0.28,0,20000,4936,95.99999999999999,23.6928,23.44476082025035,0.0,7.57325149584039,4936,0.2370757067502179,0.7324597812715778,1.5740934409692235,0.46505655336769985,0.4603105211070671,0.4457412042104271,0.0322624415213012
0.32,0,20000,5534,95.99999999999999,26.5632,26.289692440925666,0.0,9.47824466291011,5534,0.1942837004239699,0.5737470903358748,1.6297512134843224,0.47692734530571373,0.4742226522195204,0.4605922929969895,0.03806136043659857
0.36,0,20000,6074,95.99999999999999,29.155199999999997,29.023072697181018,0.0,10.79412188141599,6074,0.16812291391419731,0.3954191977401127,1.6730753706237567,0.49124533982973717,0.48713836787957443,0.47255734876084154,0.0444429158211391
0.4,0,20000,6626,95.99999999999999,31.804799999999997,31.64927558057862,0.0,14.41852490332367,6626,0.13448271196825995,0.2707342703177093,1.7077671751976427,0.5035688488323224,0.5003853070501165,0.485856215610612,0.06169303122752495
0.44,0,20000,7162,95.99999999999999,34.377599999999994,34.17250357601843,0.0,15.042815738289365,7162,0.12610337391187773,0.23352514315467565,1.7317178830532323,0.5234566827206792,0.5120570665200062,0.49608589956525584,0.06749701934546375
0.48,0,20000,7678,95.99999999999999,36.8544,36.596794386610476,0.0,15.119760881460344,7678,0.1218123577952259,0.22059747948076536,1.77179036965719,0.5355547422855869,0.5274971379509426,0.512278672758566,0.06470932993307396
0.52,0,20000,8138,95.99999999999999,39.0624,38.92602739486134,0.0,16.016730147618986,8138,0.11772145100156073,0.20652621635791696,1.786782147787994,0.5500204534987527,0.5392554192492232,0.5242194304889307,0.06932211212005031
0.56,0,20000,8571,95.99999999999999,41.1408,41.16392987051377,0.0,16.95635778015958,8571,0.1146337680959717,0.2011208238487973,1.8034766972927758,0.5633240585471924,0.5547074454477137,0.5326802899288152,0.07258594023052997
0.6,0,20000,9073,95.99999999999999,43.550399999999996,43.31408293497346,0.0,17.17883191874036,9073,0.11407707806197263,0.196403742861021,1.8251515964317497,0.5795137982033227,0.5707838217990437,0.5528991173648913,0.07386506524426745
0.64,0,20000,9510,95.99999999999999,45.647999999999996,45.37992729186733,0.0,16.752973602394214,9510,0.1114335679743528,0.1897346955510406,1.8387391374911963,0.5891419916166764,0.5833020013089273,0.5705085180043912,0.0735545488879739
0.68,0,20000,9935,95.99999999999999,47.687999999999995,47.3647687329034,0.0,18.698697723137816,9935,0.10848008498041341,0.1836307589909138,1.8400387714627864,0.6070277560624142,0.5969706725396399,0.583702945164701,0.08095396978274046
0.72,0,20000,10318,95.99999999999999,49.526399999999995,49.271783427842706,0.0,16.935592215893358,10321,0.1129430377950223,0.1891854032029281,1.8568965431586826,0.6271002175797016,0.6105035920152369,0.5976241334346627,0.0725355670346029
0.76,0,20000,10651,95.99999999999999,51.12479999999999,51.1040230070487,0.0,16.712750094642875,10651,0.11220447423485119,0.19094813449333697,1.8737881513739563,0.6423201390931745,0.628824621481587,0.6132955219269107,0.07310335219325853
0.8,0,20000,10966,95.99999999999999,52.636799999999994,52.86441944474672,0.0,17.626646554237887,10966,0.1123488812944989,0.18782006030843695,1.8771029915051178,0.6564116614910684,0.6424012698325352,0.6264391230861394,0.07334079597584271
0.84,0,20000,11330,95.99999999999999,54.38399999999999,54.555789750808344,0.0,19.623456171169668,11330,0.10467101555107232,0.176171437746009,1.8872720753984906,0.6698409783569105,0.6576252652959244,0.6408955833231129,0.08432869612812031
0.88,0,20000,11661,95.99999999999999,55.97279999999999,56.180840478568186,0.0,18.253803477613904,11661,0.10834845004456894,0.1800843808059934,1.8860949276641958,0.6790326374419433,0.6776408513235479,0.653717497617854,0.08006891629589977
0.92,0,20000,11974,95.99999999999999,57.475199999999994,57.74217205588664,0.0,18.283907913884697,11974,0.11159036074038362,0.1832037634658264,1.8671365640220163,0.6979922106633144,0.6935464616584998,0.6687001859369102,0.07664811334831242
0.96,0,20000,12343,95.99999999999999,59.246399999999994,59.242282946389246,0.0,19.68808778566833,12343,0.10630143145448367,0.17401811934364148,1.8479716278099894,0.7119693911340907,0.7079509729372949,0.6841445368930111,0.08352247995685085
1.0,0,20000,12668,95.99999999999999,60.8064,60.68357364754153,0.0,20.583134210290392,12668,0.10056877839379705,0.1641790929190644,1.8526564484681252,0.7186108948279805,0.7178680594938588,0.6958168468905513,0.09308214986631773
1.04,0,20000,12882,95.99999999999999,61.8336,62.068350531957094,0.0,19.291051908902347,12882,0.10260481880823263,0.16911778217979745,1.839309160058185,0.7340229624804158,0.7270241744814223,0.7107180078197756,0.08257385847775302
1.08,0,20000,13174,95.99999999999999,63.23519999999999,63.398829538085835,0.0,21.112677412794227,13174,0.0992441908446649,0.1627082036396778,1.8252481214491518,0.7462453490517316,0.7394365993429415,0.7223110035606851,0.09120061504907512
1.12,0,20000,13454,95.99999999999999,64.5792,64.67713971618821,0.0,19.868574015133166,13455,0.09871904263545866,0.16028327374445583,1.8117057183479126,0.7552926839920145,0.7525337172444024,0.7390848338969586,0.08701057130493206
1.16,0,20000,13752,95.99999999999999,66.00959999999999,65.90532663526989,0.0,21.273518204111888,13752,0.0981022751955939,0.15970396197222697,1.7822687976863416,0.7692370449562294,0.7611713081200244,0.75277114378309,0.09209081228116821
1.2,0,20000,13999,95.99999999999999,67.1952,67.08535565642859,0.0,19.46393843868399,13999,0.10558998890383753,0.16984542117150542,1.761139648137791,0.7842775877315337,0.778305713863271,0.7711553588327041,0.08225869086319913
1.24,0,20000,14257,95.99999999999999,68.4336,68.21911507785113,0.0,19.5359853515872,14257,0.10721584948525706,0.1738259769172664,1.7425335159415092,0.7939025302850882,0.789948198017178,0.7786182477432173,0.08221095402718183
1.28,0,20000,14481,95.99999999999999,69.5088,69.30841915649334,0.0,20.281607163938343,14481,0.10441380746144675,0.16838003847121452,1.705354880272767,0.8130442468312461,0.8055945120425405,0.789588763795166,0.0869651402088414
1.32,0,20000,14672,95.99999999999999,70.42559999999999,70.35501101127836,0.0,19.736316954415138,14672,0.10746542845566212,0.17305330070902206,1.6762094845551365,0.8282939461825064,0.8204414149572212,0.8063094246438989,0.08465570547514874
1.36,0,20000,14913,95.99999999999999,71.58239999999999,71.36056541245863,0.0,20.757349232435928,14913,0.10392728342732618,0.16858760450098442,1.6428253708165472,0.8452348120567773,0.8335758211806984,0.8150434366179051,0.08751359536057031
1.4000000000000001,0,20000,15103,95.99999999999999,72.4944,72.32669146160576,0.0,19.870746247240543,15103,0.10031244842443797,0.16183130978902882,1.6028849971595271,0.8613184915855224,0.8439752657654046,0.8244924735795869,0.0860111616981513
1.44,0,20000,15279,95.99999999999999,73.33919999999999,73.25493516651629,0.0,20.722763135556605,15279,0.0976213140205723,0.1591045383090241,1.5871300053374637,0.8804533532438841,0.8588163034606418,0.8350832211169003,0.08844517677050592
1.48,0,20000,15500,95.99999999999999,74.39999999999999,74.14678191515397,0.0,20.682498725671593,15500,0.10054736855619238,0.16310551063042006,1.5618646454646354,0.8976153786601693,0.8712952981439115,0.8538417109145873,0.08573936372634973
1.52,0,20000,15691,95.99999999999999,75.31679999999999,75.00365885258736,0.0,21.05196321123225,15691,0.0980321628304727,0.15863462162474665,1.4982108516730432,0.9136201707074381,0.8810721628918466,0.864287213330682,0.08901225548142791
1.56,0,20000,15861,95.99999999999999,76.13279999999999,75.82693716472657,0.0,21.341440859648195,15861,0.09527166316992011,0.15485643123088882,1.4419015722191924,0.9269945100083993,0.8965596494202779,0.8760099025548495,0.09029717304380536
1.6,0,20000,16034,95.99999999999999,76.96319999999999,76.61793427251307,0.0,21.013031826934863,16034,0.09740749196197446,0.15827103209857601,1.3906475744042495,0.9383054834033407,0.9082655253705719,0.8910638720243488,0.09114273184770605
1.6400000000000001,0,20000,16198,95.99999999999999,77.7504,77.37791594007436,0.0,21.493469453508578,16198,0.09862863329681279,0.15947825641369578,1.305993613079606,0.9561249714917687,0.9156644180910418,0.9039083881114419,0.09015431353503979
1.68,0,20000,16367,95.99999999999999,78.5616,78.10809830021662,0.0,22.259353145822974,16374,0.09597176098730723,0.15402334227493455,1.2393494091494421,0.9699040255162173,0.924993210008253,0.9083614602306266,0.0946892188802667
1.72,0,20000,16513,95.99999999999999,79.2624,78.80964980049664,0.0,21.117199017562765,16513,0.0988832073072698,0.159652821632492,1.1248202764348074,0.9785186916833495,0.9319644597607167,0.9218480430448739,0.08895625317350964
1.76,0,20000,16672,95.99999999999999,80.0256,79.48369307298714,0.0,21.527491512136734,16672,0.09511977904469665,0.15403754407137837,1.0311069462254523,0.9877144723484191,0.950771011742933,0.9341556999040227,0.09243753488940425
