n,t,S_L2,S_core,peak,umin,mass_u,peak_v,mass_v,xc,yc,R_0_5,R_0_8
512,4.2105263157894745e-05,377.82159864178016,377.8170513982737,13220.29475621924,2.0929609356271293e-15,31.41592653016963,417.18719736847436,31.415638056902402,1.9058751662499554e-18,0.0,0.02681548870653512,0.05249875021763911
512,4.2606516290726824e-05,383.3567172351222,383.3520212920626,13606.521403117493,2.1141889073563468e-15,31.415926530169628,417.15829436768723,31.415638057046998,1.447542262724771e-18,0.0,0.02652944864688696,0.051767024533978793
512,4.31077694235589e-05,388.9566352614886,388.9517789907794,14001.993974654268,2.1355471635203477e-15,31.415926530169628,417.1295614361761,31.415638057191593,2.1489674050571538e-18,0.0,0.02638526579317636,0.0510995134841841
512,4.360902255639098e-05,394.6213047102173,394.61620890005315,14406.843593948712,2.1570368300440904e-15,31.41592653016963,417.1010016381565,31.415638057336192,1.722951732436155e-18,0.0,0.025947910655442233,0.0501956924839703
512,4.411027568922306e-05,400.35065353816464,400.34546600041284,14821.199976866721,2.1786590302475477e-15,31.415926530169628,417.0726180371609,31.415638057480788,1.6271959528178517e-18,0.0,0.025353037081537442,0.04958399326088322
512,4.4611528822055146e-05,406.144585409683,406.13910498720924,15245.191343821249,2.2004148851915947e-15,31.415926530169624,417.04441369350667,31.41563805762539,1.8457383978442633e-18,0.0,0.024897556218714773,0.04865202619953574
512,4.5112781954887225e-05,412.002979473435,411.99744287883124,15678.944335898806,2.2223055140075692e-15,31.415926530169628,417.01639166171947,31.41563805776999,1.836454176131723e-18,0.0,0.024897556218714766,0.048100040453221686
512,4.5614035087719304e-05,417.9256901775553,417.9201501035016,16122.583935650997,2.244332034211529e-15,31.415926530169624,416.98855498791727,31.41563805791458,1.6579667688582159e-18,0.0,0.024433585943743757,0.047621817735299256
512,4.611528822055138e-05,423.91254712457646,423.90670935643686,16576.23339287915,2.2664955620041323e-15,31.415926530169624,416.96090670715944,31.415638058059184,1.7111752083156252e-18,0.0,0.024119314521930602,0.04673236763283359
512,4.661654135338346e-05,429.9633549674417,429.9573040359615,17040.014155721266,2.2887972125570293e-15,31.41592653016962,416.9334498407657,31.415638058203783,1.812711650796064e-18,0.0,0.023640075072090243,0.04599184312233053
512,4.711779448621555e-05,436.0778933478112,436.07196210376367,17514.04580733222,2.3112381002865794e-15,31.415926530169628,416.9061873936103,31.415638058348378,1.9741073217178953e-18,0.0,0.023478154844084585,0.045658866123285
512,4.761904761904763e-05,442.2559168777563,442.2496433536854,17998.446008425886,2.3338193391156458e-15,31.41592653016963,416.8791223513961,31.415638058492974,1.620169038265834e-18,0.0,0.02298555135925746,0.04473040035390151
512,4.8120300751879706e-05,448.4971551658091,448.4908641562836,18493.330445927597,2.35654204272418e-15,31.41592653016962,416.8522576779148,31.415638058637573,1.8392204987209597e-18,0.0,0.022651198251451565,0.04421574774481161
512,4.8621553884711785e-05,454.8013128882003,454.7948819421595,18998.812787956314,2.3794073247892505e-15,31.415926530169624,416.82559631229714,31.41563805878217,2.0816639006667027e-18,0.0,0.022482157096135425,0.04360764367532442
512,4.9122807017543864e-05,461.1680699059827,461.16145940869126,19515.00464533672,2.402416299215133e-15,31.41592653016963,416.7991411662607,31.415638058926767,1.6191730984645342e-18,0.0,0.02231183527108567,0.04290211452439218
512,4.962406015037595e-05,467.5970814285875,467.5903238209769,20042.015539809046,2.425570080354031e-15,31.415926530169624,416.77289512135843,31.415638059071362,1.8773015271087097e-18,0.0,0.021617132442557283,0.042275118792799535
512,5.012531328320803e-05,474.0879782242144,474.08108106842076,20579.952879076776,2.4488697832179675e-15,31.415926530169624,416.74686102623536,31.415638059215958,1.757319937284326e-18,0.0,0.021439939843847802,0.04163868282290594
512,5.062656641604011e-05,480.640366877296,480.63330917682754,21128.92193880717,2.472316523682347e-15,31.415926530169624,416.72104169389803,31.41563805936056,2.580284218593798e-18,0.0,0.02108108705558877,0.04099236691760812
512,5.112781954887219e-05,487.25383009312037,487.2466633281801,21689.025851663468,2.4959114186816506e-15,31.415926530169624,416.6954398990026,31.415638059505156,2.040346555286425e-18,0.0,0.02071601898007464,0.040430159266571196
512,5.1629072681704266e-05,493.92792704953206,493.9208069945027,22260.365603422684,2.5196555863977097e-15,31.41592653016962,416.67005837516666,31.415638059649755,2.2253893101096617e-18,0.0,0.020716018980074632,0.0400509700281443
512,5.213032581453635e-05,500.66219379546436,500.6547734764219,22843.04003619543,2.5435501464409645e-15,31.415926530169624,416.644899812311,31.41563805979435,1.925753596364691e-18,0.0,0.020531050821902968,0.03928161203343509
512,5.263157894736843e-05,507.4561436958942,507.44876400358027,23437.145858740976,2.567596220025094e-15,31.415926530169628,416.61996685403597,31.41563805993895,2.0850260998377606e-18,0.0,0.019773883526676358,0.03889122607761694
512,5.313283208020051e-05,514.3092679226379,514.301671082754,24042.77766383057,2.591794930135377e-15,31.415926530169624,416.595262095038,31.41563806008354,2.696452580655151e-18,0.0,0.019773883526676354,0.038198451592984274
512,5.363408521303259e-05,521.2210359902447,521.2133811301553,24660.027952585137,2.616147401691121e-15,31.41592653016963,416.5707880785716,31.415638060228137,2.87706148609804e-18,0.0,0.01938421214968673,0.03769581848753669
512,5.413533834586467e-05,528.1908963360763,528.1831781376877,25288.987165684677,2.6406547617024833e-15,31.415926530169628,416.5465472939614,31.415638060372736,2.8072305466769026e-18,0.0,0.019186408891004394,0.037186392118476116
512,5.463659147869675e-05,535.2182769434999,535.2103508235423,25929.743721307328,2.665318139421972e-15,31.415926530169628,416.52254217416976,31.41563806051733,2.6056735959292014e-18,0.0,0.018784554747725925,0.036565713333689555
512,5.513784461152883e-05,542.3025860069612,542.294763966879,26582.384059639113,2.6901386664909225e-15,31.415926530169628,416.49877509342394,31.415638060661927,3.2032309491376376e-18,0.0,0.01878455474772592,0.03625138904935661
512,5.563909774436091e-05,549.4432126375477,549.4353990936097,27246.992693751403,2.715117477081193e-15,31.415926530169624,416.47524836490805,31.415638060806526,3.1104150584919565e-18,0.0,0.018580368740664502,0.03582800064032059
512,5.614035087719299e-05,556.639527607508,556.6312165374056,27923.652266627483,2.740255708032353e-15,31.415926530169628,416.4519642385235,31.41563806095112,3.20789012120168e-18,0.0,0.018165112536853788,0.03496584724603156
512,5.664160401002507e-05,563.8908841320331,563.8827126376597,28612.443614086285,2.7655544989845756e-15,31.415926530169628,416.42892489872224,31.415638061095716,3.365984708736657e-18,0.0,0.01816511253685378,0.034637007521422264
512,5.714285714285715e-05,571.1966186864885,571.1885377936786,29313.445833324353,2.7910149925074656e-15,31.415926530169628,416.406132462417,31.415638061240315,3.526112361511722e-18,0.0,0.017953883116064683,0.03430501576220761
512,5.7644110275689234e-05,578.5560518571343,578.5478754933756,30026.736356776935,2.8166383342250336e-15,31.415926530169624,416.38358897697157,31.41563806138491,3.483238062900164e-18,0.0,0.01730473158854429,0.03385729652999944
512,5.814536340852131e-05,585.9684892232605,585.9602470824325,30752.391030975643,2.8424256729369985e-15,31.415926530169628,416.3612964182748,31.415638061529503,3.505795106543497e-18,0.0,0.017304731588544283,0.033403576907201304
512,5.864661654135339e-05,593.4332222685467,593.4247679338087,31490.484200056104,2.868378160736622e-15,31.415926530169624,416.3392566889015,31.4156380616741,3.832960885615077e-18,0.0,0.01708286687942959,0.0328276099882258
512,5.914786967418547e-05,600.9495293193467,600.9410214319818,32241.08879354941,2.8944969531252363e-15,31.415926530169624,416.31747161636275,31.415638061818694,3.649855493972046e-18,0.0,0.016858082521125067,0.0323594561050408
512,5.964912280701755e-05,608.5166765075066,608.5082804228075,33004.27641807783,2.9207832091236295e-15,31.415926530169635,416.29594295144875,31.41563806196329,3.963818956824963e-18,0.0,0.016630260122975006,0.032122820709762745
512,6e-05,613.8435126960741,613.8352054957094,33546.10615866592,2.9392848402673507e-15,31.41592653016963,416.2810278601477,31.415638062064502,4.165543217089642e-18,0.0,0.016630260122975006,0.031884429135379894
512,6.015037593984963e-05,616.1338559139131,616.1252195655742,33780.347375247096,2.9472411730279435e-15,31.415926530169624,416.2746770805303,31.415638062107888,4.354623188581724e-18,0.0,0.016630260122975003,0.03152346170228315
512,6.0651629072681715e-05,623.8004203750919,623.7916474380477,34568.90900508932,2.97386586918006e-15,31.41592653016963,416.25366619537385,31.415638062252484,4.657557559653042e-18,0.0,0.016630260122975,0.03103564176185684
512,6.115288220551379e-05,631.5155599601201,631.5067617691984,35370.26149794262,3.000661528262306e-15,31.41592653016963,416.23291649171114,31.41563806239708,5.001934518341315e-18,0.0,0.01616498570043638,0.030664684508022618
512,6.165413533834588e-05,639.2785020673415,639.2697740925454,36184.47214022265,3.0276293244314983e-15,31.41592653016963,416.21242939888185,31.41563806254167,5.113376884297762e-18,0.0,0.016164985700436372,0.03028918441263833
512,6.215538847117796e-05,647.0884669937326,647.0800211028563,37011.607400297944,3.054770435878901e-15,31.415926530169628,416.19220626265405,31.41563806268627,5.458958275884772e-18,0.0,0.015440808887540918,0.03016297892867285
512,6.265664160401004e-05,654.9446689906147,654.9354835164611,37851.733034261,3.082086044925792e-15,31.415926530169628,416.1722483441616,31.41563806283086,5.733287632973506e-18,0.0,0.015440808887540913,0.029264304812054102
512,6.315789473684212e-05,662.8463173253584,662.83746929065,38704.91419277448,3.1095773381168025e-15,31.415926530169624,416.15255681894274,31.415638062975457,5.917138208622305e-18,0.0,0.01544080888754091,0.029133659941750576
512,6.36591478696742e-05,670.7926173463155,670.783351812682,39571.2155284876,3.1372455063111605e-15,31.415926530169624,416.1331327760806,31.415638063120053,5.617389330900347e-18,0.0,0.015191747252054728,0.028471444799049325
512,6.416040100250627e-05,678.782771548209,678.7739472958056,40450.701303520196,3.1650917447719344e-15,31.415926530169624,416.1139772174446,31.415638063264648,6.5389783019718434e-18,0.0,0.014938533731228863,0.02847144479904931
