step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.00017592213060875532,-0.00010815205978851175,0.41502970175702614,0.04150297017570261,0.011908612310654645,0.10912658846795609,0.03541177348271342,0.05167699561835202,0.09075627577967588,0.1383432339190087,0.16597825787289616,0.23297720922277604,40000,64000,72000,2.186741705363728,836.3707353298093,421.681559471009,114.84426357571611,114.84426357571611,0.000375,0.8070587195193337,0,0,0.8070587195193337,0.7115583132578848,2552.1437591800873,2250.1449579225027,two_level_blob_residual,0.024901782105421568,0.07440051355299528,115.80849536141584,114.69085003775302,1087.3587446941322,12.5,0.763125,118.82588087384686,114.73632265018747,1512.172683596814,3.125,0.813515625
5,1e-06,80000,10,31.41592653589793,31.41592653589793,-0.00015937203319742484,-9.948309325214291e-05,0.40866198396230763,0.04086619839623076,0.011550411598016144,0.10747284121123878,0.03423784778073873,0.05004226485294719,0.08859795790518238,0.1362206613207692,0.16418920838131276,0.23242716982595377,40000,64000,72000,2.168000973473326,898.8773765579165,421.6141796904482,117.4342517210585,117.4342517210585,0.000475,0.8092105008393774,0,0,0.8092105008393774,0.7151426203189076,2558.948289178029,2261.479532068759,two_level_blob_residual,0.024519719037738457,0.07227087214501428,118.40292017698785,117.3773863008519,1181.0699867488258,12.5,0.76421875,121.33535204940584,117.34710448870943,1626.1859211888086,3.125,0.8148828125
10,2e-06,80000,10,31.41592653589793,31.41592653589793,-0.00013413932655579602,-0.00010326116472447375,0.4022806246791313,0.04022806246791313,0.011197175372453726,0.1058167064902973,0.033125679409271136,0.0483965936977499,0.08642893976641977,0.13409354155971043,0.16215186034634765,0.231723231299,40000,64000,72000,2.1484738380168715,964.082974567852,419.6818467539138,120.17609421106907,120.17609421106907,0.0005125,0.8116072478235739,0,0,0.8116072478235739,0.7194974372445593,2566.527468623229,2275.2506723468705,two_level_blob_residual,0.024136837480747877,0.07013558081689583,121.11118128398509,120.04832346599046,1141.2397421422918,12.5,0.76546875,124.05150831046666,120.05103418479244,1727.4365403497522,3.125,0.8156640625
15,3e-06,80000,10,31.41592653589793,31.41592653589793,-0.0001099008832967603,-9.055264524018392e-05,0.3957222985987684,0.03957222985987684,0.010851272479866123,0.10416944119974016,0.0321069991702872,0.04697799848641988,0.08434363807632747,0.13190743286625614,0.1604122924726155,0.23087697115259437,40000,64000,72000,2.1313845182589866,1036.1799549446096,420.5007418655555,123.05951596694261,123.05951596694261,0.0006375,0.8142748154865478,0,0,0.8142748154865478,0.7231837147209899,2574.9630582508394,2286.9077052597686,two_level_blob_residual,0.023743337915926102,0.0680234431201278,123.96687882145532,122.92655310089478,1260.0397259623464,12.5,0.7659375,126.81787916820343,123.0302458441257,1655.0843318471857,3.125,0.8171484375
20,4e-06,80000,10,31.41592653589793,31.41592653589793,-8.889803977196509e-05,-8.185327164257077e-05,0.3888936414929025,0.03888936414929025,0.010512480703187594,0.10253038916919995,0.03106725580592103,0.045476505409664525,0.08219089561527361,0.1296312138309675,0.1584527242751118,0.23062819438404936,40000,64000,72000,2.1134543444772067,1113.4432363926026,420.82160781928224,126.10374201134854,126.10374201134854,0.0008,0.8152436938931159,0,0,0.8152436938931159,0.725609241904326,2578.026920791349,2294.5778956857635,two_level_blob_residual,0.023333618489574152,0.06579998451374794,126.99851336645357,126.00439615183332,1367.1627153123802,12.5,0.7659375,129.72348252580124,125.98007342633304,1869.6932659058925,3.125,0.81890625
25,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,-5.628853906258269e-05,-8.343464211868894e-05,0.382419565078484,0.0382419565078484,0.010183205945408209,0.10091187217274392,0.030077217742128327,0.044010744922049254,0.08007945536328094,0.12747318835949467,0.15663847261744362,0.22985437193238736,40000,64000,72000,2.0940208785302663,1196.8565789758422,421.319387476918,129.3019435038525,129.3019435038525,0.001,0.8240084267882021,0,0,0.8240084267882021,0.7315827261300026,2605.743439822823,2313.467711405989,two_level_blob_residual,0.02294517390470904,0.06379916779707338,130.25690271531423,129.30277176427145,1573.2258895100263,12.5,0.766875,132.9297795883306,129.22835513406653,1998.1579095050354,3.125,0.8210546875
30,6e-06,80000,10,31.41592653589793,31.41592653589793,-3.060776340202327e-05,-7.858699821944192e-05,0.3758255431436405,0.037582554314364046,0.009861739716385352,0.09930629243097011,0.02910762824724186,0.042613029877092486,0.07805703591368843,0.12527518104788016,0.15479249254083857,0.22858418104904948,40000,64000,72000,2.0769486624238054,1284.2327494114118,420.1301906236732,132.65553664469365,132.65553664469365,0.0012125,0.8271052510916301,0,0,0.8271052510916301,0.7359109884989261,2615.53645813502,2327.1548788025834,two_level_blob_residual,0.02254953258861843,0.061748758044817685,133.61865368020383,132.67741893763227,1683.468142815633,12.5,0.768125,136.1898486043451,132.57431126114096,1967.89759660016,3.125,0.82109375
35,7e-06,80000,10,31.41592653589793,31.41592653589793,-5.459468354398805e-06,-7.299842221715313e-05,0.36961961293552936,0.036961961293552933,0.009545604905700908,0.09770161158190231,0.02819549342577591,0.04120897143035407,0.07597018310975681,0.12320653764517646,0.15284107712662015,0.2279503698517864,40000,64000,72000,2.055361253868524,1379.7430572248784,419.9471425824729,136.21418154229272,136.21418154229272,0.0015125,0.834695890179979,0,0,0.834695890179979,0.7415945883683608,2639.540166550507,2345.1279996990324,two_level_blob_residual,0.02217717677613176,0.05986832800612655,137.18342524648563,136.28915141813624,1651.598783910274,12.5,0.76859375,139.70301410464313,136.23310953020044,2108.306124583586,3.125,0.82296875
40,8e-06,80000,10,31.41592653589793,31.41631923497963,1.985821480457564e-05,-7.714056853204677e-05,0.3628605889503886,0.03628605889503886,0.009237665720537858,0.09611277605260321,0.02732964821877266,0.039898276651644644,0.07393885701664765,0.12095352965012952,0.15079719565678854,0.2270154490884477,40000,64000,72000,2.0376656839620795,1478.9243333847614,419.8044017767014,139.9382445902499,139.9382445902499,0.0020499743753203087,0.8415190649648836,0,0,0.8415190649648836,0.7457090640120481,2661.116939744235,2358.139114110372,two_level_blob_residual,0.021771635337023316,0.05780091973403896,141.0097824033725,140.18279619531074,1999.615248321324,12.5,0.76984375,143.47941290262287,140.17708656544897,2484.6422779799077,3.125,0.8246875
45,9e-06,80000,10,31.41592653589793,31.41631923497963,5.179494081933023e-05,-8.038281366621567e-05,0.3560749033877615,0.03560749033877615,0.008935747981319226,0.09452908537227696,0.026472890272658388,0.03866427643497301,0.07196473533976501,0.11869163446258715,0.14880592101021056,0.22613558924019106,40000,64000,72000,2.0210560939588667,1584.242768615081,419.92411583115035,143.8462552551515,143.8462552551515,0.0023874701566230423,0.8491971849566042,0,0,0.8491971849566042,0.749458350659381,2685.3972870661455,2369.9953995168003,two_level_blob_residual,0.021364494203265687,0.055780460685163756,144.9976807051062,144.13680142947027,2205.5154921106987,12.5,0.7728125,147.37922517434322,144.16953277586086,2497.3800661076493,3.125,0.826171875
