t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,3,80000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0002025605521145811,0.0,0.0,0.0,0
0.02,3,80000,1571,10.0,0.196375,0.19801326693244747,0.0,0.0016382669324474797,0.008273521051528213,0.0002275913061959887,3.123745303609719e-05,0.011888681293699568,0.08240641694778637,1571
0.04,3,80000,3056,10.0,0.382,0.39210560847676823,0.0,0.010105608476768224,0.025772670062093665,0.0002011635845544824,7.770213162665015e-05,0.023727470792645994,0.119505235906565,3056
0.06,3,80000,4633,10.0,0.579125,0.5823546641575128,0.0,0.0032296641575128016,0.005545871538927446,0.0001680459648768697,4.515971685420252e-05,0.013525105459415326,0.15623426845040883,4633
0.08,3,80000,6117,10.0,0.764625,0.7688365361336424,0.0,0.004211536133642446,0.005477804365049554,0.00016950192277356255,5.7480726877391826e-05,0.015509788720401502,0.16428630143751063,6117
0.1,3,80000,7662,10.0,0.95775,0.9516258196404048,0.0,0.006124180359595166,0.00643549201082978,0.0002097811238847372,9.026562795997076e-05,0.022666929751914897,0.16544485909644674,7662
0.12,3,80000,9090,10.0,1.13625,1.1307956328284252,0.0,0.00545436717157477,0.004823477393463154,0.00019613156997473069,9.576062950521554e-05,0.022699625763829567,0.1642796847880775,9090
0.14,3,80000,10474,10.0,1.30925,1.3064176460119414,0.0,0.002832353988058589,0.002168031024921336,0.00015967174526251594,6.555557348910822e-05,0.017428062985016375,0.1588302226849584,10474
0.16,3,80000,11803,10.0,1.475375,1.4785621103378865,0.0,0.003187110337886434,0.0021555471465166272,0.0001685022918997791,7.965475928921517e-05,0.020568093180163165,0.1548821657717003,11803
0.18,3,80000,13090,10.0,1.63625,1.64729788588728,0.0,0.011047885887280007,0.00670667156312734,0.00019329027227802406,7.622402219273866e-05,0.01954619154625977,0.1509810759883629,13090
0.2,3,80000,14411,10.0,1.801375,1.8126924692201818,0.0,0.011317469220181842,0.006243457956798708,0.0002004684641475664,7.930918939221928e-05,0.018291970898298655,0.1423553945216116,14411
0.22,3,80000,15783,10.0,1.972875,1.974812020375215,0.0,0.0019370203752151482,0.000980863168357216,0.0002770706706350808,7.928734461694977e-05,0.01650310017265974,0.1332030969352727,15783
0.24,3,80000,17053,10.0,2.131625,2.1337213893344664,0.0,0.00209638933446632,0.0009825037818645148,0.00029207097393576565,9.219641751248414e-05,0.018699035195833026,0.12790599143393674,17053
0.26,3,80000,18312,10.0,2.289,2.2894841419643375,0.0,0.0004841419643373257,0.00021146334034964764,0.00029357525404198696,0.00012093101543893419,0.021673121622439437,0.12406182452319195,18312
0.28,3,80000,19517,10.0,2.439625,2.4421625854427456,0.0,0.002537585442745627,0.0010390730977010614,0.00028474352065414036,0.00011328630435461238,0.018559183648416376,0.1152503547100889,19517
0.3,3,80000,20693,10.0,2.586625,2.5918177931828215,0.0,0.005192793182821287,0.0020035332716982386,0.00025120266201016393,8.832433657316551e-05,0.018452373145666032,0.10829063925789899,20693
