step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.0002564925024122629,-0.00013053632664816023,0.41386428799385755,0.041386428799385755,0.011880653383719289,0.10899841000546424,0.035660668770776005,0.051401032442506066,0.09108837467658959,0.13795476266461917,0.165278150478161,0.2330569621376486,40000,64000,72000,2.2009237646023108,832.3523471863231,428.9443519336394,114.84550680511656,114.84550680511656,0.0003,0.6835623662833513,0,0,0.6835623662833513,0.6835623662833513,2161.614000229677,2161.614000229677,current_fourier,nan,nan,115.82477158554389,114.7607033004864,1053.1174062024807,12.5,0.76203125,118.82517795070565,114.77009326818832,1547.1716720582745,3.125,0.8129296875
5,1e-06,80000,10,31.41592653589793,31.41592653589793,0.0002537211031494475,-0.00014195495291683953,0.40813952592437064,0.040813952592437065,0.011548686323129748,0.10746481434930108,0.034522290904142966,0.05001782926442334,0.08901769692814254,0.13604650864145687,0.16351291500283063,0.2323011458655658,40000,64000,72000,2.1810604284535224,889.795160578119,428.5928212598572,117.21923380397573,117.21923380397573,0.0003625,0.686632469493609,0,0,0.686632469493609,0.686632469493609,2171.3225190258863,2171.3225190258863,current_fourier,nan,nan,118.2173431151188,117.17862481485646,1205.0706025483103,12.5,0.76171875,121.10968553510796,117.14662839530145,1594.2974784316402,3.125,0.8137109375
10,2e-06,80000,10,31.41592653589793,31.41592653589793,0.0002493006187981692,-0.00015251465919993457,0.40228653332178466,0.04022865333217847,0.011220413800185252,0.10592645467580444,0.03348431032502889,0.04848508207373693,0.0870135418355509,0.13409551110726156,0.16175997186058946,0.2316655183815759,40000,64000,72000,2.1629742640663965,952.1362877111312,429.6070389047145,119.727122535732,119.727122535732,0.0004625,0.6914221206920033,0,0,0.6914221206920033,0.6914221206920033,2186.468726010567,2186.468726010567,current_fourier,nan,nan,120.67862735983857,119.70662063781722,1236.5314555434352,12.5,0.76359375,123.50619455146,119.61587702200383,1622.8639530190478,3.125,0.8162109375
15,3e-06,80000,10,31.41592653589793,31.41592653589793,0.0002525714874349552,-0.00016610437812013382,0.39677112460241976,0.03967711246024198,0.010896585186294546,0.10438670981640596,0.03238298639573804,0.047102478894993596,0.08502525271456612,0.13225704153413992,0.15994563799333977,0.23072460573990405,40000,64000,72000,2.1429294483000687,1016.3389740350312,429.2641288921327,122.36304017730474,122.36304017730474,0.0006,0.6935492358378117,0,0,0.6935492358378117,0.6935492358378117,2193.1952547167625,2193.1952547167625,current_fourier,nan,nan,123.23989971298363,122.25809494952568,1310.620626321713,12.5,0.76453125,126.13549870819942,122.33620283719067,1885.127250993495,3.125,0.817109375
20,4e-06,80000,10,31.41592653589793,31.41592653589793,0.0002510228887803037,-0.0001819952964050544,0.3908748908162616,0.03908748908162616,0.010579150373720739,0.10285499683399314,0.03142661558889546,0.04567200780163612,0.08297056249450796,0.1302916302720872,0.15811936999039095,0.22984189500175953,40000,64000,72000,2.1226884725504127,1087.0412437601906,428.8044941077087,125.12803025077713,125.12803025077713,0.000725,0.6964460046705158,0,0,0.6964460046705158,0.6964460046705158,2202.355642083095,2202.355642083095,current_fourier,nan,nan,125.96415722984175,125.03618595203373,1332.9065169429211,12.5,0.7659375,128.68124428977464,125.03237639285216,1867.1710408570568,3.125,0.81859375
25,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,0.00024973397132040386,-0.00019326911626703816,0.38482937818828244,0.03848293781882824,0.01026733407193177,0.1013278543734731,0.030376376699580605,0.04435940657962578,0.0809400991475674,0.12827645939609414,0.15635453321455922,0.22897425036341973,40000,64000,72000,2.103272352246623,1162.596142512257,427.3282487799602,128.04159246286792,128.04159246286792,0.00085,0.6989356057532832,0,0,0.6989356057532832,0.6989356057532832,2210.2284519698615,2210.2284519698615,current_fourier,nan,nan,128.88642318144505,127.91031674494637,1438.873135853702,12.5,0.76890625,131.76688125251314,128.03404614059554,2011.2777975422878,3.125,0.820390625
30,6e-06,80000,10,31.41592653589793,31.41592653589793,0.0002506169426115001,-0.00019894494941179633,0.378457688873272,0.0378457688873272,0.009960995250595087,0.09980478570988009,0.02943625088682484,0.043088414007046764,0.07900294542376922,0.12615256295775734,0.15453985445250584,0.22807185608026573,40000,64000,72000,2.0874974335697445,1245.1155560860839,426.9321256589658,131.09309637905508,131.09309637905508,0.0009875,0.7010301270920619,0,0,0.7010301270920619,0.7010301270920619,2216.851910008227,2216.851910008227,current_fourier,nan,nan,131.95379651078528,131.03953980022425,1505.7187677883169,12.5,0.768125,134.69039293457973,131.07389700606024,1905.3917464389888,3.125,0.822265625
35,7e-06,80000,10,31.41592653589793,31.41592653589793,0.00023899648871474754,-0.00021424663083230403,0.37257841808125797,0.037257841808125795,0.009661236558481136,0.09829158945953177,0.02854604369557823,0.04184194462785747,0.07704933963527502,0.12419280602708599,0.15272468323538685,0.22729036122463292,40000,64000,72000,2.0680032953081797,1329.747740036459,426.5558884427698,134.27519672090716,134.27519672090716,0.001175,0.7051080356689093,0,0,0.7051080356689093,0.7051080356689093,2229.747389201001,2229.747389201001,current_fourier,nan,nan,135.08143582659304,134.0862580430562,1601.298788291964,12.5,0.76890625,137.7750561036134,134.38192553180585,2293.9286803609953,3.125,0.823046875
40,8e-06,80000,10,31.41592653589793,31.41592653589793,0.0002361051802231789,-0.00021791028499005286,0.3664235675602131,0.03664235675602131,0.009366156104992153,0.09677890320205201,0.027624223317971208,0.040616793149358905,0.07509435891272795,0.12214118918673769,0.15086116568912356,0.22659942240674769,40000,64000,72000,2.0493867087407787,1421.7752270729568,428.7339307362795,137.63449287910132,137.63449287910132,0.0014375,0.7087670573657089,0,0,0.7087670573657089,0.7087670573657089,2241.3182317708615,2241.3182317708615,current_fourier,nan,nan,138.49614674052407,137.6360979762691,1705.0833058185196,12.5,0.76875,141.1304553127756,137.70182466193867,2186.5798701260237,3.125,0.8244921875
45,9e-06,80000,10,31.41592653589793,31.41592653589793,0.00022516223675731508,-0.0002244408410525498,0.36037371157171094,0.036037371157171094,0.009077756851686852,0.09527726303629241,0.02681555415538237,0.03938814444370818,0.07309806211845543,0.12012457052390366,0.14895850408753886,0.22546683028673464,40000,64000,72000,2.0283960725006884,1519.5683954015865,429.1652055465888,141.1374762532213,141.1374762532213,0.0018,0.7168886591356985,0,0,0.7168886591356985,0.7168886591356985,2267.000991612884,2267.000991612884,current_fourier,nan,nan,141.96930407719603,141.15285257912836,1759.8490667705269,12.5,0.77078125,144.44164014413235,141.17627604956394,2203.957187753985,3.125,0.8269140625
