t,n_active,x_c_0,x_c_1,x_c_2,R_0.5,R_0.9,rho_core,P_H,C_H,Qc,C_Hlo,C_Hhi,mass_drift,drift_cfl
0.0,200000,0.0015486139399962795,0.0008524350581531337,-0.00035669831437257216,0.6923976427712726,1.1250848866475092,14.383833403710781,27.464857131683516,4.839513290917297,1.0018758537870684,4.831882776881326,4.840946682487009,0.0,0.05330352261377252
0.1,200000,0.00323869351799555,-0.00018751867461919147,0.0001536788393536881,0.739981170619207,1.3978738444082923,11.783637656326226,38.56764237728042,4.803180066462601,1.0260657235386532,4.70874365639349,4.83148046675543,0.0,0.05500155650235253
0.2,200000,0.002321273589274142,0.0009224181016396216,-0.0016519836028203727,0.8216381789656388,1.6273680768750978,8.607946364123963,31.248731684385376,4.2956096341641485,1.0207484633900348,4.2270250653726364,4.31472934019028,0.0,0.046016863675093285
0.3,200000,0.002116131526681997,-0.00041454238324512005,-0.0008936968369850362,0.9254315022009305,1.830187235833581,6.024327165595446,21.519227562181076,3.7012071612662902,1.011390992783295,3.667729163003945,3.7095082394308037,0.0,0.035340186055484085
0.4,200000,0.0005949770722155634,-0.0002472003691691427,-0.00013705813144504475,1.040308010868157,2.028471971616682,4.240875842112971,14.362280188519755,3.1783724764644137,1.0046961842732298,3.1653071794959002,3.1801720452921907,0.0,0.027168810058358486
0.5,200000,0.0011979705595139833,-0.0006199787389453704,0.0007869432291407463,1.1579346487200164,2.2134298911944987,3.075312390214003,9.839904299800747,2.751439093055494,1.0023341838646669,2.7459528286612485,2.752362387447046,0.0,0.021294999100015283
0.6,200000,0.0003555509706858473,-0.0015062249778141634,0.0004595142282033393,1.272325316810683,2.3975043668574028,2.3181785323957955,6.863706676787257,2.4108710277998404,1.0009612501724883,2.409083840815837,2.4113995730733597,0.0,0.017382739951744264
0.7000000000000001,200000,0.0008470783333560661,-0.0024889573015309807,-0.0012444985002497688,1.3877579323231832,2.5725280020220116,1.7864885256631182,5.113608977480288,2.138690384300497,0.9990105753721551,2.138040308699809,2.1359248789630563,0.0,0.014354116769686004
0.8,200000,0.0011145073756484436,-0.0009860488401356449,-0.00033064073486244183,1.4986916122035847,2.739517684465364,1.418419053012602,3.988776515787827,1.9215228958411283,1.0002297005299046,1.9212958923002765,1.9217372149848413,0.0,0.01218012650191484
0.9,200000,0.0007335198298932255,-1.4047559613317162e-05,-5.5228620711389453e-05,1.6038306316728077,2.904830685392551,1.1573530882497856,3.271377236133564,1.7422049992287962,1.0005432093682771,1.7407452938157169,1.7416908829671018,0.0,0.010544364004142515
1.0,200000,0.00014994267766965663,-0.0018884756164103678,-0.00020681839176006633,1.7061304342738846,3.0637001818513165,0.9614012803360089,2.6015056048588936,1.5896418232270477,0.9999992706505995,1.589744728568909,1.5897435690895443,0.0,0.009256568094104219
