t,n_active,x_c_0,x_c_1,x_c_2,R_0.5,R_0.9,rho_core,P_H,C_H,Qc,C_Hlo,C_Hhi,mass_drift,drift_cfl
0.0,200000,0.0015486139399962795,0.0008524350581531337,-0.00035669831437257216,0.6923976427712726,1.1250848866475092,21.575750105566172,41.197285697525274,7.259269936375952,1.0018758537870691,7.24782416532199,7.261420023730521,0.0,0.07995528392065877
0.1,200000,0.00323869351799555,-0.00018751867461919147,0.0001536788393536881,0.3954255439410922,1.265969520128392,115.8346480105366,301.49432824902624,13.46255718788391,1.3380329932939383,11.575054441354371,15.487804741705684,0.0,0.30664221471106057
0.2,200000,0.002321273589274142,0.0009224181016396216,-0.0016519836028203727,0.1367349910075315,1.2997042961474392,2801.5194771697165,660.9904927984925,20.913154408486513,1.7609172219302138,16.14123567067936,28.423379875733573,0.0,0.630733410077997
0.3,200000,0.002116131526682885,-0.00041454238324512005,-0.0008936968369850362,0.11899160638767012,1.2160154840176864,4250.927154422111,741.8552978696798,22.785896338587357,1.81308962272123,17.39775061188905,31.54368109310797,0.0,0.7043313437566665
0.4,200000,0.0005949770722155634,-0.0002472003691691427,-0.00013705813144593293,0.11259980871454549,1.0050562904440614,5016.717977904125,781.2047864449113,23.727742351124153,1.833195065526932,18.0424590740398,33.07534694450138,0.0,0.7398357760445917
0.5,200000,0.0011979705595139833,-0.0006199787389453704,0.0007869432291407463,0.10918975795943084,0.2951384929659459,5501.57370410038,803.9693679625456,24.284592454150587,1.8434280926983093,18.428328094713308,33.97129771125602,0.0,0.7628687018784391
0.6,200000,0.0003555509706858473,-0.0015062249778150516,0.0004595142282033393,0.10701145355532157,0.2217626350447124,5844.425888355375,819.4567046111946,24.66446843932837,1.8502532119920656,18.691141470666125,34.5833445418981,0.0,0.7754589410809806
0.7000000000000001,200000,0.0008470783333560661,-0.002488957301531869,-0.001244498500250657,0.10555245030070268,0.20769998809853743,6090.145758209421,829.9417239911674,24.926407635107857,1.8542844119481119,18.874954673911517,34.999534228061286,0.0,0.7867441457035744
0.8,200000,0.0011145073756484436,-0.0009260488401352518,-0.00033064073486244183,0.10443753780490889,0.19957765000956776,6287.279569614781,837.772245425708,25.120669321388966,1.8576816041963824,19.009949614098648,35.31443369481118,0.0,0.7946794134454068
0.9,200000,0.0007335198298941137,4.595244038707591e-05,-5.5228620711389453e-05,0.10367699853617986,0.19370371206684156,6426.661089399819,844.0584881728585,25.27561743015548,1.8604463501571966,19.11697490622944,35.56610619034128,0.0,0.7984916627931845
1.0,200000,0.00020994267767093788,-0.0018884756164103678,-0.00020681839176006633,0.10314755425796467,0.19023577615521378,6526.131807349946,848.6705197574332,25.395218052777242,1.8618748245811363,19.202399608514657,35.75246440264011,0.0,0.8023492403894464
