step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.0002461144053557066,-0.00020763951576820277,0.41439197770453007,0.041439197770453004,0.011882306574904297,0.10900599329809484,0.035320200467519616,0.05142628341089237,0.09056928324290048,0.13813065923484336,0.1654953371152117,0.23669132961152062,40000,64000,72000,2.185594512340638,847.690488474699,426.35308400583705,115.17945949561457,115.17945949561457,0.0004125,0.8237766553832827,0,0,0.8237766553832827,0.7245192509889242,2605.0105142867806,2291.131041764202,two_level_blob_residual,0.024863518662271804,0.07490952192951683,116.10847073631665,115.03241135973379,1101.1730296354062,12.5,0.7571875,119.0738688117585,115.08299773174079,1589.626345188804,3.125,0.8112109375
5,1e-06,80000,10,31.41592653589793,31.41592653589793,-0.00023970444723451085,-0.00020345682291642616,0.4080432104268862,0.04080432104268862,0.011520784392433973,0.10733491693029801,0.034125981684569304,0.049819792213198266,0.08840351500602932,0.13601440347562874,0.16357544400453508,0.23614214395145006,40000,64000,72000,2.1665233668155737,911.4715592985198,426.33411049200987,117.83022122635903,117.83022122635903,0.0005,0.8292795946707641,0,0,0.8292795946707641,0.728237677550611,2622.412336260846,2302.889739011201,two_level_blob_residual,0.02448259262561317,0.07271693074164787,118.7313032177548,117.73509647002777,1114.6562143098863,12.5,0.75671875,121.62290995775903,117.8061207638859,1656.9381085016005,3.125,0.813203125
10,2e-06,80000,10,31.41592653589793,31.41592653589793,-0.00024131384016123474,-0.0001858201937169176,0.4012860358282183,0.04012860358282183,0.01116478863896395,0.10566356344059172,0.03310774900792966,0.04824221762263884,0.08618528492045449,0.13376201194273943,0.16177845121759749,0.23515659431376093,40000,64000,72000,2.147726988370672,978.0907393422497,427.10839680851046,120.63232902282888,120.63232902282888,0.0006375,0.8338471431151088,0,0,0.8338471431151088,0.7325608751831706,2636.856192668134,2316.560890305137,two_level_blob_residual,0.0240771621496931,0.07046583445546883,121.58018017142773,120.55336460469738,1184.434762716699,12.5,0.756875,124.36837998614062,120.45591595393532,1694.055490144545,3.125,0.8140234375
15,3e-06,80000,10,31.41592653589793,31.41631923497963,-0.00022903451020461706,-0.0001763167124670759,0.3946912279785581,0.03946912279785581,0.010818608936412785,0.10401254220723953,0.0319957781374899,0.04664315507878468,0.08402945260038532,0.13156374265951937,0.1598971755104065,0.23455944256880779,40000,64000,72000,2.1289921499078837,1048.050187341263,427.5062685281578,123.58391427292518,123.58391427292518,0.000737490781365233,0.8347691643575015,0,0,0.8347691643575015,0.7325311193724245,2639.7718798451533,2316.4667941695543,two_level_blob_residual,0.02368147367871349,0.06827200489685468,124.44600849361245,123.41795059084504,1321.995705148953,12.5,0.759375,127.2756378957616,123.46702560070862,1829.870409633741,3.125,0.8151171875
20,4e-06,80000,10,31.41592653589793,31.41631923497963,-0.0002178109018105888,-0.0001605352451861863,0.3880922046159003,0.038809220461590035,0.0104774338982891,0.10235933713291182,0.030947230931044036,0.045129755354247326,0.08186296406713542,0.1293640682053001,0.1579519507694646,0.23372989551940965,40000,64000,72000,2.109368935873273,1124.61925355228,427.91490277035984,126.70990160823484,126.70990160823484,0.0009249884376445294,0.8376189757234149,0,0,0.8376189757234149,0.7347559930839813,2648.7837746632754,2323.5024626043064,two_level_blob_residual,0.02328553227695402,0.06609561007995145,127.59331217422105,126.57293152841842,1522.5629896779446,12.5,0.75953125,130.39446832715697,126.63795112772075,1957.5591617144905,3.125,0.8166796875
25,4.9999999999999996e-06,80000,10,31.41592653589793,31.41631923497963,-0.0002118413178394791,-0.00014491472298946843,0.38153933702407855,0.038153933702407855,0.010144276020081219,0.10071879675652018,0.029882152901943796,0.04372702636206365,0.07974423525029817,0.12717977900802618,0.15596447496147153,0.23276519205405305,40000,64000,72000,2.0900658860573946,1208.663764654867,428.613711615672,129.99590605942853,129.99590605942853,0.0011499856251796852,0.8392267786628672,0,0,0.8392267786628672,0.7366162628133074,2653.868093980658,2329.3851520112416,two_level_blob_residual,0.022892360221444714,0.06396608451964549,130.93083667210377,129.9315495284264,1542.7777297208388,12.5,0.7615625,133.62264154068404,130.07749340531942,2112.8391533963295,3.125,0.8187890625
30,6e-06,80000,10,31.41592653589793,31.41631923497963,-0.00020342633057507481,-0.00012813958066017623,0.37448235306793787,0.03744823530679379,0.009819396136845362,0.09909286622580539,0.02896280456298898,0.04228084368914947,0.077631846087738,0.12482745102264596,0.15397259112092188,0.23186362696772034,40000,64000,72000,2.0730441755597004,1303.463730590057,428.57464932618745,133.4650049627062,133.4650049627062,0.0013374832814589818,0.8443966236040381,0,0,0.8443966236040381,0.7420400690823811,2670.2165791446573,2346.5367334090147,two_level_blob_residual,0.02246894118407627,0.06172460058402545,134.39954620096296,133.42990020753064,1595.4092113309296,12.5,0.76265625,136.99018405432474,133.36032540233816,2244.819209341565,3.125,0.8206640625
35,7e-06,80000,10,31.41592653589793,31.41631923497963,-0.00017716599514242364,-0.00010950190870967811,0.3676775529267484,0.03676775529267484,0.009500308041457744,0.09746952365461597,0.0279137456428167,0.04086207883714951,0.07554689508256328,0.12255918430891613,0.15203153117800716,0.23113274903725878,40000,64000,72000,2.0547051208648117,1405.609746216482,428.15606122551884,137.13877873930022,137.13877873930022,0.001724978437769528,0.8497493363919985,0,0,0.8497493363919985,0.7448669570361921,2687.143343215322,2355.4761380331506,two_level_blob_residual,0.022060653175604905,0.059598579687626295,138.05886681167155,137.17489382112151,1776.5193521351953,12.5,0.761875,140.60037891566174,137.0771649224747,2289.300275395237,3.125,0.821953125
40,8e-06,80000,10,31.41592653589793,31.41631923497963,-0.00016882977240001,-8.916712840360151e-05,0.3610019155553885,0.036100191555538855,0.009191274147119975,0.0958711330230324,0.026997338751099418,0.039549190703742396,0.07352705075080304,0.12033397185179617,0.15010623765489425,0.23042668579576298,40000,64000,72000,2.036749601111792,1515.0238705688737,427.0448372464105,140.9800943114457,140.9800943114457,0.0022749715628554643,0.8624638221254118,0,0,0.8624638221254118,0.7498465122780427,2727.350077410625,2371.222874332029,two_level_blob_residual,0.02166011493332331,0.05758375542282167,141.93998669999883,141.04821463393657,1828.9344488414138,12.5,0.765,144.44455701391738,141.20783805843305,2505.9378547801202,3.125,0.8237109375
45,9e-06,80000,10,31.41592653589793,31.41631923497963,-0.0001530674771195136,-6.595440722691923e-05,0.3539449198004885,0.03539449198004885,0.008889084839519987,0.09428194333762954,0.026084813494321346,0.03824387152482798,0.07147464550694793,0.11798163993349615,0.14819924912612026,0.22973914362917688,40000,64000,72000,2.0193719844103635,1631.2998231754214,427.50739406468665,145.03147400724967,145.03147400724967,0.002737465781677729,0.8730133782610481,0,0,0.8730133782610481,0.7531530335431006,2760.7107031030396,2381.6790126613932,two_level_blob_residual,0.021236695188029307,0.05544835695485834,146.0639938881451,145.19951981859194,1949.9516433301956,12.5,0.7653125,148.4191372186538,145.0710763500809,2325.1480563968353,3.125,0.824453125
