t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,0,100000,0,88.0,0.0,0.0,0.0,0.0,0,0.45297073271970456,0.6917686235340728,0.97060257548511,0.20422592924392452,0.20353482369416268,0.20109469860796833,0.0
0.04,0,100000,3910,88.0,3.4408000000000003,3.4505293545955604,0.0,1.3124893894055445,3910,0.5014006178349204,0.7879376031006369,1.1263769468109133,0.2721127177640649,0.27065006140884385,0.26830997151208363,0.0046782468156956
0.08,0,100000,7633,88.0,6.71704,6.7657615179760535,0.0,1.9269823602498062,7633,0.5069101743534128,0.8396150710129311,1.2462234799541765,0.32694160469344485,0.3231100299944668,0.3207267605178111,0.007892014069697586
0.12,0,100000,11272,88.0,9.919360000000001,9.951001568890142,0.0,2.175674830582705,11272,0.5078771643554937,0.8739030581316066,1.3410655356878698,0.37341773567661557,0.36930748919118794,0.3661281248719055,0.008220118620500797
0.16,0,100000,14766,88.0,12.99408,13.011346570973402,0.0,2.4808913716179317,14766,0.5037087196688129,0.9014027465701226,1.4242437517322144,0.41671463233755657,0.4128041898493535,0.4082036402045606,0.010240520397604707
0.2,0,100000,18083,88.0,15.91304,15.951693729137599,0.0,2.5637078958470014,18083,0.4978903143753566,0.9169343653282429,1.500953371612069,0.4551357268419884,0.45099970019408214,0.44828013205846196,0.010561673817909081
0.24,0,100000,21390,88.0,18.8232,18.776748226143305,0.0,2.865144699858525,21390,0.48801992250493875,0.9407342108073748,1.5661360087508729,0.4931856163306395,0.48999574759426673,0.487942963719578,0.011872044836771739
0.28,0,100000,24501,88.0,21.56088,21.491030751896158,0.0,2.825542629114248,24501,0.48257890616362215,0.954864666345606,1.6314979218762444,0.529270469038663,0.5281733999207208,0.5233298487973239,0.011834224250850373
0.32,0,100000,27466,88.0,24.170080000000002,24.0988847375152,0.0,2.9089897371056517,27466,0.4782415675392327,0.9668018488438763,1.6861497650633843,0.5672575380254326,0.5633767370796402,0.5580693711546457,0.011468543876280483
0.36,0,100000,30203,88.0,26.57864,26.60448330574927,0.0,3.1870443263251937,30203,0.468880375497275,0.9810274893888291,1.74508228452168,0.6027478213297228,0.5998343555945153,0.5948750108646822,0.013273590079311441
0.4,0,100000,32892,88.0,28.944960000000002,29.01183594886374,0.0,3.2509170744409115,32892,0.44942264760708245,0.9919268469813375,1.8019567774760985,0.6375039428099076,0.6327656051368444,0.6293091768808226,0.012858958703490244
0.44,0,100000,35691,88.0,31.40808,31.324794944683568,0.0,3.6405951719111265,35691,0.4383813820348075,0.999129694621088,1.855359285618806,0.6703966339397336,0.6672738677895652,0.6633438537745969,0.014423079325343353
0.48,0,100000,38204,88.0,33.61952,33.547061521059604,0.0,3.890652212255231,38204,0.4053334776813862,1.0012800438196758,1.9110597357335817,0.702627374449529,0.6973917066878754,0.6935287809064401,0.015741230988346244
