step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.00014152332180111126,-0.00017593831783516123,0.41597041424542475,0.04159704142454247,0.011948212486302031,0.10930787934225981,0.024798004454317846,0.03573119634795941,0.05161643994135021,0.06516113912443332,0.0908995602605841,0.13865680474847492,0.16596292863192985,0.23500810496462557,40000,64000,72000,2.185240996657827,823.1287083812697,431.96927910397284,114.7851760753669,114.7851760753669,0.000225,0.9828691599514493,0,0,0.9828691599514493,0.9828691599514493,2197.7622546395546,2197.7622546395546,current_fourier,nan,nan,115.83451040416209,114.77659789180457,1064.6238564388163,12.5,0.75984375,118.80846685406895,114.69754247919225,1766.0601237299197,3.125,0.8113671875
2,8e-07,80000,10,31.41592653589793,31.41592653589793,0.00015020880601171365,-0.0001592325052992145,0.411168099692638,0.0411168099692638,0.011683198882579841,0.10808884717018608,0.024233816195723706,0.034860455480127915,0.05040460424372829,0.06378065880768365,0.08930028657921152,0.13705603323087934,0.1646318442594328,0.23462553651121376,40000,64000,72000,2.1718680667582553,869.5103748969611,431.9185071737071,116.67169420602305,116.67169420602305,0.000275,0.9849853471285422,0,0,0.9849853471285422,0.9849853471285422,2202.494193020648,2202.494193020648,current_fourier,nan,nan,117.67553107320308,116.63451147386719,1128.6209690638548,12.5,0.75984375,120.67632682767253,116.58224693767926,1509.8338070506725,3.125,0.812421875
4,1.6e-06,80000,10,31.41592653589793,31.415533836816234,0.0001612572295391464,-0.0001489875035932949,0.4066280545990473,0.04066280545990473,0.0114214511549174,0.10687118954572088,0.02363661088274544,0.03408316358633525,0.04923295510095335,0.062423670514236695,0.08774207473013153,0.1355426848663491,0.1632210348940083,0.2340479487713593,40000,64000,72000,2.1577968794270475,921.6020157343436,432.7310848105883,118.63490564190151,118.63490564190151,0.00035000437505468816,0.9876588378020921,0,1,0.9876588378020921,0.9876588378020921,2208.4722999039172,2208.4722999039172,current_fourier,nan,nan,119.6083885176784,118.59412085620471,1261.2376292871259,12.5,0.760625,122.63019761370575,118.71716303991845,1729.8737366978294,3.125,0.813671875
6,2.4e-06,80000,10,31.41592653589793,31.415533836816234,0.0001681674527856722,-0.00013608907851823222,0.40193700695471746,0.04019370069547175,0.011163153379488009,0.10565582510911553,0.022994932176706777,0.0331351393041325,0.048022360404247906,0.06109029268738778,0.08620225261927239,0.13397900231823914,0.16186786467562786,0.23345691667099763,40000,64000,72000,2.1446707102783398,978.1761547434991,433.16726158903924,120.68906549510776,120.68906549510776,0.00042500531256640706,0.9901079687709728,0,0,0.9901079687709728,0.9901079687709728,2213.9487232361344,2213.9487232361344,current_fourier,nan,nan,121.64151813968333,120.6256142480125,1335.7762144415499,12.5,0.76171875,124.58840966613664,120.69182011593203,1606.4957662691377,3.125,0.8157421875
8,3.2e-06,80000,10,31.41592653589793,31.415533836816234,0.00016984994307998733,-0.00012362298791024378,0.397474038923607,0.0397474038923607,0.01090689439660385,0.10443607804108622,0.022365836983096337,0.032287965496679776,0.04682343467168179,0.059704340052081355,0.08459853574821943,0.132491346307869,0.1606194873523096,0.23284777244466393,40000,64000,72000,2.128404058220239,1038.7171785609469,432.89575570197894,122.84805385895079,122.84805385895079,0.00043750546881836025,0.987986276111961,0,0,0.987986276111961,0.987986276111961,2209.2044742232215,2209.2044742232215,current_fourier,nan,nan,123.70862121290679,122.76485958122504,1485.227650453707,12.5,0.763125,126.55975701546852,122.96393876939015,1663.3439243112098,3.125,0.8165234375
10,4e-06,80000,10,31.41592653589793,31.415533836816234,0.0001784374331910268,-0.00012001677521300528,0.39271298676696237,0.03927129867669624,0.010655861200241264,0.10322723090464678,0.021824210285719643,0.03141158656614168,0.045702920915788245,0.05839614987872551,0.08308492453700131,0.1309043289223208,0.15916538368526803,0.2321050414344222,40000,64000,72000,2.1156653163167296,1100.5886152027813,433.7400874941729,125.0732095170721,125.0732095170721,0.0005625070313378918,0.9893306957902547,0,0,0.9893306957902547,0.9893306957902547,2212.2106880141746,2212.2106880141746,current_fourier,nan,nan,126.00293135456262,125.05160646542043,1335.2466934499473,12.5,0.7646875,128.872699845664,125.18381919366247,1799.0216466305005,3.125,0.817890625
12,4.8e-06,80000,10,31.41592653589793,31.415533836816234,0.00018599017444927588,-0.00011547179326221265,0.38781907376663516,0.03878190737666352,0.010408158508495805,0.10202038280900443,0.021193587796278595,0.03057410811078393,0.0445941875377123,0.057108206780604694,0.0814910637809762,0.12927302458887838,0.1578409148182808,0.23124451416864905,40000,64000,72000,2.1012649787826665,1167.6336184376382,433.63712440137107,127.39778271800915,127.39778271800915,0.0006375079688496106,0.9882345632245846,0,0,0.9882345632245846,0.9882345632245846,2209.759661084985,2209.759661084985,current_fourier,nan,nan,128.2503335548591,127.33354500539468,1396.2962198614184,12.5,0.764375,130.96126631891016,127.26968944134018,1896.7831466557222,3.125,0.81875
14,5.6e-06,80000,10,31.41592653589793,31.415533836816234,0.00019107033730364207,-9.708987226459578e-05,0.3833199215307095,0.03833199215307095,0.010163202394646808,0.10081270948966112,0.020586402827123675,0.02972930685605036,0.04353453864985847,0.055724364313078055,0.07989715202214244,0.12777330717690316,0.15621829463352835,0.23075460731095704,40000,64000,72000,2.084346456690525,1239.2690411711887,433.95564944323735,129.82381937160125,129.82381937160125,0.0008125101563769547,0.9925269157203088,0,0,0.9925269157203088,0.9925269157203088,2219.3576530488153,2219.3576530488153,current_fourier,nan,nan,130.69286076473904,129.8001256371944,1485.1550783730968,12.5,0.76546875,133.37563170002667,129.5913609573391,2037.5473241506515,3.125,0.81921875
16,6.4e-06,80000,10,31.41592653589793,31.415533836816234,0.00019655383374853562,-8.694747413007966e-05,0.3786893424867136,0.03786893424867136,0.009923952989044691,0.0996190392899103,0.020066756038274392,0.02900083001919525,0.04240244226815295,0.054414042753548254,0.078386873533001,0.12622978082890454,0.1548262542723195,0.23019299782805705,40000,64000,72000,2.06995192994509,1314.7596277430796,433.2722452227288,132.34192803041395,132.34192803041395,0.0009625120314003925,0.9952463205351911,0,0,0.9952463205351911,0.9952463205351911,2225.4384270732326,2225.4384270732326,current_fourier,nan,nan,133.1713196469562,132.3114320067797,1601.6076602257544,12.5,0.7665625,135.9367274813285,132.4959832942518,2113.591208237951,3.125,0.8212109375
18,7.2e-06,80000,10,31.41592653589793,31.415533836816234,0.00020624717181574832,-7.508353229477241e-05,0.37362344354185073,0.037362344354185076,0.00968502229298615,0.09841251085601947,0.01958376470306017,0.028218432516865528,0.041374808867564075,0.0531435263372919,0.07681383118667033,0.12454114784728357,0.15344014454750063,0.22937862209290233,40000,64000,72000,2.0559157224850684,1394.1951778103044,434.01755962270556,134.98551822946024,134.98551822946024,0.0012125151564394555,0.9936292784813414,0,0,0.9936292784813414,0.9936292784813414,2221.8226111183485,2221.8226111183485,current_fourier,nan,nan,135.83774385375366,134.95954272314074,1670.0347707846695,12.5,0.7675,138.3489732135498,134.9464011984492,2214.008292569365,3.125,0.8219921875
