t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,6,100000,0,96.0,0.0,0.0,0.0,0.0,0,0.4529981810204428,0.6934489220758575,0.9715747308668644,0.20498228678831903,0.2031454510889848,0.20184693848270935,0.0
0.04,6,100000,3957,96.0,3.79872,3.764213841376975,0.0,1.402640633412385,3957,0.496960481597736,0.7860129698403142,1.1297976701965993,0.2731810059738559,0.27125057003328007,0.26852230145070266,0.005114794039501213
0.08,6,100000,7665,96.0,7.3584000000000005,7.3808307468829675,0.0,2.0448701108453697,7665,0.509200671111293,0.8342360084687733,1.2429491537310458,0.32478480238755775,0.3224642997358473,0.3196024644513733,0.007090323977792889
0.12,6,100000,11309,96.0,10.85664,10.855638075152882,0.0,2.304259759805324,11309,0.5028208842781963,0.8606075139500711,1.337695858536724,0.3687950705078466,0.3660972324458209,0.3614663392412899,0.008693597664904794
0.16,6,100000,14805,96.0,14.2128,14.19419625924371,0.0,2.7366703820536293,14805,0.4891595881251466,0.8778596611364512,1.4123282783923703,0.4089409445364712,0.4051579909404559,0.39993589268212315,0.010533754555860957
0.2,6,100000,18222,96.0,17.49312,17.401847704513745,0.0,3.1507416333815303,18222,0.4722642548928181,0.8896443470409332,1.4864874102750147,0.4453403219374979,0.4413643978939984,0.4347664178869575,0.013440971251762909
0.24,6,100000,21408,96.0,20.55168,20.483725337610878,0.0,3.7487669610314063,21408,0.4383928499373992,0.89062746184312,1.5530275843208674,0.47600722708900045,0.4741314852330896,0.46431217373631495,0.014528602594496617
0.28,6,100000,24591,96.0,23.60736,23.444760820250355,0.0,4.135008359464188,24591,0.4036135992960136,0.881366206036123,1.60843256976358,0.5070902753023134,0.5024511397674877,0.49021740910524564,0.017013431438091586
0.32,6,100000,27595,96.0,26.4912,26.28969244092567,0.0,4.912704650981687,27595,0.3563985857869205,0.8615572818715806,1.662464898923809,0.5323261585497967,0.5292199936331916,0.5140247607131246,0.018971040760978254
0.36,6,100000,30491,96.0,29.27136,29.02307269718102,0.0,5.996216622803704,30491,0.30567312245193334,0.8261933004320887,1.7107230702668832,0.5543327908052241,0.5518795300738031,0.5357692107576393,0.02377106606698876
0.4,6,100000,33269,96.0,31.93824,31.649275580578625,0.0,7.681433718736998,33269,0.24820229162270221,0.7610059759948644,1.7510835059260488,0.5731123219624088,0.5688098552620691,0.5517603096671528,0.029927664066376734
0.44,6,100000,35951,96.0,34.51296,34.172503576018435,0.0,9.720642464656526,35951,0.19286878093379706,0.6262891112769475,1.79563335465903,0.5878482271080275,0.5841786337285966,0.5677487488873255,0.039024165452492966
0.48,6,100000,38490,96.0,36.9504,36.59679438661048,0.0,11.081616113018459,38490,0.1620120215891687,0.40827512750630535,1.8378395604824722,0.6023894573344917,0.6004013677562142,0.5861386998560211,0.044864860842032256
0.52,6,100000,40955,96.0,39.3168,38.92602739486135,0.0,12.36632494143615,40955,0.14860975040710953,0.3138175067925645,1.878827849101803,0.6191046603557803,0.6153106425054697,0.602591498810898,0.04985067264932371
0.56,6,100000,43192,96.0,41.46432,41.16392987051377,0.0,13.321761888119493,43192,0.13519902969108055,0.2655462472365724,1.9123241055647302,0.6372427224248108,0.6308812092737289,0.6166375161477159,0.05486668107126298
0.6,6,100000,45456,96.0,43.63776,43.31408293497347,0.0,14.621305646122005,45456,0.1225267745766951,0.2313107943917252,1.9450493148837806,0.653612598185855,0.6465966421077901,0.63323337163991,0.062382246836134046
0.64,6,100000,47581,96.0,45.67776,45.37992729186734,0.0,14.691961983564779,47581,0.12244018436458368,0.2249055659008834,1.9783936070504204,0.6723585876205304,0.6635550885348473,0.6511533282944487,0.06187544091334306
0.68,6,100000,49604,96.0,47.61984,47.3647687329034,0.0,15.422625105355714,49604,0.11837459324451051,0.2136097610151756,2.0013130466591114,0.6892405590955766,0.681633346997019,0.6697491989626364,0.0652776917267937
0.72,6,100000,51602,96.0,49.53792,49.27178342784271,0.0,16.189055566399034,51602,0.11231586589316256,0.20052516709800805,2.025782795526952,0.7053012594555075,0.6978348263854539,0.6869189748114718,0.06946216480709398
0.76,6,100000,53456,96.0,51.31776,51.10402300704871,0.0,16.110527972750173,53456,0.11219911162569932,0.19872512030739053,2.0469964150899664,0.7215290657997745,0.7148026076199858,0.7048286830973561,0.06820029215669236
0.8,6,100000,55269,96.0,53.05824,52.86441944474673,0.0,16.69890877216439,55269,0.10734442142272396,0.18766232549623785,2.069498357030978,0.7381102481658144,0.7310294514128051,0.7216322315443127,0.07223008496452059
0.84,6,100000,57074,96.0,54.79104,54.55578975080835,0.0,17.243974218927168,57074,0.10711259513370322,0.18542455816630618,2.0873867885345865,0.7541852545782092,0.7498543114428475,0.7373491453922354,0.07484900319475966
0.88,6,100000,58898,96.0,56.54208,56.18084047856819,0.0,17.56181405519074,58898,0.10541966637778052,0.18119473253297752,2.10545222411447,0.7704653150510891,0.7649195236212633,0.7533607786935812,0.07639863598542684
0.92,6,100000,60422,96.0,58.00512,57.74217205588665,0.0,17.186906899954113,60422,0.10737821000087108,0.18280575544515076,2.118885961716428,0.786460074839423,0.7820033064388918,0.771791324763523,0.07303961831476405
0.96,6,100000,61899,96.0,59.42304,59.24228294638925,0.0,17.624493798634955,61899,0.10465495436511202,0.17866832366458085,2.1369375708825222,0.8049037423690344,0.7954984921982478,0.7874759230073674,0.07490679996767402
1.0,6,100000,63393,96.0,60.85728,60.683573647541536,0.0,17.81454980304847,63393,0.10380255811038981,0.1763501395653209,2.1503812791931973,0.8199527791696614,0.8110696790281968,0.8046821197615728,0.07676349620350353
1.04,6,100000,64705,96.0,62.116800000000005,62.06835053195711,0.0,18.30850143877812,64705,0.10272966957748478,0.17401089556538576,2.1504329540638287,0.8371085906851079,0.8288344083812386,0.8210649315920981,0.07836847225601164
1.08,6,100000,66170,96.0,63.5232,63.39882953808585,0.0,18.641030392000815,66170,0.10098068316279342,0.16894156191893078,2.16003584792501,0.8526934397411503,0.8451825246875988,0.8376986757390769,0.08036373271223937
1.12,6,100000,67488,96.0,64.78848,64.67713971618821,0.0,18.943602744459604,67488,0.09805037802742382,0.16587918245741143,2.1648340758000146,0.8674683316296509,0.8606770779080589,0.855446160299125,0.08236217822048163
1.16,6,100000,68711,96.0,65.96256,65.90532663526989,0.0,18.495127867472874,68711,0.0985948312089095,0.16569669361419426,2.1737111637442768,0.8825333850808237,0.8755768950000787,0.8729619149122951,0.07984473259987421
1.2,6,100000,69995,96.0,67.1952,67.0853556564286,0.0,19.297239937462468,69995,0.09867499843642388,0.16490363410869152,2.1753673782918033,0.8997171931238245,0.8930795678727818,0.8861852661686869,0.08327786709255594
1.24,6,100000,71149,96.0,68.30304,68.21911507785114,0.0,18.865138483461457,71149,0.0989577052504334,0.16562290997947288,2.17521618651558,0.915538179052977,0.9078751526584751,0.9042754320523276,0.08081089706997528
