step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.0002461144053557066,-0.00020763951576820277,0.41439197770453007,0.041439197770453004,0.011882306574904297,0.10900599329809484,0.024692277553214487,0.035320200467519616,0.05142628341089237,0.06490162274998629,0.09056928324290048,0.13813065923484336,0.1654953371152117,0.23669132961152062,40000,64000,72000,2.185594512340638,847.690488474699,426.35308400583705,115.17945949561457,115.17945949561457,0.0004125,1.0246249509489331,0,0,1.0246249509489331,1.0246249509489331,2291.131041764202,2291.131041764202,current_fourier,nan,nan,116.10847073631665,115.03241135973379,1101.1730296354062,12.5,0.7571875,119.0738688117585,115.08299773174079,1589.626345188804,3.125,0.8112109375
2,8e-07,80000,10,31.41592653589793,31.41592653589793,-0.0002391824510538529,-0.0002085319249702181,0.4095320827694727,0.040953208276947276,0.011615036726618677,0.10777307978627444,0.024135076723696705,0.03447740425617067,0.05026919100833564,0.06354452687245149,0.08893869435734247,0.1365106942564909,0.16401375270502966,0.23638790529848042,40000,64000,72000,2.171714942475128,892.7245910319971,426.3617237806095,117.09193902095147,117.09193902095147,0.000475,1.0274607927129678,0,0,1.0274607927129678,1.0274607927129678,2297.4721767220167,2297.4721767220167,current_fourier,nan,nan,117.98763610313661,116.93621099556862,1134.1397442955913,12.5,0.7571875,120.96472904920887,117.13247464836743,1500.175214824257,3.125,0.8116796875
4,1.6e-06,80000,10,31.41592653589793,31.41592653589793,-0.00023544710753356426,-0.00019940846642368834,0.4044331970102891,0.040443319701028914,0.011349195298856361,0.10653260204677421,0.023513323407720343,0.03369473082013378,0.04910943873022985,0.06222793543602034,0.08739366869749864,0.13481106567009637,0.16263472294723635,0.23574592131463126,40000,64000,72000,2.1608925613313406,940.9380016318603,426.07995679387943,119.0911321990366,119.0911321990366,0.0005875,1.0320610502660397,0,0,1.0320610502660397,1.0320610502660397,2307.758665324692,2307.758665324692,current_fourier,nan,nan,119.99861258410499,118.96095582284879,1113.241912791542,12.5,0.75828125,122.85619355504028,119.05060965689043,1535.6119607352077,3.125,0.8139453125
6,2.4e-06,80000,10,31.41592653589793,31.41592653589793,-0.00024035109363544993,-0.00019046920089654064,0.3996786378745646,0.03996786378745646,0.011088567604566623,0.10530226780353129,0.022944511085772206,0.03281405341630794,0.04801889100425663,0.06087278613061071,0.08581175625243084,0.13322621262485487,0.16115681068308402,0.23482161016196543,40000,64000,72000,2.1470188326492963,990.5773391283466,426.4777043264597,121.15869218614775,121.15869218614775,0.0006875,1.038284443172764,0,0,1.038284443172764,1.038284443172764,2321.674594914818,2321.674594914818,current_fourier,nan,nan,122.02703388029732,121.01123972775933,1174.280120919483,12.5,0.7584375,124.79831679081276,120.95993995955764,1615.1725904442235,3.125,0.8148828125
8,3.2e-06,80000,10,31.41592653589793,31.41592653589793,-0.0002372232258993656,-0.0001821974880637368,0.39470735806207596,0.039470735806207594,0.010829606917649207,0.10406539731173474,0.022335957991299928,0.032106253342319854,0.046877126328045776,0.05958685389668838,0.08418705115448996,0.13156911935402532,0.1597555873027859,0.2341724743796232,40000,64000,72000,2.132897941599807,1042.1479192311535,427.35828754260666,123.31370106274778,123.31370106274778,0.000775,1.045192740112658,0,0,1.045192740112658,1.045192740112658,2337.1220164811743,2337.1220164811743,current_fourier,nan,nan,124.19774823074611,123.18070183048388,1220.079286987425,12.5,0.759375,127.06539194316802,123.35372775976607,1887.3030523556022,3.125,0.8150390625
10,4e-06,80000,10,31.41592653589793,31.41631923497963,-0.0002353464214191043,-0.00016785543769359102,0.3897910964853587,0.03897910964853587,0.010575823352772365,0.10283882220626783,0.02179622525754296,0.03133715478213242,0.04579537994793892,0.058346526619740366,0.0825680877357094,0.12993036549511958,0.1583646711766641,0.23349628045280665,40000,64000,72000,2.118265103544016,1095.917584279702,427.5475009927533,125.54587594968245,125.54587594968245,0.000862489218884764,1.0455444023916223,0,0,1.0455444023916223,1.0455444023916223,2337.9083572420614,2337.9083572420614,current_fourier,nan,nan,126.37599337461383,125.36204535583217,1300.9984798625076,12.5,0.76078125,129.165738792938,125.4830376121962,1888.5123765126027,3.125,0.8164453125
12,4.8e-06,80000,10,31.41592653589793,31.416711934061325,-0.00022941765056336491,-0.00016141581247288868,0.38487595163767196,0.038487595163767194,0.010325332892741925,0.10161364520940051,0.021219869940063772,0.030531919067083253,0.044728271276987565,0.057062172808927704,0.0809978201760152,0.128291983879224,0.15693006121220737,0.23302411217056848,40000,64000,72000,2.1045175680986112,1152.4912680926693,427.5989987758607,127.86696585267595,127.86696585267595,0.0010374740631484212,1.0461434418061033,1,0,1.0461434418061033,1.0461434418061033,2339.2478500940424,2339.2478500940424,current_fourier,nan,nan,128.68653573784187,127.72541948784976,1459.0758460156658,12.5,0.7615625,131.38484128716632,127.73513369091044,1774.4854043404239,3.125,0.8178515625
14,5.6e-06,80000,10,31.41592653589793,31.416711934061325,-0.00022239585782219865,-0.0001551734642708306,0.37971692344456487,0.037971692344456486,0.010081038750775389,0.1004043761535093,0.020693513847660105,0.029808721855440867,0.04360804432050301,0.05577704735432988,0.07947013092895067,0.12657230781485496,0.15543209010202455,0.23211472186473017,40000,64000,72000,2.0928783001833358,1212.4763766509227,427.09957483418964,130.2710105757645,130.2710105757645,0.0011999700007499813,1.0476122671574242,0,0,1.0476122671574242,1.0476122671574242,2342.532243426671,2342.532243426671,current_fourier,nan,nan,131.17298986440147,130.19643514939602,1433.1450974653505,12.5,0.7628125,133.8185543994307,130.19246753393807,2123.3198403216684,3.125,0.8190625
16,6.4e-06,80000,10,31.41592653589793,31.416711934061325,-0.0002103404379350503,-0.00013763405866990143,0.37496937445030104,0.037496937445030104,0.009837795996881686,0.09918566427101089,0.020210770594026393,0.02912834890542312,0.04261704493239781,0.054515759890272596,0.07791744549345475,0.12498979148343368,0.15391509405757173,0.2316557518367634,40000,64000,72000,2.077968250278585,1275.622167013346,428.56369680708764,132.78462843416875,132.78462843416875,0.001312467188320292,1.0475731433347184,0,0,1.0475731433347184,1.0475731433347184,2342.444759899561,2342.444759899561,current_fourier,nan,nan,133.66943890844408,132.73710659370326,1662.1802156296426,12.5,0.7615625,136.2934348866514,132.70151045695565,2240.8268448880945,3.125,0.820703125
18,7.2e-06,80000,10,31.41592653589793,31.416711934061325,-0.00020171365153865702,-0.0001272675307021278,0.37010392486262805,0.037010392486262804,0.009599006235774418,0.0979745182982515,0.019740984507811542,0.028415409140371144,0.041567735538544766,0.05329390570781849,0.0763619800597708,0.12336797495420936,0.15250617123334367,0.231138017440519,40000,64000,72000,2.063257775180692,1341.8997462137022,429.3625775611617,135.38069110452656,135.38069110452656,0.0015624609384765381,1.0519433457851757,0,0,1.0519433457851757,1.0519433457851757,2352.21682965422,2352.21682965422,current_fourier,nan,nan,136.18945091313128,135.23497807608965,1683.6257063257558,12.5,0.7625,138.6670922593216,135.15266320281478,2012.328682489139,3.125,0.821171875
