N,t,S_L2,peak,umin,mass_u,mass_v
160,3.678929765886288e-05,333.0845276817241,10305.10866063158,1.4619613978346456e-15,31.41592653016285,31.41563797092355
160,3.745819397993311e-05,340.08605906841706,10751.723981795594,1.4800562308673493e-15,31.41592653016285,31.415637971116563
160,3.8127090301003345e-05,347.22152947933404,11215.470321007711,1.4974262644221267e-15,31.415926530162842,31.415637971309575
160,3.879598662207358e-05,354.49179474846994,11696.830496342385,1.514040864655472e-15,31.41592653016284,31.41563797150259
160,3.946488294314381e-05,361.8976357494724,12196.288718465144,1.529876785947962e-15,31.41592653016284,31.415637971695592
160,4.0133779264214046e-05,369.43975436200896,12714.329800747717,1.544918899062537e-15,31.41592653016284,31.415637971888614
160,4.080267558528428e-05,377.11876951200554,13251.438351048308,1.5591570427899344e-15,31.415926530162835,31.415637972081623
160,4.147157190635452e-05,384.935213310138,13808.097949717438,1.5725868261714959e-15,31.41592653016283,31.41563797227463
160,4.214046822742475e-05,392.889527313804,14384.790318701156,1.5852121690296174e-15,31.41592653016282,31.415637972467646
160,4.2809364548494984e-05,400.98205893848007,14981.994486846326,1.5970453677877593e-15,31.41592653016282,31.415637972660658
160,4.347826086956522e-05,409.2130580448303,15600.185956747624,1.6081050681191652e-15,31.41592653016282,31.41563797285367
160,4.414715719063545e-05,417.58267372818784,16239.835878603626,1.6184136029647234e-15,31.41592653016281,31.415637973046675
160,4.4816053511705686e-05,426.0909513370304,16901.41023666115,1.6279960624372784e-15,31.415926530162807,31.415637973239694
160,4.548494983277592e-05,434.7378297468234,17585.36905386649,1.6368800298000605e-15,31.415926530162807,31.415637973432702
160,4.615384615384616e-05,443.5231389150887,18292.165620301657,1.6450957429293599e-15,31.415926530162803,31.415637973625714
160,4.682274247491639e-05,452.44659774275567,19022.2457509203,1.6526761702625865e-15,31.4159265301628,31.415637973818725
160,4.7491638795986624e-05,461.50781226577817,19776.047077925017,1.659656928740397e-15,31.415926530162793,31.415637974011734
160,4.816053511705686e-05,470.70627419963347,20553.998382931535,1.6660757718970425e-15,31.415926530162785,31.415637974204742
160,4.882943143812709e-05,480.0413598576809,21356.518973783648,1.671969687127572e-15,31.415926530162785,31.415637974397757
160,4.9498327759197325e-05,489.51232946244176,22184.01811055605,1.6773780454560318e-15,31.415926530162785,31.415637974590762
160,5.016722408026756e-05,499.1183268666878,23036.894484905828,1.682340234650382e-15,31.415926530162785,31.415637974783774
160,5.083612040133779e-05,508.85837969881555,23915.53575648359,1.6869141396338345e-15,31.41592653016277,31.415637974976786
160,5.150501672240803e-05,518.7313999443443,24820.318149665527,1.6911022165817596e-15,31.41592653016277,31.415637975169794
