step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,S_dg_raw_40,S_dg_cross_40,peak_dg_40,ppc_40,empty_40,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
40,9.999999999999999e-06,80000,10,31.41592653589793,31.41631923497963,4.492180770723154e-05,-7.146463686782092e-05,0.3540657449778207,0.03540657449778207,0.00883699554756271,0.09400529531660816,0.07150507795204292,0.11802191499260689,0.14782355226755856,0.2247597657766177,40000,64000,72000,2.0195423863023554,1589.622394139283,419.6313835540444,144.15486069756656,144.15486069756656,0.002487468906638667,0.8389135014268457,0,0,144.38546537646724,144.1729572001172,1736.6962801987147,50.0,0.7125,144.99929639374298,144.20432448176072,1985.138220619263,12.5,0.77296875,147.43833068854704,144.199075159303,2612.614239043676,3.125,0.8273828125
44,1.1e-05,80000,10,31.41592653589793,31.41631923497963,7.293813354447988e-05,-7.46480844888312e-05,0.34762456414175746,0.034762456414175746,0.008560534720556586,0.09252315775283822,0.06965521736949717,0.11587485471391915,0.1458719500570591,0.2239565569616077,40000,64000,72000,2.0037484273146053,1692.8076188237885,419.89909661228853,147.88206720621002,147.88206720621002,0.0031749603129960875,0.8412989724501677,0,0,148.1042117953129,147.88411340460257,1898.4913982957419,50.0,0.713125,148.74664693261704,147.9322498356995,2179.0479258571404,12.5,0.77515625,151.05285945746866,147.9046114422557,2568.918997411597,3.125,0.8298828125
48,1.2e-05,80000,10,31.41592653589793,31.41592653589793,9.84559420325988e-05,-7.019274732391579e-05,0.34124619982319726,0.03412461998231973,0.008290944435623126,0.09105462336215073,0.06785759151985842,0.11374873327439908,0.14391885424242604,0.22269036783385526,40000,64000,72000,1.9885229946887626,1802.657488630301,420.5773630298367,151.7665030629109,151.7665030629109,0.0039,0.8476700095167314,0,0,151.97764777371637,151.7819686974041,2077.5201493539626,50.0,0.715625,152.61117624348006,151.82817314466243,2372.7009099948186,12.5,0.77421875,154.87959554095895,151.72134647350023,2555.0571328267365,3.125,0.8315234375
52,1.3e-05,80000,10,31.41592653589793,31.41592653589793,0.0001316247724217967,-8.305412740414541e-05,0.334925523834428,0.0334925523834428,0.008028732709099267,0.08960319586431763,0.06613585727860422,0.11164184127814267,0.14190426159269043,0.2219269851272876,40000,64000,72000,1.9746436915718248,1918.500851367521,420.8001033901473,155.8189759873369,155.8189759873369,0.0047375,0.8529459131961125,0,0,156.04527388365238,155.85009908665478,2186.9754617436565,50.0,0.715,156.64266192972468,155.88174803848807,2486.993404888949,12.5,0.77453125,158.97160558943577,155.95436981376002,3013.388604607352,3.125,0.831015625
56,1.4e-05,80000,10,31.41592653589793,31.415533836816234,0.00015771532339489802,-7.807796499788804e-05,0.32873021707794503,0.032873021707794506,0.007771176564078362,0.08815427706060756,0.06435959080974576,0.10957673902598167,0.1398222455013688,0.22101521558397838,40000,64000,72000,1.9578239987133734,2039.3954345094764,421.03346460359825,160.08481914358086,160.08481914358086,0.005500068750859385,0.8539153390607729,0,0,160.33804018594614,160.11219282475696,2326.3986793623317,50.0,0.71625,160.97336015734342,160.18546003933739,2522.9078058069476,12.5,0.775,163.23919202966636,160.30156106384865,3483.1915020282877,3.125,0.834296875
60,1.4999999999999999e-05,80000,10,31.41592653589793,31.415533836816234,0.000193735980362079,-7.948970205268974e-05,0.32245042923268985,0.032245042923268984,0.0075202002752214146,0.08671908829791405,0.06258167933429669,0.10748347641089662,0.13772978504045105,0.2197708617218311,40000,64000,72000,1.9408155071530664,2164.209890508035,422.68565101160954,164.47282049627125,164.47282049627125,0.006600082501031263,0.8545207333186149,0,0,164.76356467340315,164.5445048078481,2452.7233519194124,50.0,0.71625,165.37915562515437,164.66659700347682,2673.61384726082,12.5,0.77828125,167.50819948036295,164.7492440259432,3069.163421068487,3.125,0.83609375
64,1.6e-05,80000,10,31.41592653589793,31.415533836816234,0.00022096322186410832,-7.901788412997391e-05,0.3161449074418745,0.03161449074418745,0.007275189912664969,0.08529472382665278,0.06080481956383854,0.10538163581395818,0.13573088737654695,0.21897547961689304,40000,64000,72000,1.9233211774894063,2298.5562977315135,423.9125662967967,169.0716361323466,169.0716361323466,0.007950099376242203,0.8686183289729142,0,0,169.40834245653556,169.2250917523687,2623.1479903237305,50.0,0.716875,170.02316508759498,169.30832615631783,2780.0077757998124,12.5,0.77890625,172.25900051008188,169.4954896078767,3149.8897967598514,3.125,0.837265625
68,1.7e-05,80000,10,31.41592653589793,31.415533836816234,0.0002422691567001353,-8.39324524775538e-05,0.309994457751859,0.030999445775185902,0.007036080724690925,0.08388134908721322,0.05913684886533853,0.10333148591728634,0.13369584290470998,0.21810259221612957,40000,64000,72000,1.907674391800764,2435.757725984888,423.80140989847104,173.85698946674444,173.85698946674444,0.009450118126476581,0.8770134880140869,0,0,174.24268098045397,174.07137147139386,2804.5232315009534,50.0,0.71625,174.82477938097122,174.06953902815502,3033.958832190986,12.5,0.78078125,176.9599096967184,174.15472043123003,3679.2957427151323,3.125,0.8386328125
72,1.8e-05,80000,10,31.41592653589793,31.41592653589793,0.00027505016522928885,-8.974836051481415e-05,0.30361252095045177,0.03036125209504518,0.006803395241967397,0.08248269662157874,0.05748111616744822,0.1012041736501506,0.13145988331379152,0.21704778570701108,40000,64000,72000,1.8932393165968568,2585.8633071706463,424.2828505120526,178.89615572285012,178.89615572285012,0.011475,0.8871759402984215,0,0,179.37104939490015,179.21328230656803,3064.9522818614787,50.0,0.715,179.9699402752704,179.32782231851772,3264.3832641867557,12.5,0.781875,181.82831108645397,179.23830391593972,3600.514663894747,3.125,0.8404296875
76,1.8999999999999998e-05,80000,10,31.41592653589793,31.415533836816234,0.0003090551655940886,-9.394720577611858e-05,0.29755156347691863,0.029755156347691863,0.006575813751112961,0.08109139135021029,0.05582842624272493,0.09918385449230621,0.1294054241131388,0.21605349122146658,40000,64000,72000,1.8762605576782863,2740.2049306190875,424.2430112442487,184.11248376713877,184.11248376713877,0.013475168439605495,0.9003172196782336,0,0,184.6730259145556,184.52243016913377,3250.855979383669,50.0,0.7175,185.31197854630986,184.6929646061509,3253.5125296615815,12.5,0.78375,187.20365783461955,184.6236286964281,4091.84518794421,3.125,0.842109375
80,1.9999999999999998e-05,80000,10,31.41592653589793,31.415533836816234,0.0003511761707880151,-9.529668630562823e-05,0.29145961458798586,0.029145961458798587,0.006356950793878236,0.07973048848388072,0.05414571617288172,0.09715320486266195,0.12721045687357338,0.21495089233333317,40000,64000,72000,1.8577433532060135,2910.6478250502687,426.28995476486705,189.52621937186876,189.52621937186876,0.01580019750246878,0.9139173102626772,0,0,190.146932578251,189.9732397949254,3483.3168129096225,50.0,0.7175,190.78720778769951,190.16668534761814,3496.828102928077,12.5,0.78296875,192.67697580806245,190.2612449883379,4153.533182144175,3.125,0.8430078125
84,2.1e-05,80000,10,31.41592653589793,31.415533836816234,0.00039425639084617894,-0.00010802908458257198,0.2848526481163264,0.02848526481163264,0.006142918528047211,0.07837677288615047,0.0525399743594408,0.09495088270544214,0.12513134606391688,0.21361226253150067,40000,64000,72000,1.8444615034080654,3100.518018517593,426.54273074370946,195.20940146513252,195.20940146513252,0.018887736096701208,0.9214056823107086,0,0,195.93992870730645,195.77456499273913,3729.5271024521576,50.0,0.72,196.62312086284135,196.03813002982716,3795.023136738465,12.5,0.78359375,198.41277460796724,196.04374039562057,4887.043713804727,3.125,0.8453515625
88,2.2e-05,80000,10,31.41592653589793,31.415533836816234,0.00043122818574451544,-0.00010989600718779729,0.2786958755152124,0.02786958755152124,0.005933035877520849,0.0770262025386222,0.050978693579916426,0.09289862517173747,0.12284859333066772,0.21283380423616172,40000,64000,72000,1.8291872273199032,3309.2929027776304,429.1376292435506,201.27175364222325,201.27175364222325,0.021937774222177776,0.9328389545814698,0,0,202.14917717751223,202.00568827842048,3975.4691010245688,50.0,0.721875,202.89146203169594,202.33585880485518,4175.856779217014,12.5,0.785,204.64945525778765,202.35772942835314,4466.1791540739105,3.125,0.8464453125
92,2.3e-05,80000,10,31.41592653589793,31.415533836816234,0.00047615216779614143,-0.0001232785985399399,0.27298568196017237,0.027298568196017236,0.005729388497923235,0.07569272420730565,0.04936163999453821,0.09099522732005746,0.12075807345942548,0.21154254442577047,40000,64000,72000,1.808213516551388,3515.5384080611097,429.9155196480246,207.47587811425598,207.47587811425598,0.02532531656645708,0.9439525766194282,0,0,208.5308746475246,208.39424524725433,4328.289076625949,50.0,0.720625,209.33378130860282,208.771835214951,4530.629388581669,12.5,0.786875,211.13560018376361,208.88987414162867,5121.3850722518355,3.125,0.849609375
96,2.4e-05,80000,10,31.41592653589793,31.415533836816234,0.0005229010753964197,-0.00013813025898497586,0.26727023378081416,0.026727023378081416,0.005533598937224304,0.0743881639592234,0.04783772748830665,0.08909007792693804,0.1186075685761611,0.21059672379515673,40000,64000,72000,1.7898636451801035,3733.6581133648883,431.9957187786564,213.9971815773546,213.9971815773546,0.029362867035837948,0.9558060036429266,0,0,215.17718007367804,215.0308220797195,4589.958687270171,50.0,0.72125,216.04353574783164,215.43266792215866,5048.839526563769,12.5,0.78921875,217.80612848680155,215.63791679365812,5072.3102079856135,3.125,0.850625
100,2.4999999999999998e-05,80000,10,31.41592653589793,31.415533836816234,0.0005711661374000365,-0.0001449241201996116,0.2612743761278556,0.02612743761278556,0.00534303611554149,0.07309607455630904,0.046385066445580825,0.0870914587092852,0.11649154449283079,0.20925271232850656,40000,64000,72000,1.7753392863478552,3959.3054435396625,432.09592148569084,220.6967304854217,220.6967304854217,0.03387542344279303,0.969526748826809,0,0,221.9913426669278,221.84583502645194,5036.432930614097,50.0,0.72125,223.03759669362503,222.50825236908963,5155.541595820153,12.5,0.7909375,224.82773301049045,222.66404111470754,5728.75058255321,3.125,0.8524609375
104,2.6e-05,80000,10,31.41592653589793,31.415533836816234,0.0006194876154050196,-0.00015215432555123042,0.2553108268979033,0.02553108268979033,0.0051586121825209505,0.0718234793261991,0.04491126818665894,0.08510360896596778,0.11437305342290971,0.20812910713531355,40000,64000,72000,1.759082007306278,4207.212686259193,433.07624093573276,227.73163798989674,227.73163798989674,0.03925049063113289,0.9796713456716843,0,0,229.11532472967843,228.9692108931731,5260.472473231015,50.0,0.7225,230.29867226211374,229.7606760515741,5700.431624962623,12.5,0.7915625,231.95135657890503,229.794119219042,5900.663651600758,3.125,0.85328125
108,2.7e-05,80000,10,31.41592653589793,31.415533836816234,0.0006657275826664764,-0.0001591011470498621,0.24992435604162577,0.024992435604162578,0.004980597606594276,0.07057334912411538,0.043570880109350715,0.08330811868054193,0.11227411285044485,0.20688614910285344,40000,64000,72000,1.7433627037972175,4467.834751629633,434.54432315979955,235.01126292121995,235.01126292121995,0.04430055375692196,0.9842029981694305,0,0,236.63877582233383,236.48034912345432,5639.135250034366,50.0,0.720625,237.99269030474449,237.46655600831107,6291.3055264871855,12.5,0.7925,239.58610466296898,237.40063697206222,6478.811688939777,3.125,0.8566796875
112,2.8e-05,80000,10,31.41592653589793,31.415533836816234,0.0007137500984195116,-0.00017609913822899488,0.2441937866183691,0.02441937866183691,0.004808978540996939,0.06934679906813969,0.04223609637889307,0.0813979288727897,0.11020367358606735,0.2056977565829161,40000,64000,72000,1.729613884275462,4747.4222457657825,434.3356102610188,242.66680073484338,242.66680073484338,0.05057563219540244,0.9933289085203018,0,0,244.58622253706326,244.46301201263998,6051.370386503178,50.0,0.7225,246.02124826379105,245.55095119637377,6528.117578740223,12.5,0.79390625,247.59671744782068,245.58185216307527,6908.266097806716,3.125,0.857265625
116,2.9e-05,80000,10,31.41592653589793,31.415533836816234,0.0007543328205219833,-0.00018136297802498987,0.23853861592817754,0.023853861592817754,0.004642004132939856,0.06813225471786367,0.04098672087465893,0.07951287197605918,0.10807965668383715,0.20420417374245894,40000,64000,72000,1.7182425879003076,5019.930682935717,435.60324462168626,250.6066388671044,250.6066388671044,0.057625720321504016,1.0137082058776692,0,0,252.64392526508018,252.5231657743149,6360.949483556124,50.0,0.72375,254.4677323510132,254.00963113846356,7042.054187966171,12.5,0.795,256.1843389116155,254.39795243116563,7463.838860318325,3.125,0.858359375
120,2.9999999999999997e-05,80000,10,31.41592653589793,31.415533836816234,0.0008035351398401868,-0.000189859065555681,0.23303993024337022,0.02330399302433702,0.004481743640723323,0.0669458261635729,0.03984551428860125,0.07767997674779008,0.10593980729870818,0.2031511492728213,40000,64000,72000,1.7098148908210473,5357.154311471017,436.63368491101244,258.79398691925223,258.79398691925223,0.06493831172889661,1.021075604914299,0,0,260.9044633690168,260.76417392440004,6801.181787540886,50.0,0.725,263.3056328633056,262.8313782792656,7818.191005233087,12.5,0.79625,264.9626434364569,263.1631298150755,7947.2633654334495,3.125,0.860546875
124,3.1e-05,80000,10,31.41592653589793,31.415533836816234,0.0008413853343933323,-0.000193139232023506,0.22764507257378136,0.022764507257378136,0.00432710205289375,0.06578071186064917,0.038693652514886906,0.07588169085792712,0.10383941495784621,0.20253732794023427,40000,64000,72000,1.6997360003189186,5701.632979770813,436.7009793685697,267.29030773449296,267.29030773449296,0.07310091376142201,1.039907751817406,0,0,269.5909564157821,269.4724228540909,7007.064440490279,50.0,0.725,272.4726495584894,272.05351603584955,8456.481840859717,12.5,0.79734375,274.2101623477858,272.5012042739206,8038.358300318576,3.125,0.863203125
128,3.2e-05,80000,10,31.41592653589793,31.415533836816234,0.0008885975109732176,-0.00019814946317344768,0.22244674414000787,0.022244674414000788,0.004178653261345527,0.06464250352009525,0.03763937343531037,0.07414891471333596,0.1016907546228994,0.2014306770297037,40000,64000,72000,1.6920622318311014,6040.179849926693,438.0353342539859,276.00874886776654,276.00874886776654,0.0819635245440568,1.0527784452860742,0,0,278.3765923104819,278.2555924805877,7501.5345643890605,50.0,0.72625,282.0335623207999,281.55292941800366,9596.113986215521,12.5,0.79921875,283.8705851046227,282.1245408756561,8595.255404120235,3.125,0.864921875
132,3.2999999999999996e-05,80000,10,31.41592653589793,31.415533836816234,0.0009294328948442438,-0.0002082084180577275,0.21712310231998733,0.02171231023199873,0.004035514924613503,0.06352570286595421,0.03661477947362047,0.07237436743999577,0.09960094851815088,0.2000612802367818,40000,64000,72000,1.686360368030256,6403.632119815761,439.2863885946881,285.28303786145614,285.28303786145614,0.09206365079563494,1.0863815306082512,0,0,287.52052765870167,287.4211269525137,8161.636100705958,50.0,0.725625,291.9782653652762,291.6080893852788,10185.019864087837,12.5,0.79859375,293.7951132859728,292.30362792812326,9303.773551251901,3.125,0.865625
136,3.4e-05,80000,10,31.41592653589793,31.415533836816234,0.00097972589177662,-0.00021193392402693974,0.2119021615714184,0.02119021615714184,0.0038987009557460116,0.062439578439848646,0.03569614205881015,0.07063405385713946,0.0976231451902338,0.1986162033129504,40000,64000,72000,1.6845577125828097,6758.574190497784,439.8039069001611,294.6492489571016,294.6492489571016,0.10270128376604708,1.0813154365931212,0,0,296.65689043119164,296.52885601082215,8708.297243267283,50.0,0.725,302.0787189771492,301.6436903161635,10202.749971415613,12.5,0.80015625,303.8997031217713,302.16855778831257,10443.588782523599,3.125,0.8674609375
140,3.5e-05,80000,10,31.41592653589793,31.415141137734533,0.0010313109208307527,-0.00021003831348268267,0.20670292923964767,0.020670292923964766,0.003769980623442648,0.061400167943114356,0.034869209358161235,0.0689009764132159,0.09561945744739704,0.19728770644279178,40000,64000,72000,1.6869238131470552,7117.498362339463,446.7536382710899,304.36284478343356,304.36284478343356,0.1140278506962674,1.0801097786926264,0,1,306.20108967684973,306.0985647745542,9255.935317176984,50.0,0.72125,312.74411250440517,312.417827759238,11191.545256310286,12.5,0.79984375,314.67648584630285,313.3308167784164,11322.060013276141,3.125,0.8694140625
144,3.6e-05,80000,10,31.41592653589793,31.415141137734533,0.001083674739809443,-0.00018503669580616415,0.20143092897132903,0.020143092897132904,0.0036470496667406296,0.06039080780003385,0.03408776904424414,0.06714364299044301,0.09367973264242854,0.19605551590609718,40000,64000,72000,1.692280784203506,7704.467937198659,452.49024748928895,315.1229918474315,315.1229918474315,0.12665316632915824,1.0938945565321718,0,0,316.2064155767161,316.1022865981403,9792.138204625247,50.0,0.72125,324.60104886669103,324.2150126662953,12640.087831112454,12.5,0.80140625,327.02641552625374,325.6138690273906,12274.031103519732,3.125,0.87078125
148,3.7e-05,80000,10,31.41592653589793,31.415141137734533,0.0011406623321966803,-0.00015997384223901805,0.19625645769253686,0.019625645769253686,0.003529899435016825,0.05941295679409354,0.03338398664090722,0.06541881923084562,0.09177380350734712,0.1951292525525346,40000,64000,72000,1.7010388872506756,8348.968257193344,458.6668956903963,326.42422966566244,326.42422966566244,0.13970349258731468,1.1202453307321114,0,0,327.2031430613884,327.09709702487766,10478.972431946411,50.0,0.72,337.47989883195095,337.1578428325246,13946.394092577804,12.5,0.80328125,339.9580433755395,338.56966014581064,13181.84681417471,3.125,0.8728125
152,3.7999999999999995e-05,80000,10,31.41592653589793,31.415141137734533,0.0012202258962105972,-0.0001253957677077539,0.19131863105367417,0.019131863105367415,0.0034211403009417087,0.05849051462366961,0.032858549970223326,0.06377287701789139,0.08980470689472399,0.1941574694058686,40000,64000,72000,1.7174777902840477,9015.4179839935,463.5017860351884,338.696273697618,338.696273697618,0.15344133603340082,1.10722972409646,0,0,338.77821581340146,338.6451290566817,11514.198625767962,50.0,0.718125,351.932607210415,351.6051630393053,16534.077602007994,12.5,0.803125,354.83696402494246,353.58915070307086,14401.55777854237,3.125,0.87546875
156,3.9e-05,80000,10,31.41592653589793,31.415141137734533,0.0012932160356895611,-9.805354391736589e-05,0.18643363017817594,0.018643363017817594,0.003317685598426875,0.05759935414939021,0.03234126087366592,0.062144543392725314,0.08780151763321674,0.19329227717518724,40000,64000,72000,1.7347332046668376,9750.077640800178,461.3410248742136,352.8001179590254,352.8001179590254,0.16780419510487762,1.1481848592071926,0,0,351.6226460469265,351.5067601533643,13166.337706955044,50.0,0.718125,368.454614130975,368.1288871647172,19382.81360215017,12.5,0.80234375,372.6297492851238,371.32833298944087,16912.41795186641,3.125,0.8766015625
160,3.9999999999999996e-05,80000,10,31.41592653589793,31.415141137734533,0.001379053536478884,-6.48150770231158e-05,0.18144164863549916,0.018144164863549916,0.0032222732955006082,0.05676507108689822,0.03197254927154149,0.060480549545166386,0.08582933141264826,0.19312174121731873,40000,64000,72000,1.7621394818656888,10498.27954687779,463.66506997654716,367.77207787509786,367.77207787509786,0.1840296007400185,1.1772591596703983,0,0,365.79122311725627,365.69379289206523,14759.7810526842,50.0,0.714375,386.51470447229536,386.2100695947322,21669.80555488774,12.5,0.80390625,391.96564851244915,390.7010382505054,19571.06226237655,3.125,0.877890625
164,4.1e-05,80000,10,31.41592653589793,31.415141137734533,0.0014683969238904922,-4.114498483823178e-05,0.17582728736288114,0.017582728736288113,0.0031340907391656844,0.05598295043283878,0.03168745227577661,0.05860909578762705,0.08413253307446415,0.19308938179556528,40000,64000,72000,1.8021919550165422,11522.071142724784,465.62209506990615,384.5114697559237,384.5114697559237,0.20395509887747193,1.2274983279314418,0,0,380.2588549923083,380.1630139887325,16816.11454829594,50.0,0.714375,406.5822171878927,406.2690809326787,24792.73760089983,12.5,0.80421875,413.7632062231966,412.6463362321788,24011.135293487794,3.125,0.8790234375
168,4.2e-05,80000,10,31.41592653589793,31.415141137734533,0.0015545648895716713,-1.6112300344381314e-05,0.17060765378243473,0.017060765378243473,0.0030519287282015513,0.055244264210880314,0.03138607313649396,0.05686921792747824,0.08220617724827364,0.19358115134417317,40000,64000,72000,1.8396638392623732,13080.514657326583,463.16873527699664,404.070274969249,404.070274969249,0.2239805995149879,1.2378154755311581,0,0,397.3065351214846,397.2200824728089,19311.47095990261,50.0,0.715,431.71401878296797,431.41096878544494,28886.494159742542,12.5,0.80265625,441.3729460623947,440.28732476482713,30399.370053421713,3.125,0.8813671875
172,4.2999999999999995e-05,80000,10,31.41592653589793,31.415141137734533,0.0016564115286927866,-9.081914119010697e-06,0.16533559287341962,0.016533559287341962,0.002975081194601193,0.05454430487778896,0.03111379807542202,0.05511186429113987,0.08047725739628739,0.19367567675198358,40000,64000,72000,1.8818572295708063,14766.956818193126,475.64715185718234,426.2199982605933,426.2199982605933,0.24450611265281633,1.230070116898296,0,0,417.3329738164096,417.25763380607634,21836.44412197361,50.0,0.71625,460.6770488519704,460.42038642345574,32683.559242458636,12.5,0.8034375,474.38174573223813,473.3348597621829,38690.359354410844,3.125,0.8835546875
176,4.4e-05,80000,10,31.41592653589793,31.415141137734533,0.0017575715433936993,-8.167129390251793e-06,0.15983406092785982,0.015983406092785982,0.002904987885695784,0.0538979395310784,0.030888919857608943,0.053278020309286606,0.07877397600059073,0.19417972947084824,40000,64000,72000,1.9325617880378123,16564.968441922316,481.4295895754527,450.4384208822882,450.4384208822882,0.2678441961049026,1.2945554728001207,0,0,438.4718181621895,438.3946585969493,24849.95429249212,50.0,0.714375,493.4557755798345,493.2420592227399,38586.82023589436,12.5,0.8040625,512.924761176925,512.005331774498,50058.772962088435,3.125,0.88421875
