step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,S_dg_raw_40,S_dg_cross_40,peak_dg_40,ppc_40,empty_40,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
40,9.999999999999999e-06,80000,10,31.41592653589793,31.41631923497963,-0.00016473683737624876,-7.792711768002828e-05,0.35197891369013545,0.035197891369013544,0.008790769477405348,0.09375910343750812,0.07108900735242732,0.11732630456337849,0.14706692727178317,0.22826021790739623,40000,64000,72000,2.019695060909544,1621.1091221626552,427.14691604307507,145.31625023227602,145.31625023227602,0.002874964062949213,0.8425289208906231,0,0,145.51188220473261,145.30717845622263,1814.6200362156903,50.0,0.71,146.16057436699668,145.31977582322713,1841.705445751235,12.5,0.7678125,148.57361470578493,145.31381750592868,2496.3496104970463,3.125,0.8258203125
44,1.1e-05,80000,10,31.41592653589793,31.41592653589793,-0.00015014766510007535,-5.6351914699318163e-05,0.34587285365201464,0.03458728536520146,0.008514702479968503,0.09227514551583489,0.06927955584566434,0.11529095121733822,0.1451687213780515,0.22762078359265034,40000,64000,72000,2.003035367307752,1733.4672467608932,427.2568857574827,149.1911411447916,149.1911411447916,0.0034875,0.8450823238499066,0,0,149.39505334775168,149.19225808541597,1921.3808814083054,50.0,0.711875,150.07187594617795,149.2628192650082,2157.9685379301777,12.5,0.769375,152.38814560613713,149.1365950789036,2499.171024715618,3.125,0.8274609375
48,1.2e-05,80000,10,31.41592653589793,31.41631923497963,-0.00013369915537238573,-3.8232193475492926e-05,0.33911008095618134,0.03391100809561813,0.008244009293542343,0.09079652688039529,0.06744431571809231,0.11303669365206044,0.14317956907927015,0.22670982856603283,40000,64000,72000,1.9888620098795367,1855.718129242375,427.17077273456795,153.23049750739835,153.23049750739835,0.004199947500656242,0.8522478822835495,0,0,153.4234289086104,153.22536028496316,2055.348359001131,50.0,0.71125,153.98891444783533,153.19096493910098,2145.9623362710463,12.5,0.7696875,156.27254500641564,153.14110406343158,2616.8744364470112,3.125,0.828671875
52,1.3e-05,80000,10,31.41592653589793,31.41631923497963,-0.00012036580838660514,-2.0282365342324332e-05,0.33277021339595153,0.033277021339595154,0.007979023611439706,0.0893253805558068,0.06566286867893786,0.11092340446531718,0.141318423850197,0.22555059624658713,40000,64000,72000,1.9732195381564375,1986.5025740940011,426.91995420197406,157.46496233436164,157.46496233436164,0.004899938750765616,0.8582259111037971,0,0,157.68456632576886,157.49275836854292,2268.375304678172,50.0,0.7125,158.29516254601964,157.53318339850844,2250.6969146025062,12.5,0.7696875,160.52774836122143,157.52963340642629,2890.320362966679,3.125,0.8312109375
56,1.4e-05,80000,10,31.41592653589793,31.41631923497963,-0.00010519116753371938,-2.806145026616469e-07,0.3263957043715966,0.03263957043715966,0.007723125973493265,0.0878813175452739,0.06389470773027767,0.10879856812386554,0.13930007779466547,0.2247489432609797,40000,64000,72000,1.9575842106529227,2120.644794740239,424.13765587352276,161.80990881625306,161.80990881625306,0.005637429532130848,0.8706592397936458,0,0,162.0462480073742,161.8631638706922,2480.1345979848365,50.0,0.710625,162.5975827336752,161.8353073866493,2455.2265225477086,12.5,0.77109375,164.71363884653843,161.7245486172235,2912.210156838873,3.125,0.8320703125
60,1.4999999999999999e-05,80000,10,31.41592653589793,31.41631923497963,-8.162400130789478e-05,2.0010481990804304e-05,0.319690411075899,0.0319690411075899,0.007471799150230291,0.08643956935472487,0.06217790043044451,0.106563470358633,0.13729024201645426,0.2241176625380038,40000,64000,72000,1.9449410516001557,2263.0833882955444,424.0378072785048,166.35640054128294,166.35640054128294,0.006912413594830065,0.8785582475333628,0,0,166.58156480005326,166.35448217673084,2569.443297226171,50.0,0.7125,167.15973310480138,166.4076417329323,2889.1742256085513,12.5,0.77140625,169.30079305207508,166.4416470235143,3212.9597927511445,3.125,0.8334765625
64,1.6e-05,80000,10,31.41592653589793,31.41631923497963,-5.214051061376138e-05,4.687866853338265e-05,0.3132477528152231,0.03132477528152231,0.00722534325605422,0.08500201912927845,0.060478001790828004,0.10441591760507436,0.135265931076074,0.22313505098619688,40000,64000,72000,1.9306763176207824,2416.8419259933967,426.53688361245867,171.12101971576388,171.12101971576388,0.008237397032537093,0.8818360558340108,0,0,171.35051767632035,171.14379885042376,2801.0488091004227,50.0,0.71375,171.945237655318,171.21165514632756,2841.7562963260325,12.5,0.773125,173.97860425251505,171.27100350979725,3278.552395417057,3.125,0.8351171875
68,1.7e-05,80000,10,31.41592653589793,31.41631923497963,-3.537838182307088e-05,7.833705637350177e-05,0.3066978787199211,0.03066978787199211,0.006986596399922953,0.08358586244050457,0.0587309742131466,0.1022326262399737,0.1330170405561966,0.2221762202679415,40000,64000,72000,1.9149455633105368,2578.7847636575407,426.9346802482304,176.01124556255755,176.01124556255755,0.009824877189035137,0.8939255908774808,0,0,176.23707379584354,176.053755573242,2976.6112107776153,50.0,0.716875,176.8318501326837,176.17762797728997,2913.3896803206544,12.5,0.77578125,178.86595625873528,176.03421601111498,3642.3413639322775,3.125,0.83640625
72,1.8e-05,80000,10,31.41592653589793,31.41631923497963,-9.582950875593127e-06,0.000114500484982632,0.3002174776929836,0.030021747769298363,0.006752968969570003,0.08217645021275866,0.05710331267667604,0.10007249256432788,0.1309286606509984,0.22144240028361037,40000,64000,72000,1.9020649002678167,2752.865173654652,427.43891351439373,181.19406162971137,181.19406162971137,0.011862351720603492,0.9067250666288528,0,0,181.37301947883572,181.17981618175287,3206.6080506948165,50.0,0.715625,182.0452062440815,181.41126949771015,3386.67811774713,12.5,0.7778125,184.10823684887976,181.46510940323816,4144.857454331324,3.125,0.8384375
76,1.8999999999999998e-05,80000,10,31.41592653589793,31.41631923497963,1.6256455829466537e-05,0.00015041555583691365,0.29381503849835994,0.029381503849835993,0.0065256205738867526,0.0807813132716147,0.05550633472979258,0.09793834616611997,0.1288139245361854,0.22042663776603438,40000,64000,72000,1.8891590782240513,2940.902880243968,427.59378279103413,186.56760510282888,186.56760510282888,0.014462319221009738,0.9166311863648691,0,0,186.78555190189488,186.6159272750729,3412.3986700188652,50.0,0.715,187.40004469156858,186.77009041415138,3339.5822919993716,12.5,0.7765625,189.28823741343732,186.65431282780057,3972.5993096886,3.125,0.83953125
80,1.9999999999999998e-05,80000,10,31.41592653589793,31.41631923497963,4.7351549175000906e-05,0.0001930624177693066,0.2875513278772357,0.02875513278772357,0.0063044250073757005,0.07940040936529043,0.05386620903679758,0.09585044262574524,0.12658306946395667,0.21927519665591033,40000,64000,72000,1.873272832173972,3145.230690538614,429.17105055089485,192.2181454361827,192.2181454361827,0.016637292033849577,0.93026582729849,0,0,192.45890325196257,192.2914820689049,3679.735723719951,50.0,0.714375,193.07482601506973,192.45140366208256,3663.9869338780463,12.5,0.77796875,194.89067085149418,192.50786946822907,4282.330316761906,3.125,0.841484375
84,2.1e-05,80000,10,31.41592653589793,31.41631923497963,7.70201192548865e-05,0.0002247111297992862,0.2811581912730197,0.02811581912730197,0.006090289784471095,0.07804030871588793,0.05235504031500534,0.09371939709100657,0.12448358849390168,0.2183524761567888,40000,64000,72000,1.862120398411789,3367.930972440578,432.20114289203383,198.0866725620954,198.0866725620954,0.020137248284396444,0.9431425341169406,0,0,198.30911314765504,198.15790300076281,3994.303871459517,50.0,0.718125,198.94346364907827,198.35118178468835,3960.2280821249733,12.5,0.77828125,200.7576386281186,198.3192226513132,4639.355260027745,3.125,0.8425
88,2.2e-05,80000,10,31.41592653589793,31.41631923497963,0.00011557803963562937,0.0002677561368693351,0.2748810441319713,0.02748810441319713,0.00588261461603963,0.076698204777163,0.050822205424224665,0.0916270147106571,0.1223883715170767,0.21767341206771937,40000,64000,72000,1.8488799613197322,3604.7467632705593,433.0284731166209,204.1907254955921,204.1907254955921,0.02346220672241597,0.9626735186923104,0,0,204.4256942072385,204.24479796123157,4276.54292941548,50.0,0.716875,205.123676120454,204.52310836467998,4274.761620801652,12.5,0.78046875,206.76489964776005,204.36756777609608,4922.105386239851,3.125,0.84546875
92,2.3e-05,80000,10,31.41592653589793,31.416711934061325,0.00015524013927476662,0.00030977845273872387,0.2687835040764042,0.026878350407640424,0.0056814667153999646,0.07537550474391508,0.04934436197173182,0.08959450135880141,0.12037603306632501,0.2165692164049624,40000,64000,72000,1.8358404151805843,3858.426063148686,435.6197825880524,210.50648228397884,210.50648228397884,0.02792430189245269,0.9734994055984135,0,0,210.80345143096088,210.60278168871304,4692.730384051477,50.0,0.7175,211.5396817062914,210.8710341688713,4861.157830944331,12.5,0.78171875,213.1798354884481,210.84351582040478,5330.336423516161,3.125,0.846953125
96,2.4e-05,80000,10,31.41592653589793,31.416711934061325,0.00020156611633603792,0.00036469457175350363,0.26269810972717916,0.026269810972717918,0.0054843713516882974,0.07405654158606313,0.04785482796592548,0.08756603657572638,0.11801304326043073,0.21545655122537324,40000,64000,72000,1.8216662470706138,4140.998884451436,438.0220812072762,217.24286331989157,217.24286331989157,0.03243668908277293,0.9891084124795129,0,0,217.48571688805194,217.32123399593888,4866.340822455031,50.0,0.718125,218.2957911563984,217.71171209400103,5013.579935004995,12.5,0.78265625,220.02020066987942,217.8754577237176,6039.736485724656,3.125,0.848828125
100,2.4999999999999998e-05,80000,10,31.41592653589793,31.416711934061325,0.0002479529709019847,0.00041247961277837827,0.2565406561350961,0.025654065613509608,0.005292251593166563,0.07274786315189308,0.046482104181218745,0.08551355204503203,0.11573007105430407,0.21461670361928423,40000,64000,72000,1.8118806150063382,4449.192766011312,438.441570890744,224.37778529638726,224.37778529638726,0.03743656408589785,0.9913440294507868,0,0,224.54666924800466,224.39535971789147,5150.742091174749,50.0,0.71875,225.4909221869976,224.95261245875164,5523.921172609365,12.5,0.78484375,227.16913439783988,225.10017143667068,6681.387361590112,3.125,0.850703125
104,2.6e-05,80000,10,31.41592653589793,31.417104633143026,0.00029421169207779373,0.00045623675149793235,0.25077279402472397,0.025077279402472397,0.005107304365461713,0.07146540677461867,0.045125672541183715,0.08359093134157465,0.11369208542061252,0.2134013388665002,40000,64000,72000,1.799464440179054,4789.72247761122,438.46681088105555,231.85864055874947,231.85864055874947,0.04329837631088834,0.9896129587367736,1,0,232.0858677212766,231.94384468084633,5635.535747290349,50.0,0.71625,233.15162094379988,232.66978031807298,5871.78242473308,12.5,0.78640625,234.66061820067648,232.54583328895686,6460.227570438336,3.125,0.85296875
108,2.7e-05,80000,10,31.41592653589793,31.417104633143026,0.000350480885291875,0.0005105394504283792,0.2449721814261373,0.02449721814261373,0.004926684612294341,0.07019034557753895,0.04373565706704456,0.08165739380871244,0.11142090624771177,0.2121214608541305,40000,64000,72000,1.7853315757091994,5171.8625617001435,443.46534529387475,239.91156794691028,239.91156794691028,0.04987312975763409,0.9900815660830584,0,0,239.96603475386982,239.8202081787306,6134.67551183822,50.0,0.715,241.40489434139434,240.9345074466998,6554.855422326506,12.5,0.785625,243.00094407768657,241.02476250675733,7497.010518457311,3.125,0.853203125
112,2.8e-05,80000,10,31.41592653589793,31.417104633143026,0.00041272424725006407,0.0005627685472613883,0.2391589951998617,0.02391589951998617,0.004752769113397876,0.06894033009347922,0.042403268049049744,0.07971966506662057,0.10925076661607917,0.21108270835759096,40000,64000,72000,1.7730158137524348,5602.623200972186,443.09907977029513,248.58216198721416,248.58216198721416,0.05688536679874505,1.0058372087780663,0,0,248.63423017782526,248.4944793792006,6717.894451692994,50.0,0.71875,250.34276317398934,249.84425263038256,7152.918466101639,12.5,0.78875,251.9246351837151,250.07374042292872,8046.160441614546,3.125,0.855390625
116,2.9e-05,80000,10,31.41592653589793,31.417104633143026,0.00046188010590183723,0.000622808888227449,0.2330966376216731,0.02330966376216731,0.004584952234133329,0.06771227535782068,0.04106954600130924,0.07769887920722436,0.10691874079073037,0.20982902155322464,40000,64000,72000,1.7619107002292784,6074.292373838122,444.1454216648902,257.65207989719886,257.65207989719886,0.06548504431083835,1.0164806308926748,0,0,257.7885957196728,257.656808942673,7123.5047678820765,50.0,0.716875,259.7236566204705,259.2810447292841,7738.673022702251,12.5,0.78875,261.2297110651958,259.47174103205515,8720.16836320009,3.125,0.8576171875
120,2.9999999999999997e-05,80000,10,31.41592653589793,31.417104633143026,0.0005181986070202287,0.0006804340768650526,0.22754082541158072,0.02275408254115807,0.0044224902972088455,0.066501806721388,0.0398472080776013,0.07584694180386024,0.10457300582321812,0.20899406460192638,40000,64000,72000,1.7512113707737862,6600.6033289387815,447.32999876910213,267.31958491341453,267.31958491341453,0.07400972463532618,1.0354779565091383,0,0,267.20834519271506,267.1086781460376,7669.5456631717925,50.0,0.71625,269.6873898464744,269.22252856228073,8563.555873837284,12.5,0.78890625,271.0805905065852,269.32399277618157,9763.036694967266,3.125,0.8580859375
124,3.1e-05,80000,10,31.41592653589793,31.417104633143026,0.0005846258865515637,0.000740910162949814,0.22193776543389573,0.022193776543389575,0.004265911261097594,0.06531394384890254,0.038612060169946824,0.07397925514463191,0.10257449557910156,0.20823412960663248,40000,64000,72000,1.7397697095155913,7197.652952916145,450.57873472661583,277.6933212712499,277.6933212712499,0.08318438058572804,1.0492719265247135,0,0,277.3937374420445,277.29088527666346,8246.292567280714,50.0,0.7175,280.55906945452966,280.14462503075475,9525.620911874299,12.5,0.79015625,281.91732966860656,280.06623489656164,9845.567075629713,3.125,0.8600390625
128,3.2e-05,80000,10,31.41592653589793,31.417104633143026,0.0006458637195489281,0.0008082040916991745,0.21642661414938708,0.02164266141493871,0.004116653957286859,0.06416115614050964,0.03749668149871381,0.07214220471646236,0.1003140591449863,0.2066592497092776,40000,64000,72000,1.7325356054792764,7854.691847297001,451.40193726065775,288.61934738091225,288.61934738091225,0.09369648638176069,1.0875732054348044,0,0,287.9331502673538,287.8132926375193,9044.57366520349,50.0,0.715625,291.8950905701813,291.48230092560203,10351.06863577287,12.5,0.7915625,293.33785625421734,291.6443669992464,10743.398884289583,3.125,0.8623828125
132,3.2999999999999996e-05,80000,10,31.41592653589793,31.417104633143026,0.0007091976665797113,0.0008852277102294433,0.2110718141304631,0.02110718141304631,0.0039727548700652015,0.0630297935112055,0.03628042054533266,0.07035727137682103,0.0982402667489183,0.20560459823881555,40000,64000,72000,1.718866192285996,8597.55523634928,447.0078411594038,300.43665469795576,300.43665469795576,0.1046710748346937,1.08400470477791,0,0,299.5462212954264,299.4312257328609,10123.052375393172,50.0,0.71625,304.3875459412668,303.96250428236374,11885.347440707794,12.5,0.790625,305.9353022202477,304.3051706596115,13603.42182898604,3.125,0.8637109375
136,3.4e-05,80000,10,31.41592653589793,31.417104633143026,0.0007617324463563549,0.0009448970225296375,0.20555478972484598,0.0205554789724846,0.003834830667638337,0.06192600962146953,0.035129003473864745,0.06851826324161532,0.09614704698849255,0.20464474436680696,40000,64000,72000,1.708984914478916,9402.308748604086,443.69873229426383,312.7638914874159,312.7638914874159,0.11689561641438447,1.105618782517958,0,0,311.33867257542164,311.2489824327147,11401.173457637082,50.0,0.714375,317.4729432196902,317.02204271042007,14189.208215693481,12.5,0.79234375,319.04623753174855,317.4262917091825,14526.930849332337,3.125,0.8659375
140,3.5e-05,80000,10,31.41592653589793,31.417104633143026,0.0008322129121309353,0.0010199869683628288,0.20015814855309547,0.020015814855309545,0.003702499459516259,0.060848167265056215,0.034068054638662394,0.06671938285103182,0.09411537326550823,0.2032091810665407,40000,64000,72000,1.7020568427982459,10289.13520773653,442.20846162529784,325.7161450320759,325.7161450320759,0.12982013174505955,1.1305302828401271,0,0,323.3197662911089,323.23307883527417,12652.472584780275,50.0,0.7125,330.83097964240375,330.43842593973017,15005.149868355624,12.5,0.79234375,332.7597218999115,331.1853231183052,15268.16962925471,3.125,0.8673046875
144,3.6e-05,80000,10,31.41592653589793,31.417104633143026,0.0009046530417045947,0.0010920006258870725,0.19442414920137396,0.019442414920137395,0.0035756231348550035,0.05979651440389317,0.03299070242358819,0.06480804973379133,0.09219485278729392,0.20299009308475635,40000,64000,72000,1.696841804842783,11213.66230516571,441.33426498959176,338.70978050202734,338.70978050202734,0.1457070359861505,1.1663504738372779,0,0,335.3543714600115,335.26229686661765,13951.544336855535,50.0,0.71375,344.4148922530611,344.06110590772744,16636.684040516113,12.5,0.79265625,346.4157665889272,345.01706768385435,16202.916772892146,3.125,0.86890625
148,3.7e-05,80000,10,31.41592653589793,31.417104633143026,0.0009788500919285276,0.0011650033883242213,0.18915955962160158,0.01891595596216016,0.003454595884357226,0.0587758103675077,0.03188865607183945,0.06305318654053386,0.09027437532074696,0.2023061914767493,40000,64000,72000,1.6858072695680901,12232.829183971944,444.0783428768431,352.85631788637124,352.85631788637124,0.1601939927252728,1.1884399358078417,0,0,348.5666760650693,348.48665063951694,15384.71116459371,50.0,0.710625,359.02870011167823,358.66861501233177,18283.94335171071,12.5,0.79359375,361.10821049374687,359.79767745863,17996.956898658555,3.125,0.8704296875
152,3.7999999999999995e-05,80000,10,31.41592653589793,31.417104633143026,0.00104890729440751,0.0012441287496325836,0.183528688780856,0.0183528688780856,0.003339462824977506,0.057788085493270205,0.0308689538515663,0.06117622959361867,0.08851707559661737,0.20164086370949985,40000,64000,72000,1.6819688549306666,13329.346282706418,446.26269596437885,367.67586932842863,367.67586932842863,0.1776683374373461,1.2142530673932084,0,0,362.230132712778,362.1413467643521,17016.10798894057,50.0,0.70875,374.5125810996635,374.1466115150653,20118.015545758382,12.5,0.7928125,377.01016607318957,375.7488959198831,20011.982191551127,3.125,0.873046875
156,3.9e-05,80000,10,31.41592653589793,31.416711934061325,0.001147689087422513,0.0013204130252115077,0.17831712278226944,0.017831712278226945,0.003229606755538777,0.05682962920465676,0.02975836767751921,0.059439040927423144,0.08675555176049041,0.20193106788326878,40000,64000,72000,1.6688452131349758,14610.940032405302,444.1216958384764,384.5898520779959,384.5898520779959,0.1951576210594735,1.238277117823964,0,0,377.9485110993178,377.88648316057123,18730.26025230554,50.0,0.70875,392.4744484655899,392.1733817979675,21888.557848594526,12.5,0.790625,395.1420373910385,393.97750550117206,21816.216067515314,3.125,0.8746484375
160,3.9999999999999996e-05,80000,10,31.41592653589793,31.416711934061325,0.0012372895915487364,0.0013982932083086781,0.17321558404044834,0.017321558404044833,0.0031255694657548764,0.055906792662027006,0.028707705420314,0.05773852801348278,0.08502198967446938,0.20273197826824257,40000,64000,72000,1.657339642927875,15938.815790755218,442.810174001533,401.9564903146899,401.9564903146899,0.21275718107047323,1.272259648562445,0,0,393.4085252742037,393.33597763442873,20207.88674407175,50.0,0.7075,410.9188711012352,410.6324926711514,24326.40165398738,12.5,0.7915625,414.02742551305306,412.89187854901604,23343.497657406377,3.125,0.8759765625
164,4.1e-05,80000,10,31.41592653589793,31.416711934061325,0.001331668866287458,0.001475269344221217,0.1683434995732303,0.016834349957323032,0.003028736990151167,0.05503396215203088,0.02775562937073836,0.05611449985774343,0.08336787143828091,0.20384751238746576,40000,64000,72000,1.6487496957769086,17036.524942752763,445.2194576376139,417.2176449165771,417.2176449165771,0.2302692432689183,1.2377552560220797,0,0,407.16691152052135,407.0825241804025,21531.190934434515,50.0,0.706875,426.44875861414545,426.16867270617286,25148.173078353793,12.5,0.79390625,429.9394087697091,428.7796856914334,25309.927282585784,3.125,0.8775390625
168,4.2e-05,80000,10,31.41592653589793,31.416711934061325,0.0014238714318457152,0.0015437461224875226,0.16325543043009313,0.016325543043009313,0.0029382329113791707,0.05420546938620835,0.026773338850180274,0.05441847681003104,0.0816024805264002,0.2045194571693795,40000,64000,72000,1.6399662038589746,18059.685437245378,442.29499785433205,431.37353485754943,431.37353485754943,0.25129371765705855,1.2181956686536268,0,0,420.47515100158387,420.41376033178926,22588.022989923655,50.0,0.708125,440.5807637351161,440.3482793521593,25073.502339127877,12.5,0.79296875,444.557292582517,443.5030976652443,26610.954478405332,3.125,0.8781640625
172,4.2999999999999995e-05,80000,10,31.41592653589793,31.416711934061325,0.001526272017963284,0.0016149608749420757,0.15865221673997582,0.015865221673997582,0.0028543543110713873,0.053426157554810054,0.026014530728536857,0.0528840722466586,0.07989968067301022,0.20544466437361375,40000,64000,72000,1.6397205953430551,18811.18872153471,449.3402866156264,443.2997138255498,443.2997138255498,0.27106822329441765,1.2585235660279421,0,0,432.7915239085873,432.69240794463764,23659.763891531307,50.0,0.70625,452.7307886850152,452.44863152277037,25205.3513776245,12.5,0.79390625,457.0073594158239,455.96005290068285,25410.96757596705,3.125,0.879921875
176,4.4e-05,80000,10,31.41592653589793,31.416711934061325,0.001639565562864087,0.0016788531905310485,0.15435546565756425,0.015435546565756426,0.0027768318701337047,0.052695653237565095,0.025402361012903052,0.05145182188585475,0.07828373570740671,0.20682059680857615,40000,64000,72000,1.6457053143332083,19277.117701835035,458.5025062032337,453.5211257316121,453.5211257316121,0.29019274518137045,1.2691477225610994,0,0,443.2497762774341,443.1575517406506,24261.48282924295,50.0,0.70625,462.6925663423378,462.446254765472,23498.038771247062,12.5,0.795625,467.85230393041337,466.8456960935111,26041.947062088366,3.125,0.8828515625
